date,ticker,qty
2023-03-14,BBDC4.SA,866
2023-03-14,B3SA3.SA,15463
2023-03-15,AURE3.SA,891
2023-03-15,CMIG4.SA,1528
2023-03-15,CPLE6.SA,1664
2023-03-15,EQTL3.SA,491
2023-03-15,ITSA4.SA,1635
2023-03-15,BBAS3.SA,634
2023-03-15,ABEV3.SA,865
2023-03-15,BBDC4.SA,866
2023-03-15,B3SA3.SA,15463
2023-03-16,AURE3.SA,891
2023-03-16,CMIG4.SA,1528
2023-03-16,CPLE6.SA,1664
2023-03-16,EQTL3.SA,491
2023-03-16,ITSA4.SA,1635
2023-03-16,BBAS3.SA,634
2023-03-16,ABEV3.SA,865
2023-03-16,BBDC4.SA,866
2023-03-16,B3SA3.SA,15463
2023-03-17,AURE3.SA,891
2023-03-17,CMIG4.SA,1528
2023-03-17,CPLE6.SA,1664
2023-03-17,EQTL3.SA,491
2023-03-17,ITSA4.SA,1635
2023-03-17,BBAS3.SA,634
2023-03-17,ABEV3.SA,865
2023-03-17,BBDC4.SA,866
2023-03-17,B3SA3.SA,15463
2023-03-20,AURE3.SA,891
2023-03-20,CMIG4.SA,1528
2023-03-20,CPLE6.SA,1664
2023-03-20,EQTL3.SA,491
2023-03-20,ITSA4.SA,1635
2023-03-20,BBAS3.SA,634
2023-03-20,ABEV3.SA,865
2023-03-20,BBDC4.SA,866
2023-03-20,B3SA3.SA,15463
2023-03-21,AURE3.SA,891
2023-03-21,CMIG4.SA,1528
2023-03-21,CPLE6.SA,1664
2023-03-21,EQTL3.SA,491
2023-03-21,ITSA4.SA,1635
2023-03-21,BBAS3.SA,634
2023-03-21,ABEV3.SA,865
2023-03-21,BBDC4.SA,866
2023-03-21,B3SA3.SA,15463
2023-03-22,AURE3.SA,891
2023-03-22,CMIG4.SA,1528
2023-03-22,CPLE6.SA,1664
2023-03-22,EQTL3.SA,491
2023-03-22,ITSA4.SA,1635
2023-03-22,BBAS3.SA,634
2023-03-22,ABEV3.SA,865
2023-03-22,BBDC4.SA,866
2023-03-22,B3SA3.SA,15463
2023-03-23,AURE3.SA,891
2023-03-23,CMIG4.SA,1528
2023-03-23,CPLE6.SA,1664
2023-03-23,EQTL3.SA,491
2023-03-23,ITSA4.SA,1635
2023-03-23,BBAS3.SA,634
2023-03-23,ABEV3.SA,865
2023-03-23,BBDC4.SA,866
2023-03-23,B3SA3.SA,15463
2023-03-24,AURE3.SA,891
2023-03-24,CMIG4.SA,1528
2023-03-24,CPLE6.SA,1664
2023-03-24,EQTL3.SA,491
2023-03-24,ITSA4.SA,1635
2023-03-24,BBAS3.SA,634
2023-03-24,ABEV3.SA,865
2023-03-27,AURE3.SA,713
2023-03-27,CMIG4.SA,1223
2023-03-27,CPLE6.SA,1332
2023-03-27,EQTL3.SA,393
2023-03-27,ITSA4.SA,1308
2023-03-27,BBAS3.SA,508
2023-03-27,ABEV3.SA,692
2023-03-27,BEEF3.SA,5357
2023-03-27,BPAC11.SA,3319
2023-03-28,AURE3.SA,571
2023-03-28,CMIG4.SA,979
2023-03-28,CPLE6.SA,1066
2023-03-28,EQTL3.SA,315
2023-03-28,ITSA4.SA,1047
2023-03-28,BBAS3.SA,407
2023-03-28,ABEV3.SA,554
2023-03-28,BEEF3.SA,4286
2023-03-28,BPAC11.SA,2656
2023-03-29,AURE3.SA,457
2023-03-29,CMIG4.SA,784
2023-03-29,CPLE6.SA,853
2023-03-29,EQTL3.SA,252
2023-03-29,ITSA4.SA,838
2023-03-29,BBAS3.SA,326
2023-03-29,ABEV3.SA,444
2023-03-29,BEEF3.SA,3429
2023-03-29,BPAC11.SA,2125
2023-03-30,AURE3.SA,366
2023-03-30,CMIG4.SA,628
2023-03-30,CPLE6.SA,683
2023-03-30,EQTL3.SA,202
2023-03-30,ITSA4.SA,671
2023-03-30,BBAS3.SA,261
2023-03-30,ABEV3.SA,356
2023-03-30,BEEF3.SA,2744
2023-03-30,BPAC11.SA,1700
2023-03-31,AURE3.SA,293
2023-03-31,CMIG4.SA,503
2023-03-31,CPLE6.SA,547
2023-03-31,EQTL3.SA,162
2023-03-31,ITSA4.SA,537
2023-03-31,BBAS3.SA,209
2023-03-31,ABEV3.SA,285
2023-03-31,BEEF3.SA,2196
2023-03-31,BPAC11.SA,1360
2023-04-03,AURE3.SA,235
2023-04-03,CMIG4.SA,403
2023-04-03,CPLE6.SA,438
2023-04-03,EQTL3.SA,130
2023-04-03,ITSA4.SA,430
2023-04-03,BBAS3.SA,168
2023-04-03,ABEV3.SA,228
2023-04-03,BEEF3.SA,1757
2023-04-03,BPAC11.SA,1088
2023-04-04,AURE3.SA,188
2023-04-04,CMIG4.SA,323
2023-04-04,CPLE6.SA,351
2023-04-04,EQTL3.SA,104
2023-04-04,ITSA4.SA,344
2023-04-04,BBAS3.SA,135
2023-04-04,ABEV3.SA,183
2023-04-04,BEEF3.SA,1406
2023-04-04,BPAC11.SA,871
2023-04-05,AURE3.SA,151
2023-04-05,CMIG4.SA,259
2023-04-05,CPLE6.SA,281
2023-04-05,EQTL3.SA,84
2023-04-05,ITSA4.SA,276
2023-04-05,BBAS3.SA,108
2023-04-05,ABEV3.SA,147
2023-04-05,BEEF3.SA,1125
2023-04-05,BPAC11.SA,697
2023-04-06,AURE3.SA,121
2023-04-06,CMIG4.SA,208
2023-04-06,CPLE6.SA,225
2023-04-06,EQTL3.SA,68
2023-04-06,ITSA4.SA,221
2023-04-06,BBAS3.SA,87
2023-04-06,ABEV3.SA,118
2023-04-06,BEEF3.SA,900
2023-04-06,BPAC11.SA,558
2023-04-10,AURE3.SA,97
2023-04-10,CMIG4.SA,167
2023-04-10,CPLE6.SA,180
2023-04-10,EQTL3.SA,55
2023-04-10,ITSA4.SA,177
2023-04-10,BBAS3.SA,70
2023-04-10,ABEV3.SA,95
2023-04-10,BEEF3.SA,720
2023-04-10,BPAC11.SA,447
2023-04-11,AURE3.SA,78
2023-04-11,CMIG4.SA,134
2023-04-11,CPLE6.SA,144
2023-04-11,EQTL3.SA,44
2023-04-11,ITSA4.SA,142
2023-04-11,BBAS3.SA,56
2023-04-11,ABEV3.SA,76
2023-04-11,BEEF3.SA,576
2023-04-11,BPAC11.SA,358
2023-04-12,AURE3.SA,63
2023-04-12,CMIG4.SA,108
2023-04-12,CPLE6.SA,116
2023-04-12,EQTL3.SA,36
2023-04-12,ITSA4.SA,114
2023-04-12,BBAS3.SA,45
2023-04-12,ABEV3.SA,61
2023-04-12,BEEF3.SA,461
2023-04-12,BPAC11.SA,287
2023-04-13,AURE3.SA,51
2023-04-13,CMIG4.SA,87
2023-04-13,CPLE6.SA,93
2023-04-13,EQTL3.SA,29
2023-04-13,ITSA4.SA,92
2023-04-13,BBAS3.SA,36
2023-04-13,ABEV3.SA,49
2023-04-13,BEEF3.SA,369
2023-04-13,BPAC11.SA,230
2023-04-14,AURE3.SA,41
2023-04-14,CMIG4.SA,70
2023-04-14,CPLE6.SA,75
2023-04-14,EQTL3.SA,24
2023-04-14,ITSA4.SA,74
2023-04-14,BBAS3.SA,29
2023-04-14,ABEV3.SA,40
2023-04-14,BEEF3.SA,296
2023-04-14,BPAC11.SA,184
2023-04-17,AURE3.SA,33
2023-04-17,CMIG4.SA,56
2023-04-17,CPLE6.SA,60
2023-04-17,EQTL3.SA,20
2023-04-17,ITSA4.SA,60
2023-04-17,BBAS3.SA,24
2023-04-17,ABEV3.SA,32
2023-04-17,BEEF3.SA,237
2023-04-17,BPAC11.SA,148
2023-04-18,AURE3.SA,27
2023-04-18,CMIG4.SA,45
2023-04-18,CPLE6.SA,48
2023-04-18,EQTL3.SA,16
2023-04-18,ITSA4.SA,48
2023-04-18,BBAS3.SA,20
2023-04-18,ABEV3.SA,26
2023-04-18,BEEF3.SA,190
2023-04-18,BPAC11.SA,119
2023-04-19,AURE3.SA,22
2023-04-19,CMIG4.SA,36
2023-04-19,CPLE6.SA,39
2023-04-19,EQTL3.SA,13
2023-04-19,ITSA4.SA,39
2023-04-19,BBAS3.SA,16
2023-04-19,ABEV3.SA,21
2023-04-19,BEEF3.SA,152
2023-04-19,BPAC11.SA,96
2023-04-20,AURE3.SA,18
2023-04-20,CMIG4.SA,29
2023-04-20,CPLE6.SA,32
2023-04-20,EQTL3.SA,11
2023-04-20,ITSA4.SA,32
2023-04-20,BBAS3.SA,13
2023-04-20,ABEV3.SA,17
2023-04-20,BEEF3.SA,122
2023-04-20,BPAC11.SA,77
2023-04-24,AURE3.SA,15
2023-04-24,CMIG4.SA,24
2023-04-24,CPLE6.SA,26
2023-04-24,EQTL3.SA,9
2023-04-24,ITSA4.SA,26
2023-04-24,BBAS3.SA,11
2023-04-24,ABEV3.SA,14
2023-04-24,BEEF3.SA,98
2023-04-24,BPAC11.SA,62
2023-04-25,AURE3.SA,12
2023-04-25,CMIG4.SA,20
2023-04-25,CPLE6.SA,21
2023-04-25,EQTL3.SA,8
2023-04-25,ITSA4.SA,21
2023-04-25,BBAS3.SA,9
2023-04-25,ABEV3.SA,12
2023-04-25,BEEF3.SA,79
2023-04-25,BPAC11.SA,50
2023-04-26,AURE3.SA,10
2023-04-26,CMIG4.SA,16
2023-04-26,CPLE6.SA,17
2023-04-26,EQTL3.SA,7
2023-04-26,ITSA4.SA,17
2023-04-26,BBAS3.SA,8
2023-04-26,ABEV3.SA,10
2023-04-26,BEEF3.SA,64
2023-04-26,BPAC11.SA,40
2023-04-27,AURE3.SA,8
2023-04-27,CMIG4.SA,13
2023-04-27,CPLE6.SA,14
2023-04-27,EQTL3.SA,6
2023-04-27,ITSA4.SA,14
2023-04-27,BBAS3.SA,7
2023-04-27,ABEV3.SA,8
2023-04-27,BEEF3.SA,52
2023-04-27,BPAC11.SA,32
2023-04-28,AURE3.SA,7
2023-04-28,CMIG4.SA,11
2023-04-28,CPLE6.SA,12
2023-04-28,EQTL3.SA,5
2023-04-28,ITSA4.SA,12
2023-04-28,BBAS3.SA,6
2023-04-28,ABEV3.SA,7
2023-04-28,BEEF3.SA,42
2023-04-28,BPAC11.SA,26
2023-05-02,AURE3.SA,6
2023-05-02,CMIG4.SA,9
2023-05-02,CPLE6.SA,10
2023-05-02,EQTL3.SA,4
2023-05-02,ITSA4.SA,10
2023-05-02,BBAS3.SA,5
2023-05-02,ABEV3.SA,6
2023-05-02,BEEF3.SA,34
2023-05-02,BPAC11.SA,21
2023-05-03,AURE3.SA,5
2023-05-03,CMIG4.SA,8
2023-05-03,CPLE6.SA,8
2023-05-03,EQTL3.SA,4
2023-05-03,ITSA4.SA,8
2023-05-03,BBAS3.SA,4
2023-05-03,ABEV3.SA,5
2023-05-03,BEEF3.SA,28
2023-05-03,BPAC11.SA,17
2023-05-04,AURE3.SA,5
2023-05-04,CMIG4.SA,8
2023-05-04,CPLE6.SA,8
2023-05-04,EQTL3.SA,4
2023-05-04,ITSA4.SA,8
2023-05-04,BBAS3.SA,4
2023-05-04,ABEV3.SA,5
2023-05-04,BPAC11.SA,17
2023-05-05,AURE3.SA,5
2023-05-05,CMIG4.SA,8
2023-05-05,CPLE6.SA,8
2023-05-05,EQTL3.SA,4
2023-05-05,ITSA4.SA,8
2023-05-05,BBAS3.SA,4
2023-05-05,ABEV3.SA,5
2023-05-05,BPAC11.SA,17
2023-05-08,AURE3.SA,5
2023-05-08,CMIG4.SA,8
2023-05-08,CPLE6.SA,8
2023-05-08,EQTL3.SA,4
2023-05-08,ITSA4.SA,8
2023-05-08,BBAS3.SA,4
2023-05-08,ABEV3.SA,5
2023-05-08,BPAC11.SA,17
2023-05-08,B3SA3.SA,17648
2023-05-09,AURE3.SA,5
2023-05-09,CMIG4.SA,8
2023-05-09,CPLE6.SA,8
2023-05-09,EQTL3.SA,4
2023-05-09,ITSA4.SA,8
2023-05-09,BBAS3.SA,4
2023-05-09,ABEV3.SA,5
2023-05-09,BPAC11.SA,17
2023-05-09,B3SA3.SA,17648
2023-05-10,AURE3.SA,5
2023-05-10,CMIG4.SA,8
2023-05-10,CPLE6.SA,8
2023-05-10,EQTL3.SA,4
2023-05-10,ITSA4.SA,8
2023-05-10,BBAS3.SA,4
2023-05-10,ABEV3.SA,5
2023-05-10,BPAC11.SA,17
2023-05-10,B3SA3.SA,17648
2023-05-11,AURE3.SA,5
2023-05-11,CMIG4.SA,8
2023-05-11,CPLE6.SA,8
2023-05-11,EQTL3.SA,4
2023-05-11,ITSA4.SA,8
2023-05-11,BBAS3.SA,4
2023-05-11,ABEV3.SA,5
2023-05-11,BPAC11.SA,17
2023-05-11,B3SA3.SA,17648
2023-05-12,AURE3.SA,5
2023-05-12,CMIG4.SA,8
2023-05-12,CPLE6.SA,8
2023-05-12,EQTL3.SA,4
2023-05-12,ITSA4.SA,8
2023-05-12,BBAS3.SA,4
2023-05-12,ABEV3.SA,5
2023-05-12,BPAC11.SA,17
2023-05-12,B3SA3.SA,17648
2023-05-15,AURE3.SA,5
2023-05-15,CMIG4.SA,8
2023-05-15,CPLE6.SA,8
2023-05-15,EQTL3.SA,4
2023-05-15,ITSA4.SA,8
2023-05-15,BBAS3.SA,4
2023-05-15,ABEV3.SA,5
2023-05-15,BPAC11.SA,17
2023-05-15,B3SA3.SA,17648
2023-05-16,AURE3.SA,5
2023-05-16,CMIG4.SA,8
2023-05-16,CPLE6.SA,8
2023-05-16,EQTL3.SA,4
2023-05-16,ITSA4.SA,8
2023-05-16,BBAS3.SA,4
2023-05-16,ABEV3.SA,5
2023-05-16,BPAC11.SA,17
2023-05-16,B3SA3.SA,17648
2023-05-17,AURE3.SA,5
2023-05-17,CMIG4.SA,8
2023-05-17,CPLE6.SA,8
