date,equity
2024-11-22,449331.56
2024-11-25,457183.95
2024-11-26,460024.93
2024-11-27,463940.41
2024-11-28,453951.96
2024-11-29,440076.73
2024-12-02,440978.91
2024-12-03,434265.75
2024-12-04,436942.57
2024-12-05,434607.71
2024-12-06,435984.72
2024-12-09,433019.95
2024-12-10,431825.02
2024-12-11,433140.55
2024-12-12,434114.88
2024-12-13,432091.59
2024-12-16,431521.05
2024-12-17,431019.51
2024-12-18,431195.20
2024-12-19,430398.46
2024-12-20,430708.11
2024-12-23,430835.87
2024-12-26,430632.53
2024-12-27,430534.28
2024-12-30,430084.02
2025-01-02,429551.90
2025-01-03,426525.11
2025-01-06,423948.60
2025-01-07,427212.81
2025-01-08,427552.32
2025-01-09,426690.36
2025-01-10,426004.23
2025-01-13,424427.58
2025-01-14,424429.58
2025-01-15,424818.18
2025-01-16,426277.99
2025-01-17,425846.57
2025-01-20,425761.10
2025-01-21,425732.57
2025-01-22,425737.84
2025-01-23,425668.05
2025-01-24,425572.47
2025-01-27,425519.83
2025-01-28,425611.89
2025-01-29,425586.72
2025-01-30,425546.13
2025-01-31,425678.86
2025-02-03,425220.23
2025-02-04,422048.00
2025-02-05,417361.41
2025-02-06,415826.70
2025-02-07,417694.83
2025-02-10,414767.78
2025-02-11,421828.91
2025-02-12,425839.54
2025-02-13,422770.31
2025-02-14,421913.87
2025-02-17,430507.39
2025-02-18,434677.58
2025-02-19,434813.16
2025-02-20,429536.24
2025-02-21,430848.76
2025-02-24,430857.48
2025-02-25,426980.27
2025-02-26,421611.88
2025-02-27,419361.23
2025-02-28,418138.91
2025-03-05,415285.88
2025-03-06,418710.87
2025-03-07,418751.92
2025-03-10,425461.20
2025-03-11,425164.43
2025-03-12,425229.04
2025-03-13,430878.88
2025-03-14,424432.32
2025-03-17,435450.64
2025-03-18,437531.88
2025-03-19,443547.12
2025-03-20,448999.75
2025-03-21,447917.32
2025-03-24,447526.16
2025-03-25,443798.12
2025-03-26,450677.99
2025-03-27,451212.28
2025-03-28,457900.79
2025-03-31,463664.47
2025-04-01,459774.83
2025-04-02,465462.68
2025-04-03,460715.55
2025-04-04,467909.20
2025-04-07,456632.19
2025-04-08,455333.32
2025-04-09,453792.83
2025-04-10,471853.12
2025-04-11,470476.28
2025-04-14,471199.60
2025-04-15,475267.16
2025-04-16,479511.43
2025-04-17,476939.91
2025-04-22,487374.56
2025-04-23,498580.95
2025-04-24,484458.33
2025-04-25,494464.63
2025-04-28,493729.19
2025-04-29,496645.15
2025-04-30,499216.88
2025-05-02,501696.63
2025-05-05,503342.23
2025-05-06,519628.75
2025-05-07,523822.60
2025-05-08,522989.56
2025-05-09,537228.96
2025-05-12,533908.40
2025-05-13,533839.60
2025-05-14,532835.44
2025-05-15,534788.80
2025-05-16,543662.35
2025-05-19,545743.16
2025-05-20,541462.55
2025-05-21,523379.15
2025-05-22,519038.88
2025-05-23,524224.63
2025-05-26,527234.60
2025-05-27,523977.23
2025-05-28,528453.60
2025-05-29,528779.42
2025-05-30,527808.94
2025-06-02,531905.12
2025-06-03,531782.16
2025-06-04,536057.56
2025-06-05,546654.19
2025-06-06,535678.00
2025-06-09,528623.95
2025-06-10,531565.54
2025-06-11,533589.34
2025-06-12,530936.32
2025-06-13,525570.19
2025-06-16,516564.78
2025-06-17,527659.27
2025-06-18,529797.00
2025-06-20,523582.01
2025-06-23,519611.11
2025-06-24,518040.98
2025-06-25,520312.52
2025-06-26,516555.64
2025-06-27,515262.34
2025-06-30,513751.07
2025-07-01,517430.34
2025-07-02,520893.79
2025-07-03,521367.26
2025-07-04,525056.61
2025-07-07,524931.39
2025-07-08,520621.36
2025-07-09,518188.98
2025-07-10,513194.96
2025-07-11,512177.37
2025-07-14,506550.51
2025-07-15,507732.17
2025-07-16,508911.95
2025-07-17,512868.58
2025-07-18,513153.38
2025-07-21,502392.41
2025-07-22,502536.49
2025-07-23,500851.92
2025-07-24,503081.30
2025-07-25,501346.23
2025-07-28,500728.44
2025-07-29,491507.08
2025-07-30,490733.26
2025-07-31,494005.39
2025-08-01,488723.58
2025-08-04,492274.15
2025-08-05,493548.05
2025-08-06,491767.59
2025-08-07,495233.60
2025-08-08,496174.75
2025-08-11,494515.81
2025-08-12,492922.38
2025-08-13,495815.78
2025-08-14,494646.35
2025-08-15,495807.13
2025-08-18,496831.76
2025-08-19,500783.36
2025-08-20,499575.62
2025-08-21,502632.72
2025-08-22,500189.51
2025-08-25,501210.28
2025-08-26,502308.07
2025-08-27,503278.53
2025-08-28,502284.88
2025-08-29,503121.63
2025-09-01,504881.13
2025-09-02,502017.38
2025-09-03,498510.12
2025-09-04,497630.40
2025-09-05,501215.02
2025-09-08,504637.66
2025-09-09,504078.53
2025-09-10,503552.99
2025-09-11,502679.54
2025-09-12,504508.39
2025-09-15,504757.62
2025-09-16,507346.66
2025-09-17,507288.79
2025-09-18,508611.20
2025-09-19,505612.75
2025-09-22,505522.36
2025-09-23,503796.79
2025-09-24,504941.55
2025-09-25,504627.04
2025-09-26,502892.09
2025-09-29,502990.80
2025-09-30,502843.48
2025-10-01,501218.07
2025-10-02,499257.66
2025-10-03,498871.07
2025-10-06,501074.73
2025-10-07,501310.77
2025-10-08,498007.48
2025-10-09,500928.46
2025-10-10,503165.28
2025-10-13,502699.18
2025-10-14,503617.09
2025-10-15,501644.10
2025-10-16,502630.09
2025-10-17,503940.42
2025-10-20,506184.90
2025-10-21,505315.17
2025-10-22,506493.57
2025-10-23,509427.08
2025-10-24,511320.33
2025-10-27,509945.57
2025-10-28,512550.91
2025-10-29,506807.51
2025-10-30,505062.69
2025-10-31,505862.14
2025-11-03,508820.89
2025-11-04,508073.58
2025-11-05,511208.56
2025-11-06,515631.42
2025-11-07,515773.76
2025-11-10,513484.83
2025-11-11,515575.69
2025-11-12,517236.00
2025-11-13,517317.08
2025-11-14,516214.20
2025-11-17,515274.99
2025-11-18,514683.79
2025-11-19,518215.19
2025-11-21,516854.95
2025-11-24,518812.25
2025-11-25,521308.52
2025-11-26,520127.16
2025-11-27,522477.09
2025-11-28,524065.56
2025-12-01,524436.12
2025-12-02,524349.65
2025-12-03,528219.77
2025-12-04,530751.89
2025-12-05,530777.23
2025-12-08,522378.69
2025-12-09,522959.55
2025-12-10,523047.73
2025-12-11,522892.95
2025-12-12,524981.94
2025-12-15,525481.67
2025-12-16,527898.99
2025-12-17,524166.60
2025-12-18,521849.72
2025-12-19,522551.66
2025-12-22,519626.82
2025-12-23,517440.75
2025-12-26,520101.98
2025-12-29,520746.78
2025-12-30,520135.38
2026-01-02,520700.11
2026-01-05,518054.26
2026-01-06,520048.44
2026-01-07,521269.18
2026-01-08,517957.67
2026-01-09,518235.50
2026-01-12,519932.51
2026-01-13,519625.93
2026-01-14,519634.03
2026-01-15,520204.11
2026-01-16,521366.78
2026-01-19,519789.73
2026-01-20,519649.17
2026-01-21,519187.85
2026-01-22,523592.67
