date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2023-01-31,SELL,LREN3.SA,5467,19.2636,167.9714,2023-02-02,2023-02-02,HARD_STOP
2023-02-06,BUY,MGLU3.SA,3091,39.9383,195.1740,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-06,BUY,PETR3.SA,4434,27.8400,195.1638,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-06,BUY,PETR4.SA,4980,24.7900,195.1813,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-06,BUY,PRIO3.SA,3073,40.1700,195.1636,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-06,BUY,RADL3.SA,5436,22.7115,195.1899,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-07,SELL,MGLU3.SA,3091,38.6289,189.1027,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,PETR3.SA,4434,28.8500,201.8814,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,PETR4.SA,4980,25.7800,202.5766,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,PRIO3.SA,3073,41.2000,199.9114,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,RADL3.SA,5436,22.7212,195.2683,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,RAIL3.SA,6795,17.5400,188.7765,2023-02-09,2023-02-09,HARD_STOP
2023-02-08,SELL,CPLE6.SA,1,7.3679,10.0111,2023-02-10,2023-02-10,HARD_STOP
2023-02-13,BUY,ABEV3.SA,9624,12.8600,195.6470,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,B3SA3.SA,10488,11.8000,195.6376,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BBAS3.SA,6131,20.1850,195.6313,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BBDC4.SA,9768,12.6700,195.6408,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BEEF3.SA,9383,13.1900,195.6426,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BPAC11.SA,5938,20.8400,195.6219,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-14,SELL,ABEV3.SA,9624,13.1300,199.5447,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,B3SA3.SA,10488,11.9200,197.5254,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BBAS3.SA,6131,20.3000,196.6889,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BBDC4.SA,9768,13.1200,202.2342,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BEEF3.SA,9383,12.9700,192.5463,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BPAC11.SA,5938,21.3000,199.7191,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,RDOR3.SA,4326,28.2000,192.9898,2023-02-16,2023-02-16,HARD_STOP
2023-02-27,BUY,CMIG4.SA,17522,8.1154,223.2966,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,COGN3.SA,67077,2.1200,223.3048,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,CPLE6.SA,20006,7.1080,223.3041,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,ELET3.SA,4120,34.5100,223.2718,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,GGBR4.SA,6387,22.2619,223.2802,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,ITUB4.SA,6093,23.3364,223.2827,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-28,SELL,CMIG4.SA,17522,8.1154,223.2966,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,COGN3.SA,67077,2.0900,220.2864,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,CPLE6.SA,10003,7.1180,116.8020,2023-03-02,2023-03-02,SOFT_STOP
2023-02-28,SELL,ELET3.SA,4120,34.6100,223.8898,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,GGBR4.SA,6387,22.3810,224.4207,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,LREN3.SA,8158,17.4545,223.5913,2023-03-02,2023-03-02,HARD_STOP
2023-03-01,SELL,CPLE6.SA,5001,7.0480,62.8707,2023-03-03,2023-03-03,SOFT_STOP
2023-03-02,SELL,CPLE6.SA,2501,7.0080,36.2906,2023-03-06,2023-03-06,SOFT_STOP
2023-03-03,SELL,ITSA4.SA,3727,7.1986,50.2437,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,CPLE6.SA,1250,6.9680,23.0651,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,ITUB4.SA,3046,21.9818,110.4349,2023-03-07,2023-03-07,SOFT_STOP
2023-03-06,SELL,ITSA4.SA,1864,7.2166,30.1777,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,SELL,CPLE6.SA,625,6.9381,16.5044,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,SELL,ITUB4.SA,1523,22.0091,60.2798,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,BUY,ABEV3.SA,14857,13.1100,302.1629,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,B3SA3.SA,18515,10.5200,302.1667,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,BBAS3.SA,10292,18.9250,302.1641,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,BBDC4.SA,15146,12.8600,302.1663,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-07,SELL,CPLE6.SA,313,7.0080,13.2903,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,ITUB4.SA,762,22.5091,35.7279,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,B3SA3.SA,18515,10.9600,314.3866,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BBAS3.SA,10292,19.3550,308.8025,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BBDC4.SA,15146,13.2900,311.9355,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BEEF3.SA,16409,11.7800,299.9470,2023-03-09,2023-03-09,HARD_STOP
2023-03-08,SELL,ITSA4.SA,932,7.3431,20.2656,2023-03-10,2023-03-10,SOFT_STOP
2023-03-08,SELL,CPLE6.SA,156,6.9580,11.6282,2023-03-10,2023-03-10,SOFT_STOP
2023-03-08,SELL,ITUB4.SA,381,22.5727,22.9003,2023-03-10,2023-03-10,SOFT_STOP
2023-03-09,SELL,CPLE6.SA,78,7.0680,10.8270,2023-03-13,2023-03-13,SOFT_STOP
2023-03-09,SELL,ITUB4.SA,190,22.8545,16.5135,2023-03-13,2023-03-13,SOFT_STOP
2023-03-10,SELL,CPLE6.SA,39,6.7581,10.3953,2023-03-14,2023-03-14,SOFT_STOP
2023-03-10,SELL,ITUB4.SA,95,22.4182,13.1946,2023-03-14,2023-03-14,SOFT_STOP
2023-03-13,SELL,CPLE6.SA,20,6.7381,10.2021,2023-03-15,2023-03-15,SOFT_STOP
2023-03-13,SELL,ITUB4.SA,48,21.8818,11.5755,2023-03-15,2023-03-15,SOFT_STOP
2023-03-13,BUY,BPAC11.SA,14731,20.0800,453.6977,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,MGLU3.SA,9301,31.8010,453.6716,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,PETR3.SA,10415,28.4000,453.6790,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-14,SELL,ITSA4.SA,466,7.1805,15.0192,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,CPLE6.SA,10,6.8181,10.1023,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,ITUB4.SA,24,21.6182,10.7783,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,BPAC11.SA,14731,19.5300,441.5447,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,MGLU3.SA,9301,34.7940,495.4289,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,PETR3.SA,10415,27.5000,439.6188,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,PETR4.SA,11791,24.1900,437.8364,2023-03-16,2023-03-16,HARD_STOP
2023-03-15,SELL,ITSA4.SA,233,7.1805,12.5096,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,CPLE6.SA,5,6.8781,10.0516,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,ITUB4.SA,12,21.5455,10.3878,2023-03-17,2023-03-17,SOFT_STOP
2023-03-16,SELL,ITSA4.SA,116,7.2076,11.2541,2023-03-20,2023-03-20,SOFT_STOP
2023-03-16,SELL,CPLE6.SA,2,7.0480,10.0211,2023-03-20,2023-03-20,SOFT_STOP
2023-03-16,SELL,ITUB4.SA,6,21.4909,10.1934,2023-03-20,2023-03-20,SOFT_STOP
2023-03-17,SELL,ITSA4.SA,58,7.2618,10.6318,2023-03-21,2023-03-21,SOFT_STOP
2023-03-17,SELL,CPLE6.SA,1,6.9580,10.0104,2023-03-21,2023-03-21,SOFT_STOP
2023-03-17,SELL,ITUB4.SA,3,21.8455,10.0983,2023-03-21,2023-03-21,SOFT_STOP
2023-03-20,SELL,ITSA4.SA,29,7.0992,10.3088,2023-03-22,2023-03-22,SOFT_STOP
2023-03-20,SELL,CPLE6.SA,2,6.7081,10.0201,2023-03-22,2023-03-22,HARD_STOP
2023-03-20,SELL,ITUB4.SA,1,21.2182,10.0318,2023-03-22,2023-03-22,SOFT_STOP
2023-03-20,BUY,CMIG4.SA,36725,8.0923,455.7850,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,COGN3.SA,133269,2.2300,455.7848,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,ELET3.SA,9215,32.2500,455.7756,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,GGBR4.SA,14684,20.2381,455.7643,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-21,SELL,ITSA4.SA,15,7.1444,10.1607,2023-03-23,2023-03-23,SOFT_STOP
2023-03-21,SELL,ITUB4.SA,1,21.2727,10.0319,2023-03-23,2023-03-23,SOFT_STOP
2023-03-21,SELL,CMIG4.SA,36725,8.0615,454.0900,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,COGN3.SA,133269,2.1600,441.7916,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,ELET3.SA,9215,31.9400,451.4907,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,GGBR4.SA,14684,20.1190,453.1421,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,LREN3.SA,17983,15.8727,438.1589,2023-03-23,2023-03-23,HARD_STOP
2023-03-27,BUY,B3SA3.SA,33201,10.5600,535.9039,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BBAS3.SA,18654,18.7950,535.9029,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BBDC4.SA,27585,12.7100,535.9080,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BEEF3.SA,30434,11.5200,535.8995,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-28,SELL,B3SA3.SA,33201,10.5900,537.3979,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BBAS3.SA,18654,18.8050,536.1827,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BBDC4.SA,27585,12.9400,545.4248,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BEEF3.SA,30434,11.3600,528.5953,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,PRIO3.SA,11510,31.6200,555.9193,2023-03-30,2023-03-30,HARD_STOP
2023-03-30,SELL,AURE3.SA,1696,14.5100,46.9134,2023-04-03,2023-04-03,SOFT_STOP
2023-03-31,SELL,AURE3.SA,848,14.5600,28.5203,2023-04-04,2023-04-04,SOFT_STOP
2023-04-03,SELL,AURE3.SA,424,14.6700,19.3301,2023-04-05,2023-04-05,SOFT_STOP
2023-04-03,BUY,BPAC11.SA,21774,19.6500,651.7886,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,CPLE6.SA,61670,6.9381,651.8044,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,MGLU3.SA,13820,30.9592,651.7843,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,PETR3.SA,16152,26.4900,651.7997,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-04,SELL,AURE3.SA,212,14.4800,14.6046,2023-04-06,2023-04-06,SOFT_STOP
2023-04-04,SELL,BPAC11.SA,21774,19.6400,651.4620,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,CPLE6.SA,30835,6.9980,333.6766,2023-04-06,2023-04-06,SOFT_STOP
2023-04-04,SELL,MGLU3.SA,13820,30.9592,651.7843,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,PETR3.SA,16152,27.7500,682.3270,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,PETR4.SA,18138,24.4900,676.2994,2023-04-06,2023-04-06,HARD_STOP
2023-04-05,SELL,AURE3.SA,106,14.6000,12.3214,2023-04-10,2023-04-10,SOFT_STOP
2023-04-05,SELL,CPLE6.SA,15417,7.1480,175.3009,2023-04-10,2023-04-10,SOFT_STOP
2023-04-06,SELL,AURE3.SA,53,14.6700,11.1663,2023-04-11,2023-04-11,SOFT_STOP
2023-04-06,SELL,CPLE6.SA,7709,7.1380,92.5402,2023-04-11,2023-04-11,SOFT_STOP
2023-04-10,SELL,AURE3.SA,27,14.7300,10.5966,2023-04-12,2023-04-12,SOFT_STOP
2023-04-10,SELL,CPLE6.SA,3854,7.1280,51.2070,2023-04-12,2023-04-12,SOFT_STOP
2023-04-10,BUY,CMIG4.SA,70036,8.9923,954.6778,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-10,BUY,COGN3.SA,353813,1.7800,954.6807,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-10,BUY,ELET3.SA,19247,32.7200,954.6428,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-11,SELL,AURE3.SA,13,14.9600,10.2917,2023-04-13,2023-04-13,SOFT_STOP
2023-04-11,SELL,CPLE6.SA,1927,7.1680,30.7191,2023-04-13,2023-04-13,SOFT_STOP
2023-04-11,SELL,CMIG4.SA,70036,9.1308,969.2238,2023-04-13,2023-04-13,HARD_STOP
2023-04-11,SELL,COGN3.SA,353813,1.7700,949.3735,2023-04-13,2023-04-13,HARD_STOP
2023-04-11,SELL,ELET3.SA,19247,33.3000,971.3876,2023-04-13,2023-04-13,HARD_STOP
2023-04-11,SELL,GGBR4.SA,31427,20.5083,976.7731,2023-04-13,2023-04-13,HARD_STOP
2023-04-12,SELL,AURE3.SA,7,15.0200,10.1577,2023-04-14,2023-04-14,SOFT_STOP
2023-04-12,SELL,CPLE6.SA,964,7.4079,20.7119,2023-04-14,2023-04-14,SOFT_STOP
2023-04-13,SELL,AURE3.SA,3,15.0700,10.0678,2023-04-17,2023-04-17,SOFT_STOP
2023-04-13,SELL,CPLE6.SA,482,7.6279,15.5149,2023-04-17,2023-04-17,SOFT_STOP
2023-04-14,SELL,AURE3.SA,2,15.2100,10.0456,2023-04-18,2023-04-18,SOFT_STOP
2023-04-14,SELL,CPLE6.SA,241,7.8278,12.8298,2023-04-18,2023-04-18,SOFT_STOP
2023-04-17,SELL,AURE3.SA,1,15.2900,10.0229,2023-04-19,2023-04-19,SOFT_STOP
2023-04-17,SELL,CPLE6.SA,120,7.8678,11.4162,2023-04-19,2023-04-19,SOFT_STOP
2023-04-17,BUY,B3SA3.SA,68559,11.9700,1240.9769,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-17,BUY,BBAS3.SA,37792,21.7150,1240.9799,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-17,BUY,BBDC4.SA,59511,13.7900,1240.9850,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-18,SELL,CPLE6.SA,60,7.7578,10.6982,2023-04-20,2023-04-20,SOFT_STOP
2023-04-18,SELL,B3SA3.SA,68559,12.0200,1246.1188,2023-04-20,2023-04-20,HARD_STOP
2023-04-18,SELL,BBAS3.SA,37792,21.7650,1243.8143,2023-04-20,2023-04-20,HARD_STOP
2023-04-18,SELL,BBDC4.SA,59511,13.7300,1235.6290,2023-04-20,2023-04-20,HARD_STOP
2023-04-18,SELL,BEEF3.SA,86362,9.4100,1228.9996,2023-04-20,2023-04-20,HARD_STOP
2023-04-19,SELL,CPLE6.SA,30,7.6778,10.3455,2023-04-24,2023-04-24,SOFT_STOP
2023-04-20,SELL,CPLE6.SA,15,7.6578,10.1723,2023-04-25,2023-04-25,SOFT_STOP
2023-04-24,SELL,CPLE6.SA,8,7.7678,10.0932,2023-04-26,2023-04-26,SOFT_STOP
2023-04-24,BUY,BPAC11.SA,44965,22.7500,1544.4306,2023-04-24,2023-04-24,WEEKLY_BUY
2023-04-24,BUY,LREN3.SA,74128,13.8000,1544.4496,2023-04-24,2023-04-24,WEEKLY_BUY
2023-04-24,BUY,MGLU3.SA,33142,30.8657,1544.4250,2023-04-24,2023-04-24,WEEKLY_BUY
2023-04-25,SELL,CPLE6.SA,4,7.7978,10.0468,2023-04-27,2023-04-27,SOFT_STOP
2023-04-25,SELL,BPAC11.SA,44965,22.4300,1522.8474,2023-04-27,2023-04-27,HARD_STOP
2023-04-25,SELL,LREN3.SA,74128,13.7273,1536.3628,2023-04-27,2023-04-27,HARD_STOP
2023-04-25,SELL,MGLU3.SA,33142,31.7075,1586.2730,2023-04-27,2023-04-27,HARD_STOP
2023-04-25,SELL,PETR3.SA,34152,30.2800,1561.1839,2023-04-27,2023-04-27,HARD_STOP
