date,equity
2023-06-05,585216.86
2023-06-06,588917.59
2023-06-07,598595.75
2023-06-09,602652.01
2023-06-12,614497.60
2023-06-13,619894.26
2023-06-14,611608.68
2023-06-15,619809.82
2023-06-16,620223.83
2023-06-19,618311.80
2023-06-20,626562.11
2023-06-21,631273.53
2023-06-22,634116.38
2023-06-23,620338.92
2023-06-26,622825.41
2023-06-27,614514.16
2023-06-28,610634.96
2023-06-29,607270.49
2023-06-30,619118.84
2023-07-03,624698.96
2023-07-04,628557.53
2023-07-05,625182.03
2023-07-06,626165.65
2023-07-07,612847.21
2023-07-10,621822.87
2023-07-11,616256.07
2023-07-12,610528.00
2023-07-13,608729.67
2023-07-14,618420.58
2023-07-17,613231.48
2023-07-18,617045.70
2023-07-19,618595.70
2023-07-20,616752.15
2023-07-21,619242.68
2023-07-24,631920.00
2023-07-25,628231.01
2023-07-26,623978.33
2023-07-27,626622.24
2023-07-28,615434.67
2023-07-31,622326.77
2023-08-01,626721.40
2023-08-02,624849.46
2023-08-03,628231.88
2023-08-04,625103.88
2023-08-07,618724.23
2023-08-08,616981.53
2023-08-09,618277.60
2023-08-10,613601.32
2023-08-11,616791.95
2023-08-14,616982.48
2023-08-15,609693.66
2023-08-16,602084.61
2023-08-17,601012.60
2023-08-18,598774.01
2023-08-21,602797.39
2023-08-22,599786.29
2023-08-23,609619.58
2023-08-24,614408.18
2023-08-25,607397.04
2023-08-28,599990.63
2023-08-29,606207.14
2023-08-30,602765.09
2023-08-31,597573.33
2023-09-01,587695.58
2023-09-04,593127.73
2023-09-05,591036.33
2023-09-06,585167.10
2023-09-08,580637.77
2023-09-11,578381.10
2023-09-12,585360.05
2023-09-13,589037.87
2023-09-14,592569.55
2023-09-15,595288.08
2023-09-18,591728.15
2023-09-19,589409.13
2023-09-20,585923.65
2023-09-21,588665.22
2023-09-22,576603.04
2023-09-25,574783.08
2023-09-26,573948.05
2023-09-27,565390.88
2023-09-28,562056.03
2023-09-29,571020.23
2023-10-02,573119.87
2023-10-03,567073.15
2023-10-04,558005.39
2023-10-05,565034.75
2023-10-06,562526.11
2023-10-09,564523.42
2023-10-10,565816.35
2023-10-11,573153.11
2023-10-13,576356.30
2023-10-16,564121.42
2023-10-17,567423.11
2023-10-18,557864.13
2023-10-19,548751.07
2023-10-20,549789.38
2023-10-23,549587.07
2023-10-24,555052.96
2023-10-25,558383.87
2023-10-26,554571.18
2023-10-27,565431.00
2023-10-30,553636.62
2023-10-31,547517.34
2023-11-01,549593.51
2023-11-03,557845.50
2023-11-06,578639.94
2023-11-07,579518.52
2023-11-08,587629.95
2023-11-09,588529.77
2023-11-10,580779.25
2023-11-13,590308.34
2023-11-14,585611.38
2023-11-16,597637.51
2023-11-17,609198.46
2023-11-20,602645.94
2023-11-21,601841.46
2023-11-22,595913.57
2023-11-23,595638.60
2023-11-24,598294.13
2023-11-27,592414.67
2023-11-28,600751.91
2023-11-29,606142.51
2023-11-30,605293.30
2023-12-01,615583.04
2023-12-04,619376.12
2023-12-05,615146.26
2023-12-06,619923.06
2023-12-07,613990.04
2023-12-08,616569.48
2023-12-11,620291.51
2023-12-12,612745.87
2023-12-13,609386.20
2023-12-14,626695.20
2023-12-15,634232.79
2023-12-18,635694.92
2023-12-19,638937.59
2023-12-20,639688.43
2023-12-21,630518.38
2023-12-22,632159.89
2023-12-26,630923.83
2023-12-27,634783.13
2023-12-28,637211.08
2024-01-02,638808.57
2024-01-03,628862.67
2024-01-04,627439.30
2024-01-05,618860.84
2024-01-08,627103.15
2024-01-09,633051.79
2024-01-10,629797.81
2024-01-11,627923.47
2024-01-12,626251.08
2024-01-15,629018.36
2024-01-16,632688.62
2024-01-17,622240.83
2024-01-18,620931.13
2024-01-19,614920.07
2024-01-22,616289.87
2024-01-23,609831.38
2024-01-24,616974.61
2024-01-25,615683.48
2024-01-26,614150.94
2024-01-29,614428.57
2024-01-30,609419.34
2024-01-31,602062.59
2024-02-01,605980.77
2024-02-02,609212.26
2024-02-05,601088.46
2024-02-06,599684.22
2024-02-07,609560.17
2024-02-08,601550.10
2024-02-09,591021.53
2024-02-14,590393.03
2024-02-15,586152.46
2024-02-16,586494.80
2024-02-19,587816.70
2024-02-20,594944.54
2024-02-21,598593.96
2024-02-22,598244.48
2024-02-23,594689.13
2024-02-26,586304.90
2024-02-27,588546.68
2024-02-28,598131.18
2024-02-29,597373.83
2024-03-01,592606.60
2024-03-04,591503.54
2024-03-05,586678.21
2024-03-06,590971.87
2024-03-07,592870.40
2024-03-08,590487.78
2024-03-11,591707.68
2024-03-12,589483.56
2024-03-13,596204.50
2024-03-14,597269.35
2024-03-15,593281.51
2024-03-18,583237.80
2024-03-19,583224.63
2024-03-20,584418.69
2024-03-21,594612.53
2024-03-22,585579.00
2024-03-25,583800.49
2024-03-26,582292.24
2024-03-27,580960.24
2024-03-28,582994.77
2024-04-01,580841.72
2024-04-02,577032.35
2024-04-03,577194.44
2024-04-04,576414.60
2024-04-05,581661.83
2024-04-08,578405.75
2024-04-09,584705.87
2024-04-10,590325.74
2024-04-11,579204.55
2024-04-12,575901.26
2024-04-15,568012.39
2024-04-16,560785.60
2024-04-17,554537.20
2024-04-18,552806.03
2024-04-19,552031.05
2024-04-22,552633.45
2024-04-23,554569.23
2024-04-24,551447.97
2024-04-25,548983.92
2024-04-26,548757.50
2024-04-29,556070.00
2024-04-30,560159.44
2024-05-02,554743.75
2024-05-03,564575.94
2024-05-06,574751.17
2024-05-07,573726.95
2024-05-08,574031.39
2024-05-09,572338.18
2024-05-10,558092.20
2024-05-13,555335.09
2024-05-14,558116.87
2024-05-15,563954.95
2024-05-16,568347.39
2024-05-17,569415.03
2024-05-20,567308.56
2024-05-21,566501.09
2024-05-22,568457.61
2024-05-23,556708.63
2024-05-24,552727.67
2024-05-27,551488.14
2024-05-28,551909.59
2024-05-29,548420.55
2024-05-31,544295.98
2024-06-03,538514.06
2024-06-04,545062.45
2024-06-05,545990.24
2024-06-06,544935.20
2024-06-07,554889.98
2024-06-10,543221.95
2024-06-11,538436.52
2024-06-12,544117.94
2024-06-13,532375.43
2024-06-14,532176.37
2024-06-17,533626.50
2024-06-18,532285.17
2024-06-19,531696.10
2024-06-20,533137.74
2024-06-21,531815.37
2024-06-24,539210.37
2024-06-25,542819.34
2024-06-26,540934.93
2024-06-27,538898.95
2024-06-28,542748.79
2024-07-01,534809.75
2024-07-02,537683.93
2024-07-03,534467.17
2024-07-04,541273.31
2024-07-05,546939.50
2024-07-08,547981.66
2024-07-09,547731.95
2024-07-10,547820.82
2024-07-11,548624.98
2024-07-12,554864.84
2024-07-15,559232.14
2024-07-16,559360.12
2024-07-17,559781.04
2024-07-18,563179.25
2024-07-19,552925.76
2024-07-22,548530.57
2024-07-23,554383.20
2024-07-24,549214.66
2024-07-25,544977.13
2024-07-26,542792.08
2024-07-29,547471.61
2024-07-30,546207.44
2024-07-31,542288.46
2024-08-01,542588.87
2024-08-02,545148.18
2024-08-05,542554.46
2024-08-06,543583.94
2024-08-07,547746.08
2024-08-08,555061.12
2024-08-09,557511.14
2024-08-12,565835.17
2024-08-13,569512.91
2024-08-14,574392.55
2024-08-15,580794.13
2024-08-16,582297.29
2024-08-19,579861.69
2024-08-20,592629.93
2024-08-21,593228.17
2024-08-22,593870.58
2024-08-23,585472.14
2024-08-26,592178.43
2024-08-27,588200.68
2024-08-28,582714.57
2024-08-29,585304.87
2024-08-30,581859.49
2024-09-02,581233.02
2024-09-03,580442.75
2024-09-04,580063.95
2024-09-05,589321.16
2024-09-06,590132.95
2024-09-09,583023.66
2024-09-10,585132.00
2024-09-11,583498.43
2024-09-12,580671.94
2024-09-13,575497.06
2024-09-16,580564.11
2024-09-17,580621.11
2024-09-18,581611.54
2024-09-19,577747.73
2024-09-20,571893.35
2024-09-23,560072.86
2024-09-24,553868.03
2024-09-25,552968.07
2024-09-26,547894.01
2024-09-27,555287.11
2024-09-30,554867.52
2024-10-01,551392.43
2024-10-02,551829.50
2024-10-03,554191.33
2024-10-04,547043.26
2024-10-07,547642.20
2024-10-08,546949.68
2024-10-09,551532.29
2024-10-10,543813.44
2024-10-11,542716.51
2024-10-14,539630.63
2024-10-15,544706.50
2024-10-16,545502.07
2024-10-17,548498.25
2024-10-18,545672.90
2024-10-21,545579.32
2024-10-22,546297.67
2024-10-23,541268.83
2024-10-24,541935.29
2024-10-25,546048.32
2024-10-28,543003.80
2024-10-29,548175.59
2024-10-30,547601.88
2024-10-31,549074.93
2024-11-01,542158.43
2024-11-04,534720.95
2024-11-05,547716.73
2024-11-06,546323.03
2024-11-07,543510.88
2024-11-08,537854.30
2024-11-11,529877.99
2024-11-12,536435.88
2024-11-13,534244.76
2024-11-14,536196.89
2024-11-18,538853.33
2024-11-19,534480.70
2024-11-21,538281.35
2024-11-22,528264.02
2024-11-25,534773.61
2024-11-26,539397.21
2024-11-27,547334.56
2024-11-28,532696.89
2024-11-29,515964.03
2024-12-02,520919.84
2024-12-03,518129.10
2024-12-04,522799.89
2024-12-05,523580.55
2024-12-06,530349.63
2024-12-09,521804.92
2024-12-10,521187.53
2024-12-11,527097.22
2024-12-12,533353.89
2024-12-13,514478.77
2024-12-16,510051.57
2024-12-17,503386.37
2024-12-18,507690.10
2024-12-19,489632.78
2024-12-20,497485.08
2024-12-23,501590.98
2024-12-26,492817.48
2024-12-27,491970.97
2024-12-30,491376.75
2025-01-02,490382.61
2025-01-03,485509.70
2025-01-06,479441.06
2025-01-07,486358.47
2025-01-08,491388.27
2025-01-09,486488.58
2025-01-10,487042.44
2025-01-13,479283.21
2025-01-14,479081.04
2025-01-15,481656.38
2025-01-16,497165.02
2025-01-17,491030.56
2025-01-20,494059.78
2025-01-21,495509.26
2025-01-22,498459.75
2025-01-23,499815.21
2025-01-24,499075.93
2025-01-27,498567.50
2025-01-28,512286.22
2025-01-29,509429.36
2025-01-30,507525.07
2025-01-31,520524.09
2025-02-03,521440.66
2025-02-04,521156.11
2025-02-05,518649.90
2025-02-06,520036.71
2025-02-07,525490.95
2025-02-10,520126.10
2025-02-11,523039.53
2025-02-12,530723.29
2025-02-13,522723.48
2025-02-14,523524.72
2025-02-17,540594.67
2025-02-18,545079.52
2025-02-19,545650.06
2025-02-20,537632.17
2025-02-21,536185.09
2025-02-24,536274.16
2025-02-25,528733.16
2025-02-26,529643.67
2025-02-27,526745.36
2025-02-28,527666.44
2025-03-05,518310.24
2025-03-06,525225.96
2025-03-07,526597.96
2025-03-10,534190.36
2025-03-11,529571.85
2025-03-12,526511.74
2025-03-13,529084.09
2025-03-14,538127.62
2025-03-17,552456.74
2025-03-18,557286.14
2025-03-19,560427.13
2025-03-20,566404.14
2025-03-21,565630.88
2025-03-24,564282.52
2025-03-25,559589.66
2025-03-26,564066.21
2025-03-27,563617.42
2025-03-28,565534.20
2025-03-31,565814.15
2025-04-01,558856.91
2025-04-02,562496.00
2025-04-03,562459.00
2025-04-04,572038.92
2025-04-07,557262.50
2025-04-08,552925.79
2025-04-09,549514.84
2025-04-10,565436.64
2025-04-11,561606.84
2025-04-14,565021.82
2025-04-15,571737.97
2025-04-16,573290.45
2025-04-17,571900.00
2025-04-22,579643.47
2025-04-23,587505.27
2025-04-24,587264.77
2025-04-25,596326.73
2025-04-28,599722.79
2025-04-29,601822.96
2025-04-30,603179.18
2025-05-02,608532.72
2025-05-05,603561.30
2025-05-06,605945.59
2025-05-07,604691.88
2025-05-08,606058.61
2025-05-09,628609.44
2025-05-12,630613.65
2025-05-13,623508.71
2025-05-14,632891.25
2025-05-15,633127.87
2025-05-16,638934.44
2025-05-19,628420.23
2025-05-20,627307.67
2025-05-21,624204.83
2025-05-22,615403.93
2025-05-23,614218.78
2025-05-26,617955.13
2025-05-27,619305.40
2025-05-28,625908.36
2025-05-29,624161.00
2025-05-30,621747.47
2025-06-02,619252.95
2025-06-03,616777.77
2025-06-04,622169.10
2025-06-05,619853.59
2025-06-06,611842.95
2025-06-09,608041.06
2025-06-10,606036.57
2025-06-11,606367.59
2025-06-12,607205.84
2025-06-13,608474.81
2025-06-16,603753.99
2025-06-17,615694.57
2025-06-18,618007.98
2025-06-20,616096.14
2025-06-23,609841.10
2025-06-24,607730.41
2025-06-25,611011.97
2025-06-26,605997.70
2025-06-27,611124.98
2025-06-30,608156.52
2025-07-01,618210.82
2025-07-02,620225.29
2025-07-03,612964.98
2025-07-04,622583.06
2025-07-07,623850.10
2025-07-08,617804.12
2025-07-09,615812.95
2025-07-10,607001.02
2025-07-11,602751.20
2025-07-14,597553.75
2025-07-15,594279.44
2025-07-16,596365.16
2025-07-17,598537.05
2025-07-18,599044.94
2025-07-21,584430.87
2025-07-22,584224.00
2025-07-23,582272.56
2025-07-24,593078.70
2025-07-25,586757.88
2025-07-28,585925.33
2025-07-29,576593.45
2025-07-30,579472.17
2025-07-31,586375.05
2025-08-01,579432.17
2025-08-04,576993.68
2025-08-05,578065.71
2025-08-06,576994.91
2025-08-07,585961.69
2025-08-08,594104.61
2025-08-11,596947.95
2025-08-12,591183.72
2025-08-13,606912.91
2025-08-14,598654.61
2025-08-15,600556.15
2025-08-18,603006.09
2025-08-19,611886.00
2025-08-20,595378.41
2025-08-21,598442.74
2025-08-22,591485.60
2025-08-25,608322.02
2025-08-26,532571.19
2025-08-27,608779.25
2025-08-28,612603.38
2025-08-29,619346.52
2025-09-01,620610.06
2025-09-02,616297.13
2025-09-03,608918.53
2025-09-04,607595.73
2025-09-05,620716.19
2025-09-08,630571.82
2025-09-09,624719.42
2025-09-10,624743.78
2025-09-11,627753.38
2025-09-12,633162.10
2025-09-15,628410.52
2025-09-16,635972.32
2025-09-17,639021.70
2025-09-18,646998.27
2025-09-19,644183.59
2025-09-22,646903.04
2025-09-23,643341.92
2025-09-24,650156.00
2025-09-25,649153.26
2025-09-26,639189.40
2025-09-29,644636.48
2025-09-30,651220.57
2025-10-01,649539.83
2025-10-02,642250.48
2025-10-03,626589.43
2025-10-06,629096.54
2025-10-07,625397.83
2025-10-08,613002.59
2025-10-09,619904.21
2025-10-10,619899.60
2025-10-13,615658.35
2025-10-14,619535.42
2025-10-15,615035.01
2025-10-16,620387.66
2025-10-17,621651.28
2025-10-20,630081.29
2025-10-21,636370.87
2025-10-22,633622.47
2025-10-23,639299.05
2025-10-24,643870.00
2025-10-27,644954.41
2025-10-28,648518.89
2025-10-29,650219.27
2025-10-30,656140.05
2025-10-31,657534.05
2025-11-03,664164.52
2025-11-04,667979.04
2025-11-05,673335.11
2025-11-06,685831.68
2025-11-07,678342.98
2025-11-10,670345.54
2025-11-11,587873.34
2025-11-12,600748.32
2025-11-13,601113.66
2025-11-14,601393.04
2025-11-17,594311.37
2025-11-18,593378.21
2025-11-19,598267.96
2025-11-21,590025.94
2025-11-24,590886.95
2025-11-25,592480.04
2025-11-26,596748.92
2025-11-27,605987.44
2025-11-28,606906.90
2025-12-01,612342.42
2025-12-02,607189.10
2025-12-03,614776.18
2025-12-04,614892.28
2025-12-05,622835.25
2025-12-08,588232.72
2025-12-09,593055.80
2025-12-10,588603.60
2025-12-11,593274.01
2025-12-12,597736.72
2025-12-15,602625.31
2025-12-16,609488.89
2025-12-17,590365.63
2025-12-18,581385.53
2025-12-19,583060.93
2025-12-22,581987.48
2025-12-23,573289.30
2025-12-26,585802.99
2025-12-29,584809.02
2025-12-30,582657.15
2026-01-02,584918.84
2026-01-05,577789.64
2026-01-06,588461.13
2026-01-07,595285.86
2026-01-08,594023.87
2026-01-09,594657.57
2026-01-12,600905.04
2026-01-13,598440.23
2026-01-14,591148.57
2026-01-15,599675.29
2026-01-16,603887.03
2026-01-19,602919.92
2026-01-20,601550.63
2026-01-21,603727.76
2026-01-22,630842.03
