date,equity
2024-07-03,373205961.86
2024-07-04,375462358.57
2024-07-05,377252227.08
2024-07-08,377850973.49
2024-07-09,379736430.70
2024-07-10,378887771.01
2024-07-11,377766975.99
2024-07-12,381784558.69
2024-07-15,381888814.64
2024-07-16,382242118.51
2024-07-17,384323696.34
2024-07-18,387455443.12
2024-07-19,382273673.02
2024-07-22,377458573.29
2024-07-23,380944309.73
2024-07-24,376904814.49
2024-07-25,374988189.34
2024-07-26,373328296.73
2024-07-29,376105816.58
2024-07-30,376034621.49
2024-07-31,375229192.22
2024-08-01,375387170.31
2024-08-02,380167587.97
2024-08-05,374078138.72
2024-08-06,374566251.27
2024-08-07,374423902.96
2024-08-08,376359351.63
2024-08-09,377872640.88
2024-08-12,381891948.77
2024-08-13,383702374.35
2024-08-14,385031162.81
2024-08-15,395142622.99
2024-08-16,389760931.89
2024-08-19,389859512.97
2024-08-20,394974974.04
2024-08-21,395761982.15
2024-08-22,397011709.31
2024-08-23,396088564.62
2024-08-26,398051397.78
2024-08-27,391135478.41
2024-08-28,388075912.04
2024-08-29,390003500.91
2024-08-30,388714785.59
2024-09-02,389041864.48
2024-09-03,387916071.40
2024-09-04,386505116.82
2024-09-05,392185403.85
2024-09-06,389600470.69
2024-09-09,387376433.91
2024-09-10,386229941.08
2024-09-11,385742176.78
2024-09-12,384499309.29
2024-09-13,383299329.62
2024-09-16,384096145.60
2024-09-17,383010696.38
2024-09-18,383627015.67
2024-09-19,381036723.56
2024-09-20,378858392.68
2024-09-23,374952641.11
2024-09-24,374550062.78
2024-09-25,372260921.08
2024-09-26,370388432.42
2024-09-27,372586214.51
2024-09-30,485630982.65
2024-10-01,486234001.30
2024-10-02,486538948.90
2024-10-03,488319111.12
2024-10-04,483644273.36
2024-10-07,483003135.94
2024-10-08,480091891.91
2024-10-09,479825426.85
2024-10-10,478492268.21
2024-10-11,479254606.09
2024-10-14,654081680.90
2024-10-15,657819195.60
2024-10-16,659267637.35
2024-10-17,659328641.40
2024-10-18,659981687.37
2024-10-21,1013104615.61
2024-10-22,1021214713.42
2024-10-23,1014080861.12
2024-10-24,1029014239.17
2024-10-25,1046808526.06
2024-10-28,1030368760.19
2024-10-29,1040456958.18
2024-10-30,1030777595.92
2024-10-31,1041848656.92
2024-11-01,1020771451.28
2024-11-04,1004326538.99
2024-11-05,1046542352.49
2024-11-06,1044131938.09
2024-11-07,1046235594.93
2024-11-08,1015045739.49
2024-11-11,996598218.83
2024-11-12,1029886624.99
2024-11-13,1006641113.04
2024-11-14,1011713246.63
2024-11-18,1003017927.76
2024-11-19,1005203436.00
2024-11-21,1010206129.09
2024-11-22,992534328.24
2024-11-25,1012371307.64
2024-11-26,1023729147.27
2024-11-27,1035661857.11
2024-11-28,1008169146.67
2024-11-29,970644904.40
2024-12-02,1327410093.88
2024-12-03,1302009389.50
2024-12-04,1304447273.18
2024-12-05,1298828657.92
2024-12-06,1304803594.93
2024-12-09,2128071341.21
2024-12-10,2132565978.38
2024-12-11,2139066967.53
2024-12-12,2140148858.32
2024-12-13,2121533699.36
2024-12-16,3783595871.50
2024-12-17,3750151027.67
2024-12-18,3754058552.30
2024-12-19,3738376843.56
2024-12-20,3746045434.47
2024-12-23,4844966102.17
2024-12-26,4775749164.00
2024-12-27,4733251513.88
2024-12-30,5820845438.49
2025-01-02,5780875596.03
2025-01-03,5743711165.71
2025-01-06,6206455144.63
2025-01-07,6302123815.13
2025-01-08,6318113400.19
2025-01-09,6307215334.13
2025-01-10,6307888492.95
2025-01-13,7418156285.78
2025-01-14,7403719369.78
2025-01-15,7420370936.37
2025-01-16,7651021243.65
2025-01-17,7590961788.81
2025-01-20,9912309989.35
2025-01-21,9924558510.35
2025-01-22,9950480361.28
2025-01-23,9966351477.75
2025-01-24,9944582531.01
2025-01-27,14528667086.58
2025-01-28,14869419961.00
2025-01-29,14851211682.47
2025-01-30,14817443617.02
2025-01-31,14986121403.47
2025-02-03,24380303492.90
2025-02-04,24334173550.80
2025-02-05,24258865003.27
2025-02-06,24474270222.50
2025-02-07,24637899588.63
2025-02-10,24191009216.45
2025-02-11,24215115899.99
2025-02-12,24515830437.20
2025-02-13,23988428268.28
2025-02-14,24149555090.12
2025-02-17,24590915849.12
2025-02-18,24674246611.79
2025-02-19,24573658400.07
2025-02-20,24340091939.56
2025-02-21,24316310409.52
2025-02-24,24217897305.08
2025-02-25,23953079530.04
2025-02-26,24069907717.84
2025-02-27,23860004125.66
2025-02-28,23764476110.66
2025-03-05,23530451473.25
2025-03-06,23720510247.09
2025-03-07,23790265489.86
2025-03-10,23959887314.25
2025-03-11,23801203406.94
2025-03-12,23711019271.50
2025-03-13,23740864824.79
2025-03-14,24104871491.84
2025-03-17,24700924177.16
2025-03-18,24882943777.10
2025-03-19,24882010463.00
2025-03-20,25064000457.80
2025-03-21,25010659889.64
2025-03-24,25161559871.99
2025-03-25,25214057539.23
2025-03-26,25412716705.52
2025-03-27,25555665569.27
2025-03-28,25518774591.30
2025-03-31,25323706882.30
2025-04-01,25095299884.17
2025-04-02,24962773376.55
2025-04-03,24992852557.68
2025-04-04,25256210606.11
2025-04-07,24923697177.35
2025-04-08,24751234355.61
2025-04-09,24457265775.19
2025-04-10,24918617904.27
2025-04-11,24840288458.89
2025-04-14,34822165871.57
2025-04-15,35155764074.60
2025-04-16,35156777120.84
2025-04-17,35250776509.89
2025-04-22,35463551624.74
2025-04-23,35500726792.01
2025-04-24,35944061335.86
2025-04-25,36337048777.15
2025-04-28,36331041949.40
2025-04-29,36497105627.29
2025-04-30,36769575261.49
2025-05-02,37060799819.66
2025-05-05,36460956332.78
2025-05-06,36237183241.31
2025-05-07,36283678153.35
2025-05-08,36195318150.48
2025-05-09,38089962423.57
2025-05-12,38176625845.01
2025-05-13,37897562192.40
2025-05-14,38249287837.83
2025-05-15,38180486549.61
2025-05-16,38424291052.21
2025-05-19,38436234147.37
2025-05-20,38550945181.31
2025-05-21,38630533353.18
2025-05-22,38211272068.33
2025-05-23,38168485784.35
2025-05-26,38449694798.87
2025-05-27,38539530168.50
2025-05-28,38828449358.07
2025-05-29,38804547245.42
2025-05-30,38673875276.73
2025-06-02,48508508759.33
2025-06-03,48391007522.65
2025-06-04,48900745361.78
2025-06-05,48941108223.08
2025-06-06,48166857515.04
2025-06-09,48298604546.44
2025-06-10,48043010951.72
2025-06-11,47997332993.12
2025-06-12,48351016251.71
2025-06-13,48512076829.65
2025-06-16,48307155224.36
2025-06-17,48913704072.04
2025-06-18,48831607758.04
2025-06-20,48737029987.34
2025-06-23,48355706624.46
2025-06-24,48314128997.09
2025-06-25,48677033642.83
2025-06-26,48036789572.43
2025-06-27,48315725763.47
2025-06-30,48238723604.97
2025-07-01,48879546986.07
2025-07-02,48738225941.91
2025-07-03,48229404959.17
2025-07-04,48703282397.69
2025-07-07,48602685621.33
2025-07-08,48086137562.08
2025-07-09,48060445139.69
2025-07-10,47681009954.96
2025-07-11,47258978893.91
2025-07-14,46983911639.75
2025-07-15,46960952248.35
2025-07-16,46974203543.65
2025-07-17,47135202901.78
2025-07-18,46997406541.80
2025-07-21,46392327876.35
2025-07-22,46593059278.10
2025-07-23,46863218378.14
2025-07-24,47583454886.70
2025-07-25,47305136386.67
2025-07-28,47016717386.88
2025-07-29,46227148487.20
2025-07-30,46220762806.81
2025-07-31,46653746219.04
2025-08-01,45843429202.72
2025-08-04,46120248832.63
2025-08-05,46389281944.79
2025-08-06,46207980652.11
2025-08-07,46676499858.94
2025-08-08,47061210159.81
2025-08-11,46960152763.35
2025-08-12,46713646324.76
2025-08-13,47287975177.90
2025-08-14,46979140406.86
2025-08-15,46994909993.49
2025-08-18,47182698228.57
2025-08-19,47896502640.07
2025-08-20,47175198580.35
2025-08-21,47637844358.77
2025-08-22,47268974798.00
2025-08-25,47934986266.26
2025-08-26,48100629830.96
2025-08-27,48186467097.52
2025-08-28,48183102669.65
2025-08-29,48680870423.51
2025-09-01,48987886786.88
2025-09-02,48525728607.00
2025-09-03,47804708290.58
2025-09-04,47588173265.10
2025-09-05,48416263099.88
2025-09-08,49262087479.67
2025-09-09,49052901307.93
2025-09-10,48915192606.07
2025-09-11,48718261588.26
2025-09-12,49158158070.53
2025-09-15,49040867077.35
2025-09-16,49654069597.39
2025-09-17,49658075264.82
2025-09-18,50383398803.72
2025-09-19,49768058338.02
2025-09-22,50040969362.64
2025-09-23,49723634182.48
2025-09-24,50014218123.81
2025-09-25,49812526107.38
2025-09-26,49464348446.40
2025-09-29,49583852110.95
2025-09-30,49763436729.26
2025-10-01,49334078966.75
2025-10-02,48770965916.46
2025-10-03,48392275163.31
2025-10-06,48656976052.76
2025-10-07,48590760575.34
2025-10-08,47826339857.35
2025-10-09,48520588184.88
2025-10-10,48831324429.32
2025-10-13,48601947704.08
2025-10-14,48811256763.30
2025-10-15,48797994881.99
2025-10-16,49089596401.30
2025-10-17,49499673371.90
2025-10-20,49989342353.05
2025-10-21,50172282191.07
2025-10-22,50040835944.19
2025-10-23,50385267628.73
2025-10-24,50812343827.09
2025-10-27,50695487148.70
2025-10-28,51180293594.15
2025-10-29,50407770524.20
2025-10-30,50657993293.79
2025-10-31,50401520386.06
2025-11-03,50908160663.25
2025-11-04,51089116599.38
2025-11-05,51613811268.82
2025-11-06,52558032958.99
2025-11-07,52493058626.36
2025-11-10,52211794445.52
2025-11-11,52816529276.49
2025-11-12,53600491988.59
2025-11-13,53603044621.67
2025-11-14,53527615146.58
2025-11-17,53452432954.26
2025-11-18,53210230475.11
2025-11-19,53484943493.32
2025-11-21,53003779871.72
2025-11-24,53275652155.90
2025-11-25,53693135860.47
2025-11-26,53684291802.89
2025-11-27,54537004328.75
2025-11-28,54696043435.72
2025-12-01,54939380563.55
2025-12-02,54736179811.67
2025-12-03,53466231973.54
2025-12-04,53383647100.42
2025-12-05,53584717507.32
2025-12-08,51385112183.24
2025-12-09,51599094580.41
2025-12-10,51413372150.76
2025-12-11,51514534725.64
2025-12-12,52005685387.08
2025-12-15,52257103124.85
2025-12-16,52869766603.32
2025-12-17,51867713491.67
2025-12-18,51376802112.99
2025-12-19,51492736132.10
2025-12-22,51061099099.31
2025-12-23,50516572405.80
2025-12-26,51137071840.37
2025-12-29,51325254137.94
2025-12-30,51370324030.04
2026-01-02,51229786829.70
2026-01-05,50789169723.80
2026-01-06,51716212838.14
2026-01-07,52007436354.64
2026-01-08,51358375888.41
2026-01-09,51155435913.52
2026-01-12,51487441241.45
2026-01-13,51339078049.87
2026-01-14,51168331189.39
2026-01-15,51627019386.75
2026-01-16,52070444334.40
2026-01-19,51896389278.08
2026-01-20,51838029211.53
2026-01-21,51948143077.15
2026-01-22,53182921272.93
