date,equity
2023-05-18,7681154.16
2023-05-19,7681005.41
2023-05-22,9156428.95
2023-05-23,9172524.73
2023-05-24,9168831.85
2023-05-25,9170111.85
2023-05-26,9171819.00
2023-05-29,11342594.43
2023-05-30,11261480.10
2023-05-31,11257257.14
2023-06-01,11256121.56
2023-06-02,11253608.17
2023-06-05,13990983.04
2023-06-06,14048174.83
2023-06-07,14088037.50
2023-06-09,14089090.70
2023-06-12,18463612.47
2023-06-13,18605549.25
2023-06-14,18605426.71
2023-06-15,18606991.43
2023-06-16,18604904.90
2023-06-19,24684698.42
2023-06-20,24954396.45
2023-06-21,24954878.45
2023-06-22,24956965.82
2023-06-23,24960940.92
2023-06-26,33153593.00
2023-06-27,32688495.01
2023-06-28,32689076.95
2023-06-29,32686687.72
2023-06-30,32686680.45
2023-07-03,43444687.56
2023-07-04,44008006.17
2023-07-05,44003992.90
2023-07-06,44005035.56
2023-07-07,43999386.20
2023-07-10,58505063.35
2023-07-11,57898294.97
2023-07-12,57892647.34
2023-07-13,57893538.70
2023-07-14,57894581.34
2023-07-17,77003938.86
2023-07-18,77560810.80
2023-07-19,77558581.30
2023-07-20,77557985.70
2023-07-21,77562295.89
2023-07-24,103193398.10
2023-07-25,104583632.08
2023-07-26,104582295.81
2023-07-27,104581552.14
2023-07-28,104577388.63
2023-07-31,139158772.43
2023-08-01,140408764.06
2023-08-02,140410546.25
2023-08-03,140411587.23
2023-08-04,140405346.09
2023-08-07,186855398.31
2023-08-08,186241260.75
2023-08-09,186238585.14
2023-08-10,186236800.13
2023-08-11,186236651.75
2023-08-14,247872110.77
2023-08-15,244136318.96
2023-08-16,244134375.80
2023-08-17,244134077.14
2023-08-18,244134670.02
2023-08-21,304568683.02
2023-08-22,303752793.97
2023-08-23,303754430.93
2023-08-24,303754879.79
2023-08-25,303751015.18
2023-08-28,378950038.04
2023-08-29,382035377.25
2023-08-30,382036122.42
2023-08-31,382034931.59
2023-09-01,382029876.09
2023-09-04,476627210.81
2023-09-05,474110772.81
2023-09-06,474112998.46
2023-09-08,474112550.30
2023-09-11,591518238.44
2023-09-12,600276008.67
2023-09-13,600273632.93
2023-09-14,600272594.00
2023-09-15,600270961.01
2023-09-18,748936569.25
2023-09-19,751319860.34
2023-09-20,751320453.95
2023-09-21,751321050.07
2023-09-22,751317629.27
2023-09-25,937405993.01
2023-09-26,940125670.88
2023-09-27,940122838.46
2023-09-28,940122162.58
2023-09-29,940122165.63
2023-10-02,1125890216.84
2023-10-03,1104365820.46
2023-10-04,1104365818.39
2023-10-05,1104365819.80
2023-10-06,1104365820.41
2023-10-09,1322588406.82
2023-10-10,1348459635.13
2023-10-11,1348459637.90
2023-10-13,1348459639.81
2023-10-16,1614915213.85
2023-10-17,1625954362.82
2023-10-18,1618650503.44
2023-10-19,1616770644.90
2023-10-20,1617023581.50
2023-10-23,2009578821.22
2023-10-24,2005271082.30
2023-10-25,2005274906.47
2023-10-26,2005259480.96
2023-10-27,2005285564.12
2023-10-30,2501823589.68
2023-10-31,2465315171.07
2023-11-01,2465314740.75
2023-11-03,2465317393.22
2023-11-06,3076084089.65
2023-11-07,3064807247.69
2023-11-08,3067589720.85
2023-11-09,3066198461.17
2023-11-10,3060169824.27
2023-11-13,3865274068.43
2023-11-14,3814148250.95
2023-11-16,3830551910.77
2023-11-17,3828998884.52
2023-11-20,5019154349.21
2023-11-21,5003896300.93
2023-11-22,5002300335.66
2023-11-23,5001210784.11
2023-11-24,5003033551.09
2023-11-27,6170638290.15
2023-11-28,6298305058.31
2023-11-29,6309144269.11
2023-11-30,6291938953.72
2023-12-01,6335264741.05
2023-12-04,8684996453.47
2023-12-05,8655132244.87
2023-12-06,8663789517.69
2023-12-07,8633406870.58
2023-12-08,8651506866.15
2023-12-11,12222001610.82
2023-12-12,12202665874.48
2023-12-13,12167103919.56
2023-12-14,12196673228.45
2023-12-15,12193059879.24
2023-12-18,17525254617.07
2023-12-19,17627923666.41
2023-12-20,17675964853.37
2023-12-21,17604815372.77
2023-12-22,17599640751.42
2023-12-26,17587961366.16
2023-12-27,17598832635.14
2023-12-28,17600784629.28
2024-01-02,17604257548.49
2024-01-03,17593138158.16
2024-01-04,17588845934.81
2024-01-05,17581781560.39
2024-01-08,25601602148.77
2024-01-09,25706565319.58
2024-01-10,25688964252.59
2024-01-11,25694000665.77
2024-01-12,25690711538.92
2024-01-15,37748688729.90
2024-01-16,37814159345.56
2024-01-17,37693758265.10
2024-01-18,37625720914.33
2024-01-19,37596833673.35
2024-01-22,72720889327.49
2024-01-23,72384469303.85
2024-01-24,72571840885.36
2024-01-25,72604789196.77
2024-01-26,72622201173.36
2024-01-29,72623050315.76
2024-01-30,72616055063.54
2024-01-31,72602477914.55
2024-02-01,72606546263.07
2024-02-02,72629656127.54
2024-02-05,108259413189.82
2024-02-06,108639787118.28
2024-02-07,109776228997.41
2024-02-08,108222731208.98
2024-02-09,108207880246.24
2024-02-14,108192188061.83
2024-02-15,108204632492.70
2024-02-16,108204388473.26
2024-02-19,161628045352.39
2024-02-20,162973576829.38
2024-02-21,162979956214.58
2024-02-22,162982510897.64
2024-02-23,162961180691.67
2024-02-26,243679275267.18
2024-02-27,243264783946.54
2024-02-28,243277673422.58
2024-02-29,243280426263.69
2024-03-01,243260985003.18
2024-03-04,323527206710.74
2024-03-05,319550553761.63
2024-03-06,319493720972.79
2024-03-07,319642983976.16
2024-03-08,319459407291.52
2024-03-11,473377366892.66
2024-03-12,473801311269.44
2024-03-13,473817849366.99
2024-03-14,473787197040.10
2024-03-15,473770401494.21
2024-03-18,709356807842.85
2024-03-19,707384872724.86
2024-03-20,706103187788.29
2024-03-21,706656382795.91
2024-03-22,708002631461.59
2024-03-25,703818341256.43
2024-03-26,700014159981.68
2024-03-27,701605457952.74
2024-03-28,702011118613.91
2024-04-01,702438979142.09
2024-04-02,700964456916.81
2024-04-03,700454035702.00
2024-04-04,702165984769.60
2024-04-05,702377725936.73
2024-04-08,700087288073.84
2024-04-09,699565130696.68
2024-04-10,701424346701.82
2024-04-11,698880822693.02
2024-04-12,699793801629.40
2024-04-15,699002502529.88
2024-04-16,698464530586.86
2024-04-17,697096256167.86
2024-04-18,696910124831.51
2024-04-19,697401210235.04
2024-04-22,1274662740956.92
2024-04-23,1278390098473.77
2024-04-24,1277604390114.33
2024-04-25,1279124463864.15
2024-04-26,1278779264986.60
2024-04-29,1662625632370.31
2024-04-30,1683499608314.73
2024-05-02,1683956924505.47
2024-05-03,1685582161225.54
2024-05-06,2203727747250.69
2024-05-07,2186032782112.58
2024-05-08,2185414092147.26
2024-05-09,2171713907345.05
2024-05-10,2149268262395.51
2024-05-13,3626020271445.22
2024-05-14,3666279351154.64
2024-05-15,3683971203173.27
2024-05-16,3687229195828.71
2024-05-17,3688881155845.05
2024-05-20,3687247087861.77
2024-05-21,3684634870017.36
2024-05-22,3683899522352.62
2024-05-23,3683009329920.43
2024-05-24,3682947673993.80
2024-05-27,3682150134300.24
2024-05-28,3681661280656.09
2024-05-29,3679454914101.05
2024-05-31,3679005939592.96
2024-06-03,5481818740529.18
2024-06-04,5502427424135.80
2024-06-05,5502518023961.58
2024-06-06,5502567031564.72
2024-06-07,5502811210774.81
2024-06-10,7320553537724.58
2024-06-11,7299151246648.97
2024-06-12,7303480702455.55
2024-06-13,7289654437227.57
2024-06-14,7290860823277.13
2024-06-17,10068983213170.60
2024-06-18,10060486760700.36
2024-06-19,10064268745164.85
2024-06-20,10036564419826.79
2024-06-21,10027307464100.74
2024-06-24,14162341688202.06
2024-06-25,14180274535810.27
2024-06-26,14146827948130.42
2024-06-27,14140010431802.29
2024-06-28,14253232286535.71
2024-07-01,20385252622672.26
2024-07-02,20637079517978.20
2024-07-03,20659336524522.86
2024-07-04,20697613773569.12
2024-07-05,20745032418574.42
2024-07-08,38652808272722.58
2024-07-09,38938530857180.75
2024-07-10,38917853989012.62
2024-07-11,38971315682450.06
2024-07-12,39056459226047.20
2024-07-15,39118895887861.79
2024-07-16,39089738627087.94
2024-07-17,39086368020302.30
2024-07-18,39067171533788.62
2024-07-19,39029680207888.23
2024-07-22,39010428921385.71
2024-07-23,39051526225246.54
2024-07-24,39025951565304.63
2024-07-25,38989917978987.09
2024-07-26,38998480753651.85
2024-07-29,39021389095518.77
2024-07-30,39002754675025.62
2024-07-31,39000196262653.59
2024-08-01,39019381044638.23
2024-08-02,39035760585454.86
2024-08-05,39045315228418.83
2024-08-06,39018016493984.45
2024-08-07,39013681766835.16
2024-08-08,39051962076099.74
2024-08-09,39068643964528.50
2024-08-12,39144144842594.34
2024-08-13,38935141080810.91
2024-08-14,38948470572306.30
2024-08-15,39002389544185.47
2024-08-16,38991662397665.73
2024-08-19,38993197426164.94
2024-08-20,39003381963550.88
2024-08-21,39011667252838.42
2024-08-22,39008568928767.20
2024-08-23,38997094637704.83
2024-08-26,39003455590233.64
2024-08-27,38994483319273.34
2024-08-28,38996772101093.52
2024-08-29,38994300461232.07
2024-08-30,38987323133503.05
2024-09-02,77439973373816.42
2024-09-03,77340246461861.30
2024-09-04,77710751755764.09
2024-09-05,78028400162161.73
2024-09-06,78362711562223.20
2024-09-09,77596796043595.53
2024-09-10,77717248716829.97
2024-09-11,77838010543624.09
2024-09-12,77392326485251.89
2024-09-13,77212462262268.03
2024-09-16,77215555956032.03
2024-09-17,76921455532076.16
2024-09-18,76670789456881.81
2024-09-19,76448873991776.16
2024-09-20,75927260087308.81
2024-09-23,113680981635584.70
2024-09-24,112778750980987.53
2024-09-25,112741148957519.62
2024-09-26,112789466439006.03
2024-09-27,112903290487640.88
2024-09-30,166939897849388.47
2024-10-01,165845011744015.69
2024-10-02,165270048997057.12
2024-10-03,164539998215981.47
2024-10-04,164381370013329.22
2024-10-07,302055594351795.44
2024-10-08,300502532949556.25
2024-10-09,300526929395865.94
2024-10-10,300482566025000.44
2024-10-11,300466149873118.38
2024-10-14,598177471859012.12
2024-10-15,603037378700070.25
2024-10-16,603053318599486.75
2024-10-17,603050983521331.00
2024-10-18,603058280223850.88
2024-10-21,1204541977857659.75
2024-10-22,1203631978400841.50
2024-10-23,1203619061445286.50
2024-10-24,1203613680505546.00
2024-10-25,1203620227523921.75
2024-10-28,2405651049639051.00
2024-10-29,2401048441201483.00
2024-10-30,2403343620866468.00
2024-10-31,2412607964094177.00
2024-11-01,2390552846245453.00
2024-11-04,2387048419656714.00
2024-11-05,2407910663881020.00
2024-11-06,2407896900604629.50
2024-11-07,2390522632575579.00
2024-11-08,2378936470015844.00
2024-11-11,2980863328136347.00
2024-11-12,2957461852413968.00
2024-11-13,2949359319661594.50
2024-11-14,2950518143002527.00
2024-11-18,3846747727342354.00
2024-11-19,3797697211525807.50
2024-11-21,3797696902701098.00
2024-11-22,3797685189064790.50
2024-11-25,5055848749783431.00
2024-11-26,5167956181363240.00
2024-11-27,5155973866461916.00
2024-11-28,5158588577002324.00
2024-11-29,5159411894658346.00
2024-12-02,6815302339663662.00
2024-12-03,6837697598663765.00
2024-12-04,6838071745634135.00
2024-12-05,6838038963125121.00
2024-12-06,6838042591508923.00
2024-12-09,8530828310911095.00
2024-12-10,8442528065076303.00
2024-12-11,8469827904455445.00
2024-12-12,8508514299098310.00
2024-12-13,8409805207286186.00
2024-12-16,10906089769337928.00
2024-12-17,10768979125837756.00
2024-12-18,10803742787959100.00
2024-12-19,10698533478739356.00
2024-12-20,10731394296697016.00
2024-12-23,12405105351318376.00
2024-12-26,12250112897252648.00
2024-12-27,12293651327110968.00
2024-12-30,14105785345811774.00
2025-01-02,14149997571283692.00
2025-01-03,14116954979009408.00
2025-01-06,16045786437658656.00
2025-01-07,16307256519948528.00
2025-01-08,16356586261793238.00
2025-01-09,16342720733950644.00
2025-01-10,16366328768933824.00
2025-01-13,19526800841225444.00
2025-01-14,19435365362305032.00
2025-01-15,19483346222071420.00
2025-01-16,19572326748908924.00
2025-01-17,19567340552156580.00
2025-01-20,23573278056365452.00
2025-01-21,23692259281320824.00
2025-01-22,23720795903523272.00
2025-01-23,23766537055021624.00
2025-01-24,23821579403731680.00
2025-01-27,28833233733614824.00
2025-01-28,29897118924250696.00
2025-01-29,29883783448323968.00
2025-01-30,29842757205966896.00
2025-01-31,30137386104133376.00
2025-02-03,37953644077574160.00
2025-02-04,37763717484133112.00
2025-02-05,37799702913574704.00
2025-02-06,37941922596857840.00
2025-02-07,38007601050294576.00
2025-02-10,49636591432625608.00
2025-02-11,49686857511078320.00
2025-02-12,49855210149211696.00
2025-02-13,49515896126167088.00
2025-02-14,49583852945561528.00
2025-02-17,67675316287875688.00
2025-02-18,68481498106970712.00
2025-02-19,67911765684115456.00
2025-02-20,67657202577312120.00
2025-02-21,67558527508704656.00
2025-02-24,118958249053544336.00
2025-02-25,118337365121122480.00
2025-02-26,118454859937968688.00
2025-02-27,118414995553690464.00
2025-02-28,118395170327977904.00
2025-03-05,118213703181586912.00
2025-03-06,118298095871446864.00
2025-03-07,118308845088567680.00
2025-03-10,174163168560368640.00
2025-03-11,171273340962615296.00
2025-03-12,170883736984222080.00
2025-03-13,170823838091121472.00
2025-03-14,171863561273892800.00
2025-03-17,285501061069246432.00
2025-03-18,285902126954087744.00
2025-03-19,285713484059616128.00
2025-03-20,287330518432314080.00
2025-03-21,286364654516957312.00
2025-03-24,288243103300816064.00
2025-03-25,287311446056187648.00
2025-03-26,288836378385099584.00
2025-03-27,288028360486399232.00
2025-03-28,288440375594464448.00
2025-03-31,287280419136588000.00
2025-04-01,286985285563941216.00
2025-04-02,286884688960726464.00
2025-04-03,287421565798242400.00
2025-04-04,290108682246485632.00
2025-04-07,399417704130059264.00
2025-04-08,391732341346206400.00
2025-04-09,390560477836824704.00
2025-04-10,395211015786322752.00
2025-04-11,394568894283618432.00
2025-04-14,642826368725079552.00
2025-04-15,637296077480672768.00
2025-04-16,637164085136960256.00
2025-04-17,638964596415154944.00
2025-04-22,640024748860924672.00
2025-04-23,640139643445834240.00
2025-04-24,641472405104013312.00
2025-04-25,642862138024473088.00
2025-04-28,1132521291624040192.00
2025-04-29,1132742504758487296.00
2025-04-30,1133013640846714496.00
2025-05-02,1135943731028890496.00
2025-05-05,1131950384223956096.00
2025-05-06,1130823289091990912.00
2025-05-07,1131638564151758080.00
2025-05-08,1131605913688398080.00
2025-05-09,1137599707624425728.00
2025-05-12,1137114201753299968.00
2025-05-13,1136557857623013760.00
2025-05-14,1137088141977920384.00
2025-05-15,1136903926308934400.00
2025-05-16,1138721293652786560.00
2025-05-19,1138505113199106304.00
2025-05-20,1138298987450323840.00
2025-05-21,1138399356936894208.00
2025-05-22,1136592325054173952.00
2025-05-23,1136179334079482496.00
2025-05-26,2117918288014155008.00
2025-05-27,2092202353407640064.00
2025-05-28,2092516805978585088.00
2025-05-29,2091922505927792384.00
2025-05-30,2091412333713537280.00
2025-06-02,4025570644336481280.00
2025-06-03,4032488508850567680.00
2025-06-04,4052980768196215808.00
2025-06-05,4051337776378003456.00
2025-06-06,4046968273500668928.00
2025-06-09,4047959708470975488.00
2025-06-10,4046319981045019136.00
2025-06-11,4044871458842257408.00
2025-06-12,4047134946170500608.00
2025-06-13,4046840644736557056.00
2025-06-16,4044971411155232256.00
2025-06-17,4046243082545255936.00
2025-06-18,4045145812470544384.00
2025-06-20,4044959226652101120.00
2025-06-23,4044922724985744896.00
2025-06-24,4044850937210238976.00
2025-06-25,4044625603638811648.00
2025-06-26,4041286094443591680.00
2025-06-27,4043010542276829696.00
2025-06-30,4041664571496143360.00
2025-07-01,4043744540648939008.00
2025-07-02,4043891445135514112.00
2025-07-03,4045294792766313984.00
2025-07-04,4044936128963241984.00
2025-07-07,4045075611327299584.00
2025-07-08,4043651611374131200.00
2025-07-09,4043569642727226880.00
2025-07-10,4042475982360599040.00
2025-07-11,4041195056401805312.00
2025-07-14,4041767926776893440.00
2025-07-15,4041566252547485184.00
2025-07-16,4041402850205575680.00
2025-07-17,4044662191651091456.00
2025-07-18,4042841514443577344.00
2025-07-21,7931563178465306624.00
2025-07-22,7849902383960909824.00
2025-07-23,7849568527247707136.00
2025-07-24,7851752244177073152.00
2025-07-25,7850504228142951424.00
2025-07-28,15549008161776799744.00
2025-07-29,15397822431428059136.00
2025-07-30,15398792874263502848.00
2025-07-31,15398778392814811136.00
2025-08-01,15392917867548948480.00
2025-08-04,30663849071701839872.00
2025-08-05,30750301016021774336.00
2025-08-06,30750283206034116608.00
2025-08-07,30750340759698866176.00
2025-08-08,30750553957303242752.00
2025-08-11,61477957194857512960.00
2025-08-12,61707335535506808832.00
2025-08-13,61707795773340303360.00
2025-08-14,61707612370702376960.00
2025-08-15,61707459952956489728.00
2025-08-18,92458450485942812672.00
2025-08-19,94770159162275610624.00
2025-08-20,94769449931686051840.00
2025-08-21,94769513328882925568.00
2025-08-22,94769456001124876288.00
2025-08-25,142002754527574491136.00
2025-08-26,141761760695308255232.00
2025-08-27,141735241253939314688.00
2025-08-28,142555771805520527360.00
2025-08-29,143072263908162437120.00
2025-09-01,237549464075249483776.00
2025-09-02,236809204280222613504.00
2025-09-03,235194386379185061888.00
2025-09-04,232793237635348889600.00
2025-09-05,235128606575929819136.00
2025-09-08,236810668538526367744.00
2025-09-09,235743292178677071872.00
2025-09-10,236920145681090084864.00
2025-09-11,237467291199702138880.00
2025-09-12,238666225083823292416.00
2025-09-15,238781388121219399680.00
2025-09-16,239680568415425101824.00
2025-09-17,239882929178952302592.00
2025-09-18,241038751869592043520.00
2025-09-19,238904867610499940352.00
2025-09-22,239902422448041263104.00
2025-09-23,237640381914552500224.00
2025-09-24,239279581257890856960.00
2025-09-25,238243388744256946176.00
2025-09-26,238472091481615040512.00
2025-09-29,238604520892122726400.00
2025-09-30,238592366372229677056.00
2025-10-01,236062414068444495872.00
2025-10-02,234991960796264300544.00
2025-10-03,233910226255667724288.00
2025-10-06,233450792525104283648.00
2025-10-07,233112273995071029248.00
2025-10-08,230794991424294879232.00
2025-10-09,231538826539633606656.00
2025-10-10,230945608690696978432.00
2025-10-13,231011769112331059200.00
2025-10-14,231292817808495804416.00
2025-10-15,231484822838077095936.00
2025-10-16,231939174229213478912.00
2025-10-17,232497118915669917696.00
2025-10-20,233513866660446306304.00
2025-10-21,233720071007517212672.00
2025-10-22,233134200716732858368.00
2025-10-23,233257257944462196736.00
2025-10-24,233498753793007222784.00
2025-10-27,234035461985897840640.00
2025-10-28,234350396690409390080.00
2025-10-29,232546103581713039360.00
2025-10-30,233353971708051849216.00
2025-10-31,234570699173713936384.00
2025-11-03,234588790185003319296.00
2025-11-04,236228936376770691072.00
2025-11-05,236919285022091149312.00
2025-11-06,238003363357176168448.00
2025-11-07,236554809987773038592.00
2025-11-10,236882819747102982144.00
2025-11-11,237395064574292066304.00
2025-11-12,239543344762215399424.00
2025-11-13,240103510124425248768.00
2025-11-14,239831603401143910400.00
2025-11-17,240184634611969327104.00
2025-11-18,240053809850030161920.00
2025-11-19,239909392227347300352.00
2025-11-21,238920156433004068864.00
2025-11-24,239229423731937247232.00
2025-11-25,239397505540404903936.00
2025-11-26,239869534418559729664.00
2025-11-27,240463987561988915200.00
2025-11-28,240506721888283885568.00
2025-12-01,240907266778003603456.00
2025-12-02,240585396455401324544.00
2025-12-03,241756998085543395328.00
2025-12-04,241990578681232785408.00
2025-12-05,243050317243453014016.00
2025-12-08,401478168455927234560.00
2025-12-09,404888198775018160128.00
2025-12-10,403034612381652287488.00
2025-12-11,403121024664401543168.00
2025-12-12,404082944544466337792.00
2025-12-15,405851667989465464832.00
2025-12-16,407156605905496047616.00
2025-12-17,404853313621111078912.00
2025-12-18,403407583024168828928.00
2025-12-19,403824855422123245568.00
2025-12-22,565400862226885836800.00
2025-12-23,559692852259523526656.00
2025-12-26,561401008707369893888.00
2025-12-29,1003623874718890590208.00
2025-12-30,1007480074561426817024.00
2026-01-02,1007522303880676507648.00
2026-01-05,1965765567055761768448.00
2026-01-06,1995196781408633225216.00
2026-01-07,1995457110109982294016.00
2026-01-08,1994947254369870413824.00
2026-01-09,1995253011341981515776.00
2026-01-12,3951772838466531360768.00
2026-01-13,3952500446602946674688.00
2026-01-14,3951868256015781724160.00
2026-01-15,3952317851756755681280.00
2026-01-16,3952270926204047982592.00
2026-01-19,7865959177206564388864.00
2026-01-20,7849126140209946165248.00
2026-01-21,7849431327208875491328.00
2026-01-22,7850409018797429096448.00
