date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2024-12-17,SELL,BBDC4.SA,137559680,11.9,2455450.2093,2024-12-19,2024-12-19,IDIOSYNCRATIC_HARD_STOP
2024-12-19,SELL,ITSA4.SA,7276,8.7,104.9518,2024-12-23,2024-12-23,IDIOSYNCRATIC_HARD_STOP
2024-12-19,SELL,BPAC11.SA,207756,27.62,8617.3313,2024-12-23,2024-12-23,IDIOSYNCRATIC_HARD_STOP
