date,equity
2025-08-18,603006.09
2025-08-19,611886.0
2025-08-20,595378.41
2025-08-21,598442.74
2025-08-22,591485.6
2025-08-25,608322.02
2025-08-26,532571.19
2025-08-27,608779.25
2025-08-28,612603.38
2025-08-29,619346.52
2025-09-01,620610.06
2025-09-02,616297.13
2025-09-03,608918.53
2025-09-04,607595.73
2025-09-05,620716.19
