date,asof_date,ticker,action,action_expected,triggered_rule,flag_mismatch,rule_thresholds,drawdown_20d,drawdown_60d,var_95,cvar_95,vol_ratio,below_sma_100,below_sma_200,beta,ibov_vol_60d
2023-09-12,2023-09-11,BBAS3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.024098829811148526,0.08867090712676262,0.032571468589853485,0.045450421698441344,0.632885443486317,False,False,,
2023-09-12,2023-09-11,BBDC4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.05422854519043385,0.1526894827764993,0.030600445026460105,0.05464505527320219,0.6950920856528737,True,True,,
2023-09-12,2023-09-11,MGLU3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.16666667777363786,0.32180849996436756,0.07244867294256592,0.10731151916141603,0.6415026138507897,True,True,,
2023-09-18,2023-09-15,BEEF3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.23392856519441207,0.23392856519441207,0.04322537069270062,0.0668756161124692,1.1457006777479388,True,True,,
2023-09-18,2023-09-15,BPAC11.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.023809502184254927,0.037558759542899,0.04183123668317884,0.05198131863722104,0.7219314184262559,False,False,,
2023-09-18,2023-09-15,COGN3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.13207549291728138,0.21590908936971476,0.04498878866627463,0.06162976625761029,0.7285872642635728,True,False,,
2023-09-19,2023-09-18,BEEF3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.22767859233581322,0.22767859233581322,0.04322537069270062,0.0668756161124692,1.1328996169265555,True,True,,
2023-09-19,2023-09-18,BPAC11.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.040178527840138756,0.05369723394167003,0.04183123668317884,0.05198131863722104,0.7269175692282982,False,False,,
2023-09-19,2023-09-18,COGN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.11635223780198467,0.20170455738471071,0.04498878866627463,0.06162976625761029,0.7340630061603535,True,False,,
2023-09-19,2023-09-18,PETR3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.002403208297847459,0.002403208297847459,0.044222408556477855,0.0688564197202644,0.7802012218533043,False,False,,
2023-09-25,2023-09-22,CMIG4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.01977184526568887,0.01977184526568887,0.02860472611499984,0.04002731501730199,0.5750685346202158,False,False,,
2023-09-25,2023-09-22,ELET3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.03949879594393024,0.11850004196166997,0.03452606774123322,0.042648025818103244,0.9473269554790161,True,True,,
2023-09-25,2023-09-22,GGBR4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07333844718442106,0.17059834798177087,0.03164745565198885,0.04307846293845738,0.7765273764138492,True,True,,
2023-09-26,2023-09-25,CMIG4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.01596954919928817,0.01596954919928817,0.02860472611499984,0.04002731501730199,0.5640049326675922,False,False,,
2023-09-26,2023-09-25,ELET3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.02288205321539183,0.10325002670288086,0.03452606774123322,0.042648025818103244,0.9372606174597585,True,True,,
2023-09-26,2023-09-25,GGBR4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.06799084752377471,0.165812017978766,0.03164745565198885,0.04307846293845738,0.7758082491444831,True,True,,
2023-09-26,2023-09-25,LREN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.1771019635472676,0.32518336430015826,0.05361651693697926,0.06424545193300345,0.7580143839880045,True,True,,
2023-09-27,2023-09-26,ABEV3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.08555401454747891,0.14771243141881862,0.021243026218468422,0.032374963725371235,0.8232942989540948,True,True,,
2023-09-28,2023-09-27,ABEV3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.08533145360408179,0.15228757481434674,0.021243026218468422,0.032374963725371235,0.8145312376618494,True,True,,
2023-10-02,2023-09-29,B3SA3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07593986574416967,0.18984839155943545,0.04135465479349154,0.05817355757926335,0.6195171658545825,True,True,,
2023-10-02,2023-09-29,BBAS3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.010901476927599685,0.05564449219857748,0.03189251674171699,0.04472117173997138,0.6048583907534039,True,False,,
2023-10-02,2023-09-29,BBDC4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.046030659834481846,0.16178190865230835,0.031288387116262605,0.05514120555096776,0.6964103952076324,True,True,,
2023-10-02,2023-09-29,MGLU3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.25874126273018727,0.3819242006773844,0.07244867294256592,0.10731151916141603,0.6586052037920314,True,True,,
2023-10-03,2023-10-02,B3SA3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.09774437384147394,0.20896506660192327,0.04135465479349154,0.05817355757926335,0.6227444592968859,True,True,,
2023-10-03,2023-10-02,BBAS3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.013626866152671502,0.04057915255537259,0.03189251674171699,0.04472117173997138,0.5902375928177299,True,False,,
2023-10-03,2023-10-02,BBDC4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.05685614974179665,0.1735052272646216,0.031288387116262605,0.05514120555096776,0.6974393794929326,True,True,,
2023-10-03,2023-10-02,MGLU3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.2769783745203568,0.41399413269637697,0.07244867294256592,0.10731151916141603,0.6689246718960198,True,True,,
2023-10-03,2023-10-02,PETR4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.01501156082349886,0.01501156082349886,0.040564716820905636,0.06830264480583227,0.6537793485637103,False,False,,
2023-10-09,2023-10-06,BEEF3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.06659011724062491,0.27410712027732165,0.04322537069270062,0.0668756161124692,1.0806695663188903,True,True,,
2023-10-09,2023-10-06,BPAC11.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07946423482732479,0.09242961727216026,0.04041714594772227,0.049834200821990644,0.682235094682458,True,False,,
2023-10-09,2023-10-06,COGN3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.14137933529231184,0.2926136298212877,0.04379263462201,0.05791594907717419,0.7403341247266255,True,True,,
2023-10-09,2023-10-06,PETR3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.040116138354410635,0.040116138354410635,0.04283080445680675,0.06680073485452594,0.8124006135225808,False,False,,
2023-10-10,2023-10-09,BEEF3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07003440344496503,0.27678566790965065,0.04322537069270062,0.0668756161124692,1.0801332615678745,True,True,,
2023-10-10,2023-10-09,BPAC11.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.08660708548260121,0.09947186369890404,0.04041714594772227,0.049834200821990644,0.6771226241651066,True,False,,
2023-10-10,2023-10-09,COGN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.1314879240994068,0.2869318170272861,0.04379263462201,0.05791594907717419,0.7402055842682449,True,True,,
2023-10-10,2023-10-09,PETR3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.0007917334330986847,0.0007917334330986847,0.04283080445680675,0.06680073485452594,0.826366891072029,False,False,,
2023-10-10,2023-10-09,PRIO3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.019230784080882746,0.019230784080882746,0.03636432171380464,0.050995275267731,0.854486783568297,False,False,,
2023-10-16,2023-10-13,ABEV3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.03637718745944496,0.15163402742330978,0.022996661073878315,0.03080737499232474,0.8739903640644355,True,True,,
2023-10-16,2023-10-13,CMIG4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.07604563848922985,0.07604563848922985,0.02860472611499984,0.034533074536286304,0.7420678581154897,True,False,,
2023-10-16,2023-10-13,ELET3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.04120359129607887,0.10614103602049851,0.03452606774123322,0.042648025818103244,1.000845912272009,True,True,,
2023-10-16,2023-10-13,GGBR4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.13382466870286858,0.23658118614783652,0.03164745565198885,0.04307846293845738,0.7212364303234925,True,True,,
2023-10-17,2023-10-16,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.06996196478298866,0.06996196478298866,0.02860472611499984,0.034533074536286304,0.7451041435243894,True,False,,
2023-10-17,2023-10-16,ELET3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.034697717551495866,0.10007579264628164,0.03452606774123322,0.042648025818103244,1.0019326124867785,True,True,,
2023-10-17,2023-10-16,GGBR4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.09731676596643368,0.22940173026842947,0.03164745565198885,0.04307846293845738,0.724385111872607,True,True,,
2023-10-17,2023-10-16,LREN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.16007772563389688,0.33944950007972075,0.05361651693697926,0.06424545193300345,0.7871451514291655,True,True,,
2023-10-18,2023-10-17,ABEV3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.04974016800385206,0.15343913441692691,0.022996661073878315,0.03080737499232474,0.8141635053048858,True,True,,
2023-10-18,2023-10-17,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0866920674751519,0.0866920674751519,0.02860472611499984,0.034533074536286304,0.7471216526942558,True,False,,
2023-10-19,2023-10-18,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.11178703295420678,0.11178703295420678,0.02860472611499984,0.034533074536286304,0.7686064796544982,True,True,,
2023-10-20,2023-10-19,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0903475491195671,0.10418253510100028,0.02860472611499984,0.034533074536286304,0.7827456466237842,True,True,,
2023-10-23,2023-10-20,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.08732616779485702,0.10190115746115991,0.02860472611499984,0.034533074536286304,0.7889224314964801,True,True,,
2023-10-23,2023-10-20,B3SA3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.09643440189164465,0.25167785879244864,0.041647961181578055,0.05824027660449645,0.684460706106474,True,True,,
2023-10-23,2023-10-20,BBAS3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.009435880500801352,0.009435880500801352,0.030058620775187565,0.04301399286314238,0.6363607472499521,False,False,,
2023-10-23,2023-10-20,BBDC4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.03738954380071824,0.1505698990638431,0.031288387116262605,0.05514120555096776,0.7023699296874435,True,True,,
2023-10-24,2023-10-23,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.07959816290779931,0.0942965653283584,0.02860472611499984,0.034533074536286304,0.78022514579127,True,True,,
2023-10-24,2023-10-23,B3SA3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.08346837279051289,0.2409395497197797,0.041647961181578055,0.05824027660449645,0.6845190553472219,True,True,,
2023-10-24,2023-10-23,BBAS3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.010841214628371842,0.010841214628371842,0.030058620775187565,0.04301399286314238,0.6254771357117516,False,False,,
2023-10-24,2023-10-23,BBDC4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.036029893378433764,0.14937011156101554,0.031288387116262605,0.05514120555096776,0.6926974251914177,True,True,,
2023-10-24,2023-10-23,MGLU3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.2976744413241439,0.5597667644550604,0.07244867294256592,0.10521833094212832,0.7957542440548899,True,True,,
2023-10-25,2023-10-24,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.047124584583218665,0.09277564690179807,0.02860472611499984,0.034533074536286304,0.7800178797074799,True,True,,
2023-10-26,2023-10-25,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.05351438561787769,0.09885932060803926,0.02860472611499984,0.034533074536286304,0.7827932145348019,True,True,,
2023-10-27,2023-10-26,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.028754005632269708,0.07528517927594969,0.02860472611499984,0.034533074536286304,0.8070820859341653,True,False,,
2023-10-30,2023-10-27,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.047124584583218665,0.09277564690179807,0.02860472611499984,0.034533074536286304,0.8206510210542632,True,True,,
2023-10-30,2023-10-27,BEEF3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07533407572383077,0.32053569079357713,0.04250834546932637,0.06526336503061811,1.0814832629510636,True,True,,
2023-10-30,2023-10-27,BPAC11.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.05174034650705783,0.09999996594020144,0.04041714594772227,0.049834200821990644,0.7278740084935488,True,False,,
2023-10-30,2023-10-27,COGN3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07894738021461079,0.2836257330325448,0.04476609462574887,0.05806075892509946,0.7668771691217843,True,True,,
2023-10-31,2023-10-30,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.05990408762884092,0.10494290003468543,0.02778300251214607,0.03380144441025095,0.8288376470922779,True,True,,
2023-10-31,2023-10-30,BEEF3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.08262447014871754,0.32589282863298197,0.04250834546932637,0.06526336503061811,1.0719700455626322,True,True,,
2023-10-31,2023-10-30,BPAC11.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.07306365532457104,0.12023807117998353,0.039878441257019344,0.04941941630698092,0.7388599403299102,True,False,,
2023-10-31,2023-10-30,COGN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.09160297007682905,0.30409354931360544,0.04463977223237281,0.05806075892509946,0.7725856365294467,True,True,,
2023-10-31,2023-10-30,PETR3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.08156889057574301,0.08156889057574301,0.04283080445680675,0.06383044519190492,0.8286844188777975,False,False,,
2023-11-01,2023-10-31,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.06230026301683811,0.10722427767452591,0.02778300251214607,0.03380144441025095,0.8195542559929954,True,True,,
