timestamp_or_date,event_type,scope,ticker,signal_type,action,qty,price,notional,cash_before,cash_after,reason_code,reason_detail
2023-01-02,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-02,ORDER,TICKER,ABEV3.SA,SOFT,SELL,880.0,14.1899995803833,12487.199630737305,111.48371505737305,111.48371505737305,,
2023-01-02,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-02,ORDER,TICKER,TIMS3.SA,SOFT,SELL,1043.0,11.979999542236328,12495.13952255249,111.48371505737305,111.48371505737305,,
2023-01-02,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-02,ORDER,TICKER,ELET3.SA,SOFT,SELL,307.0,40.59000015258789,12461.130046844482,111.48371505737305,111.48371505737305,,
2023-01-02,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-02,ORDER,TICKER,ITUB4.SA,SOFT,SELL,561.0,22.263635635375977,12489.899591445923,111.48371505737305,111.48371505737305,,
2023-01-03,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-03,ORDER,TICKER,ABEV3.SA,SOFT,SELL,660.0,14.170000076293945,9352.200050354004,111.48371505737305,111.48371505737305,,
2023-01-03,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-03,ORDER,TICKER,TIMS3.SA,SOFT,SELL,782.0,11.6899995803833,9141.579671859741,111.48371505737305,111.48371505737305,,
2023-01-03,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-03,ORDER,TICKER,ELET3.SA,SOFT,SELL,231.0,39.83000183105469,9200.730422973633,111.48371505737305,111.48371505737305,,
2023-01-03,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,111.48371505737305,,,
2023-01-03,ORDER,TICKER,ITUB4.SA,SOFT,SELL,421.0,21.799999237060547,9177.79967880249,111.48371505737305,111.48371505737305,,
2023-01-04,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,49929.952453450205,,,
2023-01-04,ORDER,TICKER,ABEV3.SA,SOFT,SELL,495.0,14.25,7053.75,49929.952453450205,49929.952453450205,,
2023-01-04,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,49929.952453450205,,,
2023-01-04,ORDER,TICKER,TIMS3.SA,SOFT,SELL,587.0,11.899999618530273,6985.2997760772705,49929.952453450205,49929.952453450205,,
2023-01-04,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,49929.952453450205,,,
2023-01-04,ORDER,TICKER,ELET3.SA,SOFT,SELL,173.0,40.900001525878906,7075.700263977051,49929.952453450205,49929.952453450205,,
2023-01-04,SIGNAL,TICKER,CPLE6.SA,SOFT,REDUCE,,,,49929.952453450205,,,
2023-01-04,ORDER,TICKER,CPLE6.SA,SOFT,SELL,1636.0,7.7078351974487305,12610.018383026123,49929.952453450205,49929.952453450205,,
2023-01-04,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,49929.952453450205,,,
2023-01-04,ORDER,TICKER,ITUB4.SA,SOFT,SELL,315.0,21.863636016845703,6887.0453453063965,49929.952453450205,49929.952453450205,,
2023-01-04,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,49929.952453450205,,,
2023-01-04,ORDER,TICKER,RAIL3.SA,SOFT,SELL,707.0,17.520000457763672,12386.640323638916,49929.952453450205,49929.952453450205,,
2023-01-05,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,ABEV3.SA,SOFT,SELL,372.0,14.289999961853027,5315.879985809326,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,EQTL3.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,EQTL3.SA,SOFT,SELL,477.0,25.6496524810791,12234.884233474731,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,TIMS3.SA,SOFT,SELL,440.0,11.789999961853027,5187.599983215332,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,ELET3.SA,SOFT,SELL,130.0,40.97999954223633,5327.399940490723,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,CPLE6.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,CPLE6.SA,SOFT,SELL,1227.0,7.647851943969727,9383.914335250854,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,CMIG4.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,CMIG4.SA,SOFT,SELL,1489.0,8.369230270385742,12461.78387260437,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,RADL3.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,RADL3.SA,SOFT,SELL,558.0,22.509614944458008,12560.365139007568,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,ITUB4.SA,SOFT,SELL,237.0,22.545454025268555,5343.2726039886475,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,RAIL3.SA,SOFT,SELL,531.0,17.639999389648438,9366.83967590332,86706.9538127041,86706.9538127041,,
2023-01-05,SIGNAL,TICKER,ITSA4.SA,SOFT,REDUCE,,,,86706.9538127041,,,
2023-01-05,ORDER,TICKER,ITSA4.SA,SOFT,SELL,1655.0,7.532765865325928,12466.72750711441,86706.9538127041,86706.9538127041,,
2023-01-06,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,ABEV3.SA,SOFT,SELL,279.0,14.319999694824219,3995.279914855957,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,EQTL3.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,EQTL3.SA,SOFT,SELL,358.0,25.569747924804688,9153.969757080078,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,TIMS3.SA,SOFT,SELL,330.0,11.9399995803833,3940.1998615264893,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,ELET3.SA,SOFT,SELL,97.0,41.0,3977.0,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,CPLE6.SA,HARD,ZERO,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,CPLE6.SA,HARD,SELL,3683.0,7.537881851196289,27762.018857955933,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,CMIG4.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,CMIG4.SA,SOFT,SELL,1117.0,8.369230270385742,9348.430212020874,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,RADL3.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,RADL3.SA,SOFT,SELL,419.0,22.971153259277344,9624.913215637207,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,ITUB4.SA,SOFT,SELL,177.0,22.936363220214844,4059.7362899780273,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,RAIL3.SA,SOFT,SELL,398.0,17.799999237060547,7084.399696350098,139565.9102235918,139565.9102235918,,
2023-01-06,SIGNAL,TICKER,ITSA4.SA,SOFT,REDUCE,,,,139565.9102235918,,,
2023-01-06,ORDER,TICKER,ITSA4.SA,SOFT,SELL,1241.0,7.659215927124023,9505.086965560913,139565.9102235918,139565.9102235918,,
2023-01-09,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,228980.1044995358,,,
2023-01-09,ORDER,TICKER,ABEV3.SA,SOFT,SELL,209.0,14.399999618530273,3009.599920272827,228980.1044995358,228980.1044995358,,
2023-01-09,SIGNAL,TICKER,EQTL3.SA,SOFT,REDUCE,,,,228980.1044995358,,,
2023-01-09,ORDER,TICKER,EQTL3.SA,SOFT,SELL,269.0,25.919334411621094,6972.300956726074,228980.1044995358,228980.1044995358,,
2023-01-09,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,228980.1044995358,,,
2023-01-09,ORDER,TICKER,TIMS3.SA,SOFT,SELL,247.0,11.949999809265137,2951.6499528884888,228980.1044995358,228980.1044995358,,
2023-01-09,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,228980.1044995358,,,
2023-01-09,ORDER,TICKER,ELET3.SA,SOFT,SELL,73.0,41.29999923706055,3014.89994430542,228980.1044995358,228980.1044995358,,
2023-01-09,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,228980.1044995358,,,
2023-01-09,ORDER,TICKER,RAIL3.SA,SOFT,SELL,298.0,17.719999313354492,5280.559795379639,228980.1044995358,228980.1044995358,,
2023-01-09,ORDER,TICKER,UGPA3.SA,,BUY,3181.0,12.300000190734863,39126.3006067276,228980.1044995358,189785.11444189813,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,ABEV3.SA,,BUY,1731.0,14.399999618530273,24926.399339675903,228980.1044995358,164811.32550321272,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,EQTL3.SA,,BUY,505.0,25.919334411621094,13089.263877868652,228980.1044995358,151692.42772952726,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,TIMS3.SA,,BUY,1676.0,11.949999809265137,20028.19968032837,228980.1044995358,131624.1857496784,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,CMIG4.SA,,BUY,693.0,8.584614753723145,5949.138024330139,228980.1044995358,125656.12401831178,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,ELET3.SA,,BUY,399.0,41.29999923706055,16478.69969558716,228980.1044995358,109142.70627318123,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,RADL3.SA,,BUY,220.0,22.75,5005.0,228980.1044995358,104120.19877318124,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,ITUB4.SA,,BUY,527.0,23.100000381469727,12173.700201034546,228980.1044995358,91918.23802184514,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,RAIL3.SA,,BUY,526.0,17.719999313354492,9320.719638824463,228980.1044995358,82573.53730356245,,WEEKLY_BUY
2023-01-09,ORDER,TICKER,ITSA4.SA,,BUY,485.0,7.71340799331665,3741.0028767585754,228980.1044995358,78816.92292248874,,WEEKLY_BUY
2023-01-10,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,167035.28114129786,,,
2023-01-10,ORDER,TICKER,ABEV3.SA,SOFT,SELL,589.0,14.539999961853027,8564.059977531433,167035.28114129786,167035.28114129786,,
2023-01-10,SIGNAL,TICKER,EQTL3.SA,SOFT,REDUCE,,,,167035.28114129786,,,
2023-01-10,ORDER,TICKER,EQTL3.SA,SOFT,SELL,328.0,26.149063110351562,8576.892700195312,167035.28114129786,167035.28114129786,,
2023-01-10,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,167035.28114129786,,,
2023-01-10,ORDER,TICKER,TIMS3.SA,SOFT,SELL,605.0,11.869999885559082,7181.349930763245,167035.28114129786,167035.28114129786,,
2023-01-10,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,167035.28114129786,,,
2023-01-10,ORDER,TICKER,ELET3.SA,SOFT,SELL,154.0,40.900001525878906,6298.600234985352,167035.28114129786,167035.28114129786,,
2023-01-10,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,167035.28114129786,,,
2023-01-10,ORDER,TICKER,RAIL3.SA,SOFT,SELL,355.0,18.1299991607666,6436.149702072144,167035.28114129786,167035.28114129786,,
2023-01-11,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,188182.44819501595,,,
2023-01-11,ORDER,TICKER,ABEV3.SA,SOFT,SELL,442.0,14.289999961853027,6316.179983139038,188182.44819501595,188182.44819501595,,
2023-01-11,SIGNAL,TICKER,EQTL3.SA,SOFT,REDUCE,,,,188182.44819501595,,,
2023-01-11,ORDER,TICKER,EQTL3.SA,SOFT,SELL,246.0,27.327667236328125,6722.606140136719,188182.44819501595,188182.44819501595,,
2023-01-11,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,188182.44819501595,,,
2023-01-11,ORDER,TICKER,TIMS3.SA,SOFT,SELL,453.0,11.699999809265137,5300.099913597107,188182.44819501595,188182.44819501595,,
2023-01-11,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,188182.44819501595,,,
2023-01-11,ORDER,TICKER,ELET3.SA,SOFT,SELL,116.0,42.75,4959.0,188182.44819501595,188182.44819501595,,
2023-01-11,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,188182.44819501595,,,
2023-01-11,ORDER,TICKER,RAIL3.SA,SOFT,SELL,267.0,18.530000686645508,4947.510183334351,188182.44819501595,188182.44819501595,,
2023-01-11,SIGNAL,TICKER,UGPA3.SA,SOFT,REDUCE,,,,188182.44819501595,,,
2023-01-11,ORDER,TICKER,UGPA3.SA,SOFT,SELL,795.0,13.140000343322754,10446.30027294159,188182.44819501595,188182.44819501595,,
2023-01-12,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,225133.9151617451,,,
2023-01-12,ORDER,TICKER,ABEV3.SA,SOFT,SELL,332.0,14.100000381469727,4681.200126647949,225133.9151617451,225133.9151617451,,
2023-01-12,SIGNAL,TICKER,EQTL3.SA,SOFT,REDUCE,,,,225133.9151617451,,,
2023-01-12,ORDER,TICKER,EQTL3.SA,SOFT,SELL,184.0,27.517444610595703,5063.209808349609,225133.9151617451,225133.9151617451,,
2023-01-12,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,225133.9151617451,,,
2023-01-12,ORDER,TICKER,TIMS3.SA,SOFT,SELL,340.0,11.859999656677246,4032.3998832702637,225133.9151617451,225133.9151617451,,
2023-01-12,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,225133.9151617451,,,
2023-01-12,ORDER,TICKER,ELET3.SA,SOFT,SELL,87.0,42.369998931884766,3686.1899070739746,225133.9151617451,225133.9151617451,,
2023-01-12,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,225133.9151617451,,,
2023-01-12,ORDER,TICKER,RAIL3.SA,SOFT,SELL,200.0,18.670000076293945,3734.000015258789,225133.9151617451,225133.9151617451,,
2023-01-13,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,263707.5741101542,,,
2023-01-13,ORDER,TICKER,ABEV3.SA,SOFT,SELL,249.0,13.880000114440918,3456.1200284957886,263707.5741101542,263707.5741101542,,
2023-01-13,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,263707.5741101542,,,
2023-01-13,ORDER,TICKER,TIMS3.SA,SOFT,SELL,255.0,11.630000114440918,2965.650029182434,263707.5741101542,263707.5741101542,,
2023-01-16,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,284822.7783511439,,,
2023-01-16,ORDER,TICKER,ABEV3.SA,SOFT,SELL,186.0,13.199999809265137,2455.1999645233154,284822.7783511439,284822.7783511439,,
2023-01-16,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,284822.7783511439,,,
2023-01-16,ORDER,TICKER,TIMS3.SA,SOFT,SELL,191.0,11.729999542236328,2240.4299125671387,284822.7783511439,284822.7783511439,,
2023-01-16,ORDER,TICKER,ABEV3.SA,,BUY,3160.0,13.199999809265137,41711.99939727783,284822.7783511439,243038.21095477013,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,EQTL3.SA,,BUY,1091.0,26.798294067382812,29236.93882751465,284822.7783511439,213747.4167190142,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,TIMS3.SA,,BUY,2710.0,11.729999542236328,31788.29875946045,284822.7783511439,181901.43551141457,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,CMIG4.SA,,BUY,1023.0,8.699999809265137,8900.099804878235,284822.7783511439,172977.98555682902,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,ELET3.SA,,BUY,571.0,40.81999969482422,23308.21982574463,284822.7783511439,149624.80340134577,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,RADL3.SA,,BUY,338.0,23.153846740722656,7826.000198364258,284822.7783511439,141777.06420268395,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,ITUB4.SA,,BUY,523.0,23.245454788208008,12157.372854232788,284822.7783511439,129591.45528916981,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,RAIL3.SA,,BUY,948.0,18.299999237060547,17348.3992767334,284822.7783511439,112207.0334135213,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,ITSA4.SA,,BUY,868.0,7.659215927124023,6648.199424743652,284822.7783511439,105538.86168964054,,WEEKLY_BUY
2023-01-16,ORDER,TICKER,UGPA3.SA,,BUY,589.0,12.350000381469727,7274.150224685669,284822.7783511439,98243.80023961785,,WEEKLY_BUY
2023-01-17,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,104635.93764220955,,,
2023-01-17,ORDER,TICKER,ABEV3.SA,SOFT,SELL,930.0,13.859999656677246,12889.799680709839,104635.93764220955,104635.93764220955,,
2023-01-17,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,104635.93764220955,,,
2023-01-17,ORDER,TICKER,TIMS3.SA,SOFT,SELL,821.0,11.779999732971191,9671.379780769348,104635.93764220955,104635.93764220955,,
2023-01-17,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,104635.93764220955,,,
2023-01-17,ORDER,TICKER,RAIL3.SA,SOFT,SELL,387.0,18.56999969482422,7186.589881896973,104635.93764220955,104635.93764220955,,
2023-01-17,SIGNAL,TICKER,UGPA3.SA,SOFT,REDUCE,,,,104635.93764220955,,,
2023-01-17,ORDER,TICKER,UGPA3.SA,SOFT,SELL,743.0,12.720000267028809,9450.960198402405,104635.93764220955,104635.93764220955,,
2023-01-18,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,109304.52407448438,,,
2023-01-18,ORDER,TICKER,ABEV3.SA,SOFT,SELL,697.0,13.779999732971191,9604.65981388092,109304.52407448438,109304.52407448438,,
2023-01-18,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,109304.52407448438,,,
2023-01-18,ORDER,TICKER,TIMS3.SA,SOFT,SELL,616.0,11.649999618530273,7176.399765014648,109304.52407448438,109304.52407448438,,
2023-01-18,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,109304.52407448438,,,
2023-01-18,ORDER,TICKER,ELET3.SA,SOFT,SELL,208.0,41.70000076293945,8673.600158691406,109304.52407448438,109304.52407448438,,
2023-01-18,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,109304.52407448438,,,
2023-01-18,ORDER,TICKER,RAIL3.SA,SOFT,SELL,290.0,18.8700008392334,5472.300243377686,109304.52407448438,109304.52407448438,,
2023-01-18,SIGNAL,TICKER,UGPA3.SA,SOFT,REDUCE,,,,109304.52407448438,,,
2023-01-18,ORDER,TICKER,UGPA3.SA,SOFT,SELL,558.0,12.920000076293945,7209.3600425720215,109304.52407448438,109304.52407448438,,
2023-01-19,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,148404.45552195027,,,
2023-01-19,ORDER,TICKER,ABEV3.SA,SOFT,SELL,523.0,13.640000343322754,7133.7201795578,148404.45552195027,148404.45552195027,,
2023-01-19,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,148404.45552195027,,,
2023-01-19,ORDER,TICKER,TIMS3.SA,SOFT,SELL,462.0,11.640000343322754,5377.680158615112,148404.45552195027,148404.45552195027,,
2023-01-20,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,186433.57106545166,,,
2023-01-20,ORDER,TICKER,ABEV3.SA,SOFT,SELL,392.0,13.529999732971191,5303.759895324707,186433.57106545166,186433.57106545166,,
2023-01-20,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,186433.57106545166,,,
2023-01-20,ORDER,TICKER,TIMS3.SA,SOFT,SELL,346.0,11.609999656677246,4017.059881210327,186433.57106545166,186433.57106545166,,
2023-01-23,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,198906.20430311732,,,
2023-01-23,ORDER,TICKER,ABEV3.SA,SOFT,SELL,294.0,13.420000076293945,3945.48002243042,198906.20430311732,198906.20430311732,,
2023-01-23,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,198906.20430311732,,,
2023-01-23,ORDER,TICKER,TIMS3.SA,SOFT,SELL,260.0,11.619999885559082,3021.1999702453613,198906.20430311732,198906.20430311732,,
2023-01-23,ORDER,TICKER,EQTL3.SA,,BUY,164.0,26.958105087280273,4421.129234313965,198906.20430311732,194468.4433749519,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,TIMS3.SA,,BUY,3339.0,11.619999885559082,38799.179617881775,198906.20430311732,155601.0649876433,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,ABEV3.SA,,BUY,2150.0,13.420000076293945,28853.000164031982,198906.20430311732,126694.78532336527,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,CMIG4.SA,,BUY,378.0,8.615384101867676,3256.6151905059814,198906.20430311732,123423.28521007353,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,ELET3.SA,,BUY,352.0,40.880001068115234,14389.760375976562,198906.20430311732,109001.94019353301,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,RADL3.SA,,BUY,150.0,23.336538314819336,3500.4807472229004,198906.20430311732,105486.20872518928,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,ITUB4.SA,,BUY,284.0,23.0,6532.0,198906.20430311732,98934.41072518929,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,RAIL3.SA,,BUY,878.0,18.489999771118164,16234.219799041748,198906.20430311732,82665.83959644898,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,ITSA4.SA,,BUY,561.0,7.586958885192871,4256.283934593201,198906.20430311732,78393.17123595388,,WEEKLY_BUY
2023-01-23,ORDER,TICKER,UGPA3.SA,,BUY,885.0,12.4399995803833,11009.399628639221,198906.20430311732,67357.2575078717,,WEEKLY_BUY
2023-01-24,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,76644.09605474194,,,
2023-01-24,ORDER,TICKER,ABEV3.SA,SOFT,SELL,758.0,13.609999656677246,10316.379739761353,76644.09605474194,76644.09605474194,,
2023-01-24,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,76644.09605474194,,,
2023-01-24,ORDER,TICKER,TIMS3.SA,SOFT,SELL,1030.0,11.460000038146973,11803.800039291382,76644.09605474194,76644.09605474194,,
2023-01-24,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,76644.09605474194,,,
2023-01-24,ORDER,TICKER,ELET3.SA,SOFT,SELL,244.0,41.63999938964844,10160.159851074219,76644.09605474194,76644.09605474194,,
2023-01-24,SIGNAL,TICKER,RAIL3.SA,SOFT,REDUCE,,,,76644.09605474194,,,
2023-01-24,ORDER,TICKER,RAIL3.SA,SOFT,SELL,437.0,18.81999969482422,8224.339866638184,76644.09605474194,76644.09605474194,,
2023-01-25,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,ABEV3.SA,SOFT,SELL,569.0,13.710000038146973,7800.990021705627,83580.3260274287,83580.3260274287,,
2023-01-25,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,TIMS3.SA,SOFT,SELL,772.0,11.4399995803833,8831.679676055908,83580.3260274287,83580.3260274287,,
2023-01-25,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,ELET3.SA,SOFT,SELL,183.0,42.68000030517578,7810.440055847168,83580.3260274287,83580.3260274287,,
2023-01-25,SIGNAL,TICKER,CMIG4.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,CMIG4.SA,SOFT,SELL,1361.0,9.01538372039795,12269.937243461609,83580.3260274287,83580.3260274287,,
2023-01-25,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,ITUB4.SA,SOFT,SELL,467.0,23.290908813476562,10876.854415893555,83580.3260274287,83580.3260274287,,
2023-01-25,SIGNAL,TICKER,ITSA4.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,ITSA4.SA,SOFT,SELL,1409.0,7.749536991119385,10919.097620487213,83580.3260274287,83580.3260274287,,
2023-01-25,SIGNAL,TICKER,UGPA3.SA,SOFT,REDUCE,,,,83580.3260274287,,,
2023-01-25,ORDER,TICKER,UGPA3.SA,SOFT,SELL,639.0,13.15999984741211,8409.239902496338,83580.3260274287,83580.3260274287,,
2023-01-26,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,123984.24850494869,,,
2023-01-26,ORDER,TICKER,ABEV3.SA,SOFT,SELL,427.0,13.739999771118164,5866.979902267456,123984.24850494869,123984.24850494869,,
2023-01-26,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,123984.24850494869,,,
2023-01-26,ORDER,TICKER,TIMS3.SA,SOFT,SELL,579.0,11.5600004196167,6693.240242958069,123984.24850494869,123984.24850494869,,
2023-01-27,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,190732.11008249217,,,
2023-01-27,ORDER,TICKER,ABEV3.SA,SOFT,SELL,320.0,13.649999618530273,4367.9998779296875,190732.11008249217,190732.11008249217,,
2023-01-27,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,190732.11008249217,,,
2023-01-27,ORDER,TICKER,TIMS3.SA,SOFT,SELL,434.0,11.399999618530273,4947.599834442139,190732.11008249217,190732.11008249217,,
2023-01-30,SIGNAL,TICKER,ABEV3.SA,SOFT,REDUCE,,,,203253.48989749985,,,
2023-01-30,ORDER,TICKER,ABEV3.SA,SOFT,SELL,240.0,13.529999732971191,3247.199935913086,203253.48989749985,203253.48989749985,,
2023-01-30,SIGNAL,TICKER,TIMS3.SA,SOFT,REDUCE,,,,203253.48989749985,,,
2023-01-30,ORDER,TICKER,TIMS3.SA,SOFT,SELL,326.0,11.5600004196167,3768.560136795044,203253.48989749985,203253.48989749985,,
2023-01-30,SIGNAL,TICKER,ITUB4.SA,SOFT,REDUCE,,,,203253.48989749985,,,
2023-01-30,ORDER,TICKER,ITUB4.SA,SOFT,SELL,350.0,22.672727584838867,7935.4546546936035,203253.48989749985,203253.48989749985,,
