date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2023-02-28,SELL,GGBR4.SA,1,22.3810,10.0336,2023-03-02,2023-03-02,SOFT_STOP
2023-02-28,SELL,BBDC4.SA,6108,13.1700,130.6635,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,BEEF3.SA,7049,11.3000,129.4806,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,COGN3.SA,38280,2.0900,130.0078,2023-03-02,2023-03-02,HARD_STOP
2023-03-01,SELL,CMIG4.SA,1,8.0615,10.0121,2023-03-03,2023-03-03,SOFT_STOP
2023-03-01,SELL,EQTL3.SA,15,25.3999,10.5715,2023-03-03,2023-03-03,SOFT_STOP
2023-03-01,SELL,PRIO3.SA,615,33.7000,41.0883,2023-03-03,2023-03-03,SOFT_STOP
2023-03-02,SELL,EQTL3.SA,7,24.8606,10.2610,2023-03-06,2023-03-06,SOFT_STOP
2023-03-02,SELL,PRIO3.SA,308,33.3800,25.4216,2023-03-06,2023-03-06,SOFT_STOP
2023-03-03,SELL,EQTL3.SA,4,24.9105,10.1495,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,PRIO3.SA,154,33.9600,17.8448,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,BBAS3.SA,1214,18.7150,44.0800,2023-03-07,2023-03-07,SOFT_STOP
2023-03-06,SELL,CMIG4.SA,1,7.9077,10.0119,2023-03-08,2023-03-08,HARD_STOP
2023-03-06,SELL,EQTL3.SA,2,25.1003,10.0753,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,SELL,PRIO3.SA,77,34.7100,14.0090,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,BUY,ABEV3.SA,5498,13.1100,118.1182,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,B3SA3.SA,6850,10.5200,118.0930,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,BPAC11.SA,3728,19.3200,118.0374,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,ELET3.SA,2197,32.7600,117.9606,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-07,SELL,EQTL3.SA,1,25.4599,10.0382,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,PRIO3.SA,38,34.6300,11.9739,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,ABEV3.SA,5498,13.5000,121.3345,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,B3SA3.SA,6850,10.9600,122.6140,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BPAC11.SA,3728,19.7800,120.6098,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,ELET3.SA,2197,33.0000,118.7515,2023-03-09,2023-03-09,HARD_STOP
2023-03-08,SELL,PRIO3.SA,19,33.5900,10.9573,2023-03-10,2023-03-10,SOFT_STOP
2023-03-09,SELL,PRIO3.SA,10,34.4700,10.5171,2023-03-13,2023-03-13,SOFT_STOP
2023-03-10,SELL,PRIO3.SA,5,33.4300,10.2507,2023-03-14,2023-03-14,SOFT_STOP
2023-03-13,SELL,GGBR4.SA,1,21.4206,10.0321,2023-03-15,2023-03-15,HARD_STOP
2023-03-13,SELL,PRIO3.SA,2,33.2100,10.0996,2023-03-15,2023-03-15,SOFT_STOP
2023-03-13,BUY,CPLE6.SA,9889,6.7381,109.9497,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,ITSA4.SA,9140,7.2889,109.9308,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,ITUB4.SA,3043,21.8818,109.8796,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,LREN3.SA,3868,17.2091,109.8471,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,MGLU3.SA,2091,31.8010,109.7438,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-14,SELL,PRIO3.SA,1,31.7700,10.0477,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,CPLE6.SA,9889,6.8181,111.1361,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,ITSA4.SA,4570,7.1805,59.2224,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,ITUB4.SA,1521,21.6182,59.3219,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,LREN3.SA,3868,17.4727,111.3768,2023-03-16,2023-03-16,HARD_STOP
2023-03-15,SELL,PRIO3.SA,1,32.2100,10.0483,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,ITSA4.SA,2285,7.1805,34.6112,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,ITUB4.SA,1522,21.5455,59.1883,2023-03-17,2023-03-17,HARD_STOP
2023-03-16,SELL,PRIO3.SA,1,31.1500,10.0467,2023-03-20,2023-03-20,HARD_STOP
2023-03-16,SELL,ITSA4.SA,1142,7.2076,22.3466,2023-03-20,2023-03-20,SOFT_STOP
2023-03-17,SELL,ITSA4.SA,571,7.2618,16.2197,2023-03-21,2023-03-21,SOFT_STOP
2023-03-20,SELL,BBAS3.SA,1215,18.6500,43.9896,2023-03-22,2023-03-22,HARD_STOP
2023-03-20,SELL,ITSA4.SA,286,7.0992,13.0456,2023-03-22,2023-03-22,SOFT_STOP
2023-03-20,BUY,BBDC4.SA,4055,13.3300,91.0797,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,BEEF3.SA,4619,11.7000,91.0634,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,CMIG4.SA,6676,8.0923,91.0364,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,COGN3.SA,24214,2.2300,90.9958,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,PETR3.SA,2046,26.3600,90.8988,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-21,SELL,ITSA4.SA,143,7.1444,11.5325,2023-03-23,2023-03-23,SOFT_STOP
2023-03-21,SELL,BBDC4.SA,4055,13.1000,89.6808,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,BEEF3.SA,4619,11.2000,87.5992,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,PETR3.SA,2046,25.7400,88.9961,2023-03-23,2023-03-23,HARD_STOP
2023-03-22,SELL,ITSA4.SA,71,7.2257,10.7695,2023-03-24,2023-03-24,SOFT_STOP
2023-03-22,SELL,COGN3.SA,12107,2.1400,48.8635,2023-03-24,2023-03-24,SOFT_STOP
2023-03-23,SELL,ITSA4.SA,36,7.1354,10.3853,2023-03-27,2023-03-27,SOFT_STOP
2023-03-23,SELL,COGN3.SA,6053,2.1400,29.4301,2023-03-27,2023-03-27,SOFT_STOP
2023-03-24,SELL,EQTL3.SA,1,24.5010,10.0368,2023-03-28,2023-03-28,HARD_STOP
2023-03-24,SELL,ITSA4.SA,36,7.0270,10.3795,2023-03-28,2023-03-28,HARD_STOP
2023-03-24,SELL,MGLU3.SA,2091,29.0886,101.2363,2023-03-28,2023-03-28,HARD_STOP
2023-03-24,SELL,COGN3.SA,6054,2.0300,28.4344,2023-03-28,2023-03-28,HARD_STOP
2023-03-27,BUY,ABEV3.SA,2523,13.8900,62.5667,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,B3SA3.SA,3318,10.5600,62.5571,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BPAC11.SA,1885,18.5800,62.5349,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,ELET3.SA,1130,30.9900,62.5280,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,GGBR4.SA,1708,20.4917,62.4997,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,PETR4.SA,1535,22.7900,62.4740,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,RADL3.SA,1515,23.0769,62.4423,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-28,SELL,B3SA3.SA,3318,10.5900,62.7064,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BPAC11.SA,1885,18.8200,63.2135,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,ELET3.SA,1130,31.9000,64.0705,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,GGBR4.SA,1708,20.5667,62.6918,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,PETR4.SA,1535,23.1800,63.3720,2023-03-30,2023-03-30,HARD_STOP
2023-04-03,BUY,BBAS3.SA,2430,19.5550,81.2780,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,CPLE6.SA,6849,6.9381,81.2781,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,ITUB4.SA,2112,22.4909,81.2512,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,LREN3.SA,3152,15.0636,81.2209,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,PRIO3.SA,1521,31.1900,81.1600,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-04,SELL,LREN3.SA,3152,14.0091,76.2350,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,PRIO3.SA,760,32.4000,46.9360,2023-04-06,2023-04-06,SOFT_STOP
2023-04-10,BUY,BBDC4.SA,4452,13.0300,97.0143,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-11,SELL,BBDC4.SA,4452,13.1800,98.0160,2023-04-13,2023-04-13,HARD_STOP
2023-04-17,BUY,B3SA3.SA,4866,11.9700,97.3690,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-20,SELL,PRIO3.SA,380,34.3000,29.5510,2023-04-25,2023-04-25,SOFT_STOP
2023-04-24,SELL,PRIO3.SA,190,34.0000,19.6900,2023-04-26,2023-04-26,SOFT_STOP
2023-04-27,SELL,PRIO3.SA,95,33.5000,14.7737,2023-05-02,2023-05-02,SOFT_STOP
2023-04-27,SELL,B3SA3.SA,4866,11.2500,92.1137,2023-05-02,2023-05-02,HARD_STOP
2023-04-28,SELL,PRIO3.SA,48,33.6400,12.4221,2023-05-03,2023-05-03,SOFT_STOP
2023-05-03,SELL,PRIO3.SA,24,33.5200,11.2067,2023-05-05,2023-05-05,SOFT_STOP
2023-05-04,SELL,PRIO3.SA,12,34.1000,10.6138,2023-05-08,2023-05-08,SOFT_STOP
2023-05-05,SELL,PRIO3.SA,12,32.7000,10.5886,2023-05-09,2023-05-09,HARD_STOP
2023-05-08,SELL,AURE3.SA,1696,14.4500,46.7608,2023-05-10,2023-05-10,SOFT_STOP
2023-05-08,BUY,BBDC4.SA,3119,14.7700,79.1014,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-08,BUY,BEEF3.SA,5225,8.8100,79.0484,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-09,SELL,AURE3.SA,848,13.9900,27.7953,2023-05-11,2023-05-11,SOFT_STOP
2023-05-09,SELL,BEEF3.SA,5225,9.0000,80.5375,2023-05-11,2023-05-11,HARD_STOP
2023-05-10,SELL,AURE3.SA,849,13.9000,27.7016,2023-05-12,2023-05-12,HARD_STOP
2023-05-15,BUY,B3SA3.SA,3672,12.8300,80.6676,2023-05-15,2023-05-15,WEEKLY_BUY
2023-05-15,BUY,BPAC11.SA,1847,25.4900,80.6200,2023-05-15,2023-05-15,WEEKLY_BUY
2023-06-01,SELL,CPLE6.SA,3424,7.4179,48.0984,2023-06-05,2023-06-05,SOFT_STOP
2023-08-10,SELL,ABEV3.SA,1261,14.3800,37.1998,2023-08-14,2023-08-14,SOFT_STOP
2023-08-11,SELL,ABEV3.SA,631,14.3700,23.6012,2023-08-15,2023-08-15,SOFT_STOP
2023-08-14,SELL,ABEV3.SA,315,14.3600,16.7851,2023-08-16,2023-08-16,SOFT_STOP
2023-08-15,SELL,ABEV3.SA,158,14.3300,13.3962,2023-08-17,2023-08-17,SOFT_STOP
2023-08-15,SELL,BBDC4.SA,1559,15.2900,45.7557,2023-08-17,2023-08-17,SOFT_STOP
2023-08-16,SELL,CMIG4.SA,3338,9.2000,56.0644,2023-08-18,2023-08-18,SOFT_STOP
2023-08-16,SELL,ABEV3.SA,79,14.2000,11.6827,2023-08-18,2023-08-18,SOFT_STOP
2023-08-16,SELL,BBDC4.SA,780,15.3300,27.9361,2023-08-18,2023-08-18,SOFT_STOP
2023-08-17,SELL,CMIG4.SA,1669,9.2077,33.0515,2023-08-21,2023-08-21,SOFT_STOP
2023-08-17,SELL,ABEV3.SA,39,14.1800,10.8295,2023-08-21,2023-08-21,SOFT_STOP
2023-08-17,SELL,ITUB4.SA,1056,24.6091,48.9808,2023-08-21,2023-08-21,SOFT_STOP
2023-08-17,SELL,BBDC4.SA,390,15.2500,18.9213,2023-08-21,2023-08-21,SOFT_STOP
2023-08-18,SELL,ABEV3.SA,20,14.2200,10.4266,2023-08-22,2023-08-22,SOFT_STOP
2023-08-18,SELL,RADL3.SA,757,26.7000,40.3179,2023-08-22,2023-08-22,SOFT_STOP
2023-08-18,SELL,ITUB4.SA,528,24.3182,29.2600,2023-08-22,2023-08-22,SOFT_STOP
2023-08-18,SELL,BBDC4.SA,195,15.0900,14.4138,2023-08-22,2023-08-22,SOFT_STOP
2023-08-21,SELL,RADL3.SA,379,26.7000,25.1790,2023-08-23,2023-08-23,SOFT_STOP
2023-08-21,SELL,ITUB4.SA,264,24.5091,19.7056,2023-08-23,2023-08-23,SOFT_STOP
2023-08-21,SELL,BBDC4.SA,97,15.1900,12.2101,2023-08-23,2023-08-23,SOFT_STOP
2023-08-22,SELL,RADL3.SA,189,26.6900,17.5666,2023-08-24,2023-08-24,SOFT_STOP
2023-08-22,SELL,ITUB4.SA,132,24.4091,14.8330,2023-08-24,2023-08-24,SOFT_STOP
2023-08-22,SELL,BBDC4.SA,49,15.0800,11.1084,2023-08-24,2023-08-24,SOFT_STOP
2023-08-23,SELL,RADL3.SA,95,27.1600,13.8703,2023-08-25,2023-08-25,SOFT_STOP
2023-08-23,SELL,BBDC4.SA,24,15.1800,10.5465,2023-08-25,2023-08-25,SOFT_STOP
2023-08-24,SELL,BBDC4.SA,12,15.3900,10.2770,2023-08-28,2023-08-28,SOFT_STOP
2023-08-25,SELL,RADL3.SA,47,27.2900,11.9239,2023-08-29,2023-08-29,SOFT_STOP
2023-08-25,SELL,BBDC4.SA,6,15.0200,10.1352,2023-08-29,2023-08-29,SOFT_STOP
2023-08-28,SELL,ABEV3.SA,10,13.9900,10.2098,2023-08-30,2023-08-30,SOFT_STOP
2023-08-28,SELL,RADL3.SA,24,27.0400,10.9734,2023-08-30,2023-08-30,SOFT_STOP
2023-08-28,SELL,ITUB4.SA,66,24.4182,12.4174,2023-08-30,2023-08-30,SOFT_STOP
2023-08-28,SELL,BBDC4.SA,7,14.8300,10.1557,2023-08-30,2023-08-30,HARD_STOP
2023-08-28,SELL,B3SA3.SA,1836,13.4900,47.1515,2023-08-30,2023-08-30,SOFT_STOP
2023-08-28,BUY,AURE3.SA,10432,13.7900,225.7859,2023-08-28,2023-08-28,WEEKLY_BUY
2023-08-29,SELL,RADL3.SA,12,26.9200,10.4846,2023-08-31,2023-08-31,SOFT_STOP
2023-08-29,SELL,B3SA3.SA,918,13.5300,28.6308,2023-08-31,2023-08-31,SOFT_STOP
2023-08-30,SELL,B3SA3.SA,459,13.5700,19.3429,2023-09-01,2023-09-01,SOFT_STOP
2023-08-31,SELL,B3SA3.SA,229,13.2200,14.5411,2023-09-04,2023-09-04,SOFT_STOP
2023-09-01,SELL,B3SA3.SA,115,12.9300,12.2304,2023-09-05,2023-09-05,SOFT_STOP
2023-09-04,SELL,B3SA3.SA,57,12.9800,11.1098,2023-09-06,2023-09-06,SOFT_STOP
2023-09-05,SELL,B3SA3.SA,29,13.0600,10.5681,2023-09-08,2023-09-08,SOFT_STOP
2023-09-06,SELL,B3SA3.SA,29,12.7700,10.5555,2023-09-11,2023-09-11,HARD_STOP
2023-09-11,BUY,BEEF3.SA,11323,8.7000,157.7651,2023-09-11,2023-09-11,WEEKLY_BUY
2023-09-12,SELL,BEEF3.SA,11323,8.5600,155.3873,2023-09-14,2023-09-14,HARD_STOP
2023-09-14,SELL,ABEV3.SA,10,13.6400,10.2046,2023-09-18,2023-09-18,HARD_STOP
2023-09-18,BUY,BBDC4.SA,4362,14.9200,107.6216,2023-09-18,2023-09-18,WEEKLY_BUY
2023-09-18,BUY,COGN3.SA,23563,2.7600,107.5508,2023-09-18,2023-09-18,WEEKLY_BUY
2023-09-19,SELL,COGN3.SA,11781,2.8100,59.6569,2023-09-21,2023-09-21,SOFT_STOP
2023-09-20,SELL,BBDC4.SA,4362,14.7500,106.5093,2023-09-22,2023-09-22,HARD_STOP
2023-09-20,SELL,COGN3.SA,5891,2.7400,34.2120,2023-09-22,2023-09-22,SOFT_STOP
2023-09-21,SELL,COGN3.SA,2945,2.7600,22.1923,2023-09-25,2023-09-25,SOFT_STOP
2023-09-22,SELL,COGN3.SA,1473,2.6400,15.8331,2023-09-26,2023-09-26,SOFT_STOP
2023-09-25,SELL,COGN3.SA,736,2.6400,12.9146,2023-09-27,2023-09-27,SOFT_STOP
2023-09-25,BUY,B3SA3.SA,7559,12.3300,149.8037,2023-09-25,2023-09-25,WEEKLY_BUY
2023-09-26,SELL,COGN3.SA,368,2.6200,11.4462,2023-09-28,2023-09-28,SOFT_STOP
2023-09-26,SELL,B3SA3.SA,7559,12.3400,149.9171,2023-09-28,2023-09-28,HARD_STOP
2023-09-27,SELL,BPAC11.SA,923,30.2100,51.8257,2023-09-29,2023-09-29,SOFT_STOP
2023-09-27,SELL,COGN3.SA,184,2.5700,10.7093,2023-09-29,2023-09-29,SOFT_STOP
2023-09-28,SELL,BPAC11.SA,462,29.8900,30.7138,2023-10-02,2023-10-02,SOFT_STOP
2023-09-28,SELL,COGN3.SA,185,2.5400,10.7048,2023-10-02,2023-10-02,HARD_STOP
