date,equity
2024-09-26,420183.61
2024-09-27,421430.92
2024-09-30,420301.93
2024-10-01,417892.23
2024-10-02,416455.71
2024-10-03,415568.76
2024-10-04,414162.82
2024-10-07,413915.40
2024-10-08,413061.77
2024-10-09,413062.87
2024-10-10,410549.76
2024-10-11,409440.92
2024-10-14,409419.64
2024-10-15,412245.56
2024-10-16,412188.19
2024-10-17,412801.17
2024-10-18,412743.10
2024-10-21,412443.55
2024-10-22,411998.61
2024-10-23,411268.22
2024-10-24,411310.08
2024-10-25,411394.89
2024-10-28,411071.33
2024-10-29,410398.22
2024-10-30,410336.77
2024-10-31,412118.27
2024-11-01,408621.09
2024-11-04,407494.95
2024-11-05,410877.56
2024-11-06,410831.71
2024-11-07,408386.09
2024-11-08,406432.93
2024-11-11,406103.10
2024-11-12,403098.56
2024-11-13,401802.32
2024-11-14,401976.30
2024-11-18,400698.18
2024-11-19,396379.48
2024-11-21,396681.31
2024-11-22,395386.91
2024-11-25,395719.85
2024-11-26,398781.92
2024-11-27,398644.58
2024-11-28,395387.00
2024-11-29,390412.79
2024-12-02,389077.20
2024-12-03,386715.19
2024-12-04,386387.63
2024-12-05,386321.23
2024-12-06,386493.12
2024-12-09,385903.33
2024-12-10,389405.24
2024-12-11,389650.74
2024-12-12,390948.15
2024-12-13,388185.84
2024-12-16,387477.02
2024-12-17,381445.89
2024-12-18,382540.46
2024-12-19,379609.49
2024-12-20,380224.27
2024-12-23,380613.41
2024-12-26,376271.05
2024-12-27,377872.56
2024-12-30,377336.22
2025-01-02,375022.49
2025-01-03,373743.12
2025-01-06,371912.46
2025-01-07,379058.44
2025-01-08,380354.05
2025-01-09,379936.30
2025-01-10,380675.38
2025-01-13,379796.38
2025-01-14,380894.41
2025-01-15,382743.48
2025-01-16,386072.70
2025-01-17,385959.47
2025-01-20,385787.64
2025-01-21,386470.68
2025-01-22,387667.15
2025-01-23,389263.81
2025-01-24,391314.31
2025-01-27,390599.71
2025-01-28,401237.14
2025-01-29,400470.57
2025-01-30,399457.13
2025-01-31,403660.29
2025-02-03,402630.76
2025-02-04,401044.79
2025-02-05,401633.73
2025-02-06,403146.40
2025-02-07,404518.77
2025-02-10,401310.79
2025-02-11,402451.45
2025-02-12,405248.69
2025-02-13,400344.37
2025-02-14,400861.49
2025-02-17,409813.14
2025-02-18,414903.28
2025-02-19,409556.83
2025-02-20,405704.81
2025-02-21,401822.98
2025-02-24,401338.27
2025-02-25,398583.52
2025-02-26,401317.42
2025-02-27,400321.85
2025-02-28,399669.37
2025-03-05,396428.77
2025-03-06,398631.39
2025-03-07,398855.70
2025-03-10,400342.38
2025-03-11,396101.89
2025-03-12,394639.72
2025-03-13,392057.77
2025-03-14,394020.13
2025-03-17,395764.68
2025-03-18,397060.01
2025-03-19,397269.13
2025-03-20,399481.24
2025-03-21,398331.82
2025-03-24,399746.35
2025-03-25,397596.57
2025-03-26,398788.82
2025-03-27,396713.15
2025-03-28,397379.67
2025-03-31,396091.18
2025-04-01,395459.88
2025-04-02,396863.07
2025-04-03,397457.73
2025-04-04,400655.13
2025-04-07,396896.27
2025-04-08,389248.47
2025-04-09,390086.27
2025-04-10,395705.45
2025-04-11,394404.06
2025-04-14,393634.01
2025-04-15,397944.94
2025-04-16,397122.39
2025-04-17,398521.08
2025-04-22,400483.48
2025-04-23,401616.62
2025-04-24,405729.35
2025-04-25,408945.53
2025-04-28,408535.36
2025-04-29,411637.29
2025-04-30,415445.26
2025-05-02,418486.61
2025-05-05,412537.77
2025-05-06,410009.47
2025-05-07,410563.78
2025-05-08,411041.42
2025-05-09,424147.21
2025-05-12,425396.75
2025-05-13,422254.87
2025-05-14,425514.81
2025-05-15,425496.86
2025-05-16,426781.43
2025-05-19,419592.55
2025-05-20,419645.34
2025-05-21,419797.18
2025-05-22,415857.23
2025-05-23,415335.50
2025-05-26,418320.97
2025-05-27,419951.13
2025-05-28,422366.71
2025-05-29,421176.58
2025-05-30,420453.85
2025-06-02,420674.38
2025-06-03,419078.80
2025-06-04,421555.14
2025-06-05,421763.28
2025-06-06,416454.58
2025-06-09,418565.58
2025-06-10,416263.43
2025-06-11,414387.22
2025-06-12,418447.55
2025-06-13,418622.15
2025-06-16,415452.26
2025-06-17,418746.37
2025-06-18,417878.20
2025-06-20,416467.25
2025-06-23,415544.14
2025-06-24,415140.96
2025-06-25,415583.79
2025-06-26,410132.86
2025-06-27,412566.98
2025-06-30,410756.05
2025-07-01,414999.82
2025-07-02,415036.71
2025-07-03,415532.02
2025-07-04,417310.48
2025-07-07,417396.45
2025-07-08,414158.54
2025-07-09,413861.79
2025-07-10,411336.93
2025-07-11,408103.53
2025-07-14,408296.80
2025-07-15,407690.29
2025-07-16,407990.04
2025-07-17,412034.61
2025-07-18,410052.66
2025-07-21,405811.93
2025-07-22,406049.40
2025-07-23,404806.15
2025-07-24,408587.45
2025-07-25,406010.98
2025-07-28,404826.81
2025-07-29,397657.65
2025-07-30,398899.69
2025-07-31,399410.55
2025-08-01,391721.28
2025-08-04,390690.91
2025-08-05,391873.69
2025-08-06,391899.07
2025-08-07,392533.15
2025-08-08,394489.80
2025-08-11,395324.86
2025-08-12,396726.30
2025-08-13,398046.03
2025-08-14,397353.49
2025-08-15,396741.26
2025-08-18,396409.09
2025-08-19,402466.37
2025-08-20,398328.04
2025-08-21,398257.16
2025-08-22,398036.64
2025-08-25,399583.48
2025-08-26,399368.22
2025-08-27,399126.89
2025-08-28,399707.23
2025-08-29,401045.10
2025-09-01,401034.39
2025-09-02,400097.71
2025-09-03,397446.95
2025-09-04,393705.73
2025-09-05,398275.32
2025-09-08,400850.88
2025-09-09,398979.83
2025-09-10,401141.86
2025-09-11,401248.54
2025-09-12,404022.07
2025-09-15,404166.14
2025-09-16,405814.72
2025-09-17,406827.30
2025-09-18,409826.66
2025-09-19,405697.66
2025-09-22,407380.75
2025-09-23,404584.08
2025-09-24,406577.95
2025-09-25,405044.54
2025-09-26,405622.95
2025-09-29,405970.51
2025-09-30,406229.47
2025-10-01,401456.38
2025-10-02,399168.86
2025-10-03,397106.92
2025-10-06,396373.92
2025-10-07,395742.53
2025-10-08,392632.77
2025-10-09,394666.85
2025-10-10,393707.33
2025-10-13,393362.21
2025-10-14,393773.57
2025-10-15,395075.69
2025-10-16,395663.09
2025-10-17,396785.80
2025-10-20,398162.87
2025-10-21,399237.93
2025-10-22,398024.87
2025-10-23,397470.98
2025-10-24,398155.18
2025-10-27,398395.11
2025-10-28,399052.15
2025-10-29,398681.31
2025-10-30,400619.70
2025-10-31,400638.02
2025-11-03,401278.66
2025-11-04,402744.46
2025-11-05,403774.84
2025-11-06,405170.31
2025-11-07,404697.07
2025-11-10,404992.84
2025-11-11,406366.55
2025-11-12,409359.39
2025-11-13,409265.18
2025-11-14,409423.29
2025-11-17,409833.32
2025-11-18,409286.42
2025-11-19,408595.98
2025-11-21,406796.16
2025-11-24,407277.73
2025-11-25,407895.74
2025-11-26,408420.70
2025-11-27,410256.24
2025-11-28,410107.38
2025-12-01,411111.46
2025-12-02,410762.82
2025-12-03,398912.43
2025-12-04,397943.24
2025-12-05,398224.63
2025-12-08,393239.25
2025-12-09,397051.94
2025-12-10,395146.22
2025-12-11,395206.29
2025-12-12,396186.00
2025-12-15,397248.43
2025-12-16,398454.61
2025-12-17,397153.95
2025-12-18,396454.94
2025-12-19,396214.74
2025-12-22,393912.24
2025-12-23,390373.97
2025-12-26,391740.08
2025-12-29,391918.11
2025-12-30,393410.37
2026-01-02,393006.26
2026-01-05,392345.46
2026-01-06,398610.41
2026-01-07,398742.49
2026-01-08,398388.38
2026-01-09,397837.13
2026-01-12,398027.59
2026-01-13,397914.49
2026-01-14,397632.79
2026-01-15,398571.19
2026-01-16,398820.53
2026-01-19,398664.39
2026-01-20,397872.93
2026-01-21,398210.00
2026-01-22,399432.73
