date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2023-08-23,SELL,BBAS3.SA,693,23.9850,34.9324,2023-08-25,2023-08-25,PORTFOLIO_SOFT_STOP
2023-08-23,SELL,ABEV3.SA,10904,14.4200,245.8535,2023-08-25,2023-08-25,PORTFOLIO_SOFT_STOP
2023-08-23,SELL,ITUB4.SA,5755,24.7909,224.0075,2023-08-25,2023-08-25,PORTFOLIO_SOFT_STOP
2023-08-23,SELL,BBDC4.SA,14417,15.1800,338.2751,2023-08-25,2023-08-25,PORTFOLIO_SOFT_STOP
2023-08-23,SELL,BPAC11.SA,33241,31.4800,1579.6400,2023-08-25,2023-08-25,PORTFOLIO_SOFT_STOP
2023-09-27,SELL,BBDC4.SA,57671,13.9600,1217.6307,2023-09-29,2023-09-29,TICKER_HARD_STOP
2023-10-03,SELL,B3SA3.SA,744635,12.0000,13413.4300,2023-10-05,2023-10-05,TICKER_HARD_STOP
2023-10-10,SELL,BEEF3.SA,2223097,8.1000,27020.6298,2023-10-13,2023-10-13,TICKER_HARD_STOP
2023-11-24,SELL,CMIG4.SA,3734,8.4538,57.3500,2023-11-28,2023-11-28,TICKER_HARD_STOP
2024-01-29,SELL,AURE3.SA,434,13.1900,18.5867,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,CPLE6.SA,799,10.0700,22.0689,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,EQTL3.SA,279,35.3200,24.7814,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,ITSA4.SA,931,9.5333,23.3133,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,BBAS3.SA,554,28.4850,33.6710,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,ABEV3.SA,8723,13.2000,182.7154,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,ITUB4.SA,4604,29.8273,215.9871,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,BPAC11.SA,26592,37.0400,1487.4516,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,BBDC4.SA,497637,15.5200,11594.9897,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-29,SELL,B3SA3.SA,558109,13.2200,11077.3017,2024-01-31,2024-01-31,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,AURE3.SA,347,13.0800,16.8081,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,CPLE6.SA,639,10.0300,19.6138,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,EQTL3.SA,223,35.1900,21.7711,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,ITSA4.SA,745,9.4571,20.5684,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,BBAS3.SA,444,28.2600,28.8212,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,ABEV3.SA,6979,13.2500,148.7076,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,ITUB4.SA,3683,29.6727,173.9270,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,BPAC11.SA,21274,36.6600,1179.8573,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,BBDC4.SA,398110,15.3800,9194.3978,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-01-30,SELL,B3SA3.SA,446487,13.2100,8857.1399,2024-02-01,2024-02-01,PORTFOLIO_SOFT_STOP
2024-02-08,SELL,BBDC4.SA,1592441,13.9600,33355.7146,2024-02-14,2024-02-14,TICKER_HARD_STOP
2024-02-19,SELL,AURE3.SA,278,13.0400,15.4377,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,CPLE6.SA,511,10.2100,17.8260,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,EQTL3.SA,178,33.9000,19.0513,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,ITSA4.SA,596,9.9619,18.9059,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,BBAS3.SA,355,28.9350,25.4079,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,ABEV3.SA,5583,12.7600,116.8586,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,ITUB4.SA,2946,31.4000,148.7566,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,BPAC11.SA,17019,36.4200,939.7479,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-02-19,SELL,B3SA3.SA,357189,12.7300,6830.5237,2024-02-21,2024-02-21,PORTFOLIO_HARD_STOP
2024-03-05,SELL,AURE3.SA,1113,12.1900,30.3512,2024-03-07,2024-03-07,TICKER_HARD_STOP
2024-03-12,SELL,BBDC4.SA,6722076,13.9200,140366.9476,2024-03-14,2024-03-14,TICKER_HARD_STOP
2024-03-25,SELL,B3SA3.SA,1428760,12.0000,25727.6800,2024-03-27,2024-03-27,TICKER_HARD_STOP
2024-09-30,SELL,BEEF3.SA,13445775,6.4900,130904.6150,2024-10-02,2024-10-02,TICKER_HARD_STOP
2024-10-08,SELL,AURE3.SA,15603721,10.2400,239683.1492,2024-10-10,2024-10-10,TICKER_HARD_STOP
2024-10-08,SELL,B3SA3.SA,18973333,10.5500,300263.0002,2024-10-10,2024-10-10,TICKER_HARD_STOP
2024-10-14,BUY,BBDC4.SA,21963744,14.8000,487605.1231,2024-10-14,2024-10-14,WEEKLY_BUY
2024-10-15,SELL,BEEF3.SA,58587695,5.5500,487752.5776,2024-10-17,2024-10-17,TICKER_HARD_STOP
2024-11-29,SELL,BBDC4.SA,21963744,12.7600,420396.0677,2024-12-03,2024-12-03,TICKER_HARD_STOP
2024-12-02,SELL,CPLE6.SA,409,9.7100,15.9571,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,EQTL3.SA,143,30.6100,16.5658,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,ITSA4.SA,477,9.2857,16.6439,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,BBAS3.SA,284,24.7700,20.5520,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,ABEV3.SA,4466,12.7300,95.2783,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,ITUB4.SA,2357,29.6364,114.7794,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,BPAC11.SA,13615,30.2800,628.3933,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,CMIG4.SA,4241536,11.9000,75721.4152,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-02,SELL,COGN3.SA,96185153,1.2900,186128.2656,2024-12-04,2024-12-04,PORTFOLIO_SOFT_STOP
2024-12-03,SELL,COGN3.SA,384740614,1.2500,721398.6512,2024-12-05,2024-12-05,TICKER_HARD_STOP
2024-12-10,SELL,B3SA3.SA,159530739,10.0000,2392971.0850,2024-12-12,2024-12-12,TICKER_HARD_STOP
2024-12-17,SELL,BBDC4.SA,262566496,11.9000,4686821.8034,2024-12-19,2024-12-19,TICKER_HARD_STOP
2024-12-19,SELL,ITSA4.SA,1908,8.7000,34.8994,2024-12-23,2024-12-23,TICKER_HARD_STOP
2024-12-19,SELL,BPAC11.SA,54464,27.6200,2266.4436,2024-12-23,2024-12-23,TICKER_HARD_STOP
2024-12-23,BUY,BEEF3.SA,378966769,5.5400,3149223.8287,2024-12-23,2024-12-23,WEEKLY_BUY
2024-12-23,BUY,COGN3.SA,1926124609,1.0900,3149223.8322,2024-12-23,2024-12-23,WEEKLY_BUY
2024-12-26,SELL,COGN3.SA,1926124609,1.0700,3091440.1490,2024-12-30,2024-12-30,TICKER_HARD_STOP
2024-12-27,SELL,BEEF3.SA,378966769,5.2200,2967319.6820,2025-01-02,2025-01-02,TICKER_HARD_STOP
2024-12-30,BUY,B3SA3.SA,200339748,10.3600,3113289.5807,2024-12-30,2024-12-30,WEEKLY_BUY
2025-01-02,SELL,ABEV3.SA,17867,11.7400,324.6379,2025-01-06,2025-01-06,TICKER_HARD_STOP
2025-01-03,SELL,EQTL3.SA,573,26.7200,32.9658,2025-01-07,2025-01-07,TICKER_HARD_STOP
2025-01-03,SELL,AURE3.SA,65846837,8.6000,849434.2350,2025-01-07,2025-01-07,TICKER_HARD_STOP
2025-01-06,SELL,GGBR4.SA,112999260,17.3200,2935730.7231,2025-01-08,2025-01-08,TICKER_HARD_STOP
2025-01-06,BUY,BBDC4.SA,90353907,11.2000,1517955.6117,2025-01-06,2025-01-06,WEEKLY_BUY
2025-01-06,BUY,LREN3.SA,83289199,12.1500,1517955.6041,2025-01-06,2025-01-06,WEEKLY_BUY
2025-01-06,BUY,MGLU3.SA,161655544,6.2600,1517955.6137,2025-01-06,2025-01-06,WEEKLY_BUY
2025-01-07,SELL,BBDC4.SA,90353907,11.4200,1547772.4373,2025-01-09,2025-01-09,TICKER_HARD_STOP
2025-01-07,SELL,LREN3.SA,83289199,12.5300,1565430.4618,2025-01-09,2025-01-09,TICKER_HARD_STOP
2025-01-07,SELL,MGLU3.SA,161655544,6.6500,1612524.0745,2025-01-09,2025-01-09,TICKER_HARD_STOP
2025-01-13,BUY,BPAC11.SA,80211672,27.7300,3336414.4418,2025-01-13,2025-01-13,WEEKLY_BUY
2025-01-13,BUY,COGN3.SA,1884974353,1.1800,3336414.4565,2025-01-13,2025-01-13,WEEKLY_BUY
2025-01-14,SELL,COGN3.SA,1884974353,1.1400,3223316.1032,2025-01-16,2025-01-16,TICKER_HARD_STOP
2025-01-21,SELL,ABEV3.SA,393439513,11.0500,6521270.0405,2025-01-23,2025-01-23,TICKER_HARD_STOP
2025-01-28,SELL,AURE3.SA,1145293393,7.9700,13691992.1529,2025-01-30,2025-01-30,TICKER_HARD_STOP
2025-04-09,SELL,PETR3.SA,24948239,34.4900,1290707.2075,2025-04-11,2025-04-11,TICKER_HARD_STOP
2025-05-29,SELL,BBAS3.SA,1137,24.0800,51.0684,2025-06-02,2025-06-02,TICKER_HARD_STOP
2025-12-09,SELL,ITUB4.SA,1886,40.2524,123.8741,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,CMIG4.SA,3393229,11.1200,56609.0591,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,B3SA3.SA,40067949,14.3500,862472.6252,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,BPAC11.SA,16042334,52.9400,1273931.7099,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,ITSA4.SA,51214708,12.1765,935431.5181,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,BBDC4.SA,294764690,18.2500,8069193.3887,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,ABEV3.SA,277117218,13.6200,5661514.7162,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-09,SELL,AURE3.SA,378091639,12.2400,6941772.3622,2025-12-11,2025-12-11,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,ITUB4.SA,1509,40.1650,100.9136,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,CMIG4.SA,2714583,11.0700,45085.6495,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,B3SA3.SA,32054359,14.1200,678921.3181,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,BPAC11.SA,12833867,52.2000,1004901.8008,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,ITSA4.SA,40971766,12.1176,744732.1065,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,BBDC4.SA,235811752,18.0100,6370464.5612,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,ABEV3.SA,221693774,13.6400,4535864.7302,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-10,SELL,AURE3.SA,302473311,12.2900,5576105.4710,2025-12-12,2025-12-12,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,ITUB4.SA,1207,38.2913,79.3263,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,CMIG4.SA,2171667,11.0200,35907.6570,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,B3SA3.SA,25643488,14.2100,546600.9482,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,BPAC11.SA,10267094,53.4300,822866.2533,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,ITSA4.SA,32777413,11.3824,559636.0725,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,BBDC4.SA,188649402,18.3300,5186925.2864,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,ABEV3.SA,177355020,13.6000,3618052.5095,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-11,SELL,AURE3.SA,241978649,12.2100,4431848.9703,2025-12-15,2025-12-15,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,ITUB4.SA,965,38.2621,65.3844,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,CMIG4.SA,1737333,10.9500,28545.6940,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,B3SA3.SA,20514790,14.3000,440052.2514,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,BPAC11.SA,8213675,54.7800,674927.6597,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,ITSA4.SA,26221931,11.4706,451181.4400,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,BBDC4.SA,150919522,18.5400,4197082.1141,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,ABEV3.SA,141884016,13.7800,2932752.5539,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-12,SELL,AURE3.SA,193582919,12.3300,3580326.0648,2025-12-16,2025-12-16,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,ITUB4.SA,772,38.0291,54.0377,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,CMIG4.SA,1389867,10.9700,22880.2620,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,B3SA3.SA,16411832,13.3000,327426.0531,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,BPAC11.SA,6570940,52.7600,520034.1751,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,ITSA4.SA,20977544,11.3725,357862.2224,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,BBDC4.SA,120735617,18.3300,3319635.7756,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,ABEV3.SA,113507212,13.9200,2370040.5995,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-19,SELL,AURE3.SA,154866336,12.0800,2806187.9906,2025-12-23,2025-12-23,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,ITUB4.SA,618,38.3786,45.5770,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,CMIG4.SA,1111893,11.0800,18489.6615,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,B3SA3.SA,13129466,13.3900,263715.3314,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,BPAC11.SA,5256752,52.2600,412086.7760,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,ITSA4.SA,16782036,11.4700,288744.9361,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,BBDC4.SA,96588494,18.5000,2680340.7085,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,ABEV3.SA,90805770,13.2800,1808860.9020,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-22,SELL,AURE3.SA,123893068,11.9800,2226368.3469,2025-12-26,2025-12-26,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,ITUB4.SA,494,38.4563,38.4961,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,CMIG4.SA,889515,11.0400,14740.3683,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,B3SA3.SA,10503572,13.2400,208610.9363,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,BPAC11.SA,4205402,51.5600,325255.7993,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,ITSA4.SA,13425628,11.4600,230796.5461,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,BBDC4.SA,77270795,18.2400,2114138.9247,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,ABEV3.SA,72644616,13.1200,1429656.0304,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
2025-12-23,SELL,AURE3.SA,99114455,11.8000,1754335.8819,2025-12-29,2025-12-29,PORTFOLIO_SOFT_STOP
