date,ticker,qty
2023-03-27,ABEV3.SA,2523
2023-03-27,B3SA3.SA,3318
2023-03-27,BPAC11.SA,1885
2023-03-27,ELET3.SA,1130
2023-03-27,GGBR4.SA,1708
2023-03-27,PETR4.SA,1535
2023-03-27,RADL3.SA,1515
2023-03-28,AURE3.SA,3393
2023-03-28,CMIG4.SA,6676
2023-03-28,ABEV3.SA,2523
2023-03-28,RADL3.SA,1515
2023-03-29,AURE3.SA,3393
2023-03-29,CMIG4.SA,6676
2023-03-29,ABEV3.SA,2523
2023-03-29,RADL3.SA,1515
2023-03-30,AURE3.SA,3393
2023-03-30,CMIG4.SA,6676
2023-03-30,ABEV3.SA,2523
2023-03-30,RADL3.SA,1515
2023-03-31,AURE3.SA,3393
2023-03-31,CMIG4.SA,6676
2023-03-31,ABEV3.SA,2523
2023-03-31,RADL3.SA,1515
2023-04-03,AURE3.SA,3393
2023-04-03,CMIG4.SA,6676
2023-04-03,ABEV3.SA,2523
2023-04-03,RADL3.SA,1515
2023-04-03,BBAS3.SA,2430
2023-04-03,CPLE6.SA,6849
2023-04-03,ITUB4.SA,2112
2023-04-03,LREN3.SA,3152
2023-04-03,PRIO3.SA,1521
2023-04-04,AURE3.SA,3393
2023-04-04,CMIG4.SA,6676
2023-04-04,ABEV3.SA,2523
2023-04-04,RADL3.SA,1515
2023-04-04,BBAS3.SA,2430
2023-04-04,CPLE6.SA,6849
2023-04-04,ITUB4.SA,2112
2023-04-04,PRIO3.SA,761
2023-04-05,AURE3.SA,3393
2023-04-05,CMIG4.SA,6676
2023-04-05,ABEV3.SA,2523
2023-04-05,RADL3.SA,1515
2023-04-05,BBAS3.SA,2430
2023-04-05,CPLE6.SA,6849
2023-04-05,ITUB4.SA,2112
2023-04-05,PRIO3.SA,761
2023-04-06,AURE3.SA,3393
2023-04-06,CMIG4.SA,6676
2023-04-06,ABEV3.SA,2523
2023-04-06,RADL3.SA,1515
2023-04-06,BBAS3.SA,2430
2023-04-06,CPLE6.SA,6849
2023-04-06,ITUB4.SA,2112
2023-04-06,PRIO3.SA,761
2023-04-10,AURE3.SA,3393
2023-04-10,CMIG4.SA,6676
2023-04-10,ABEV3.SA,2523
2023-04-10,RADL3.SA,1515
2023-04-10,BBAS3.SA,2430
2023-04-10,CPLE6.SA,6849
2023-04-10,ITUB4.SA,2112
2023-04-10,PRIO3.SA,761
2023-04-10,BBDC4.SA,4452
2023-04-11,AURE3.SA,3393
2023-04-11,CMIG4.SA,6676
2023-04-11,ABEV3.SA,2523
2023-04-11,RADL3.SA,1515
2023-04-11,BBAS3.SA,2430
2023-04-11,CPLE6.SA,6849
2023-04-11,ITUB4.SA,2112
2023-04-11,PRIO3.SA,761
2023-04-12,AURE3.SA,3393
2023-04-12,CMIG4.SA,6676
2023-04-12,ABEV3.SA,2523
2023-04-12,RADL3.SA,1515
2023-04-12,BBAS3.SA,2430
2023-04-12,CPLE6.SA,6849
2023-04-12,ITUB4.SA,2112
2023-04-12,PRIO3.SA,761
2023-04-13,AURE3.SA,3393
2023-04-13,CMIG4.SA,6676
2023-04-13,ABEV3.SA,2523
2023-04-13,RADL3.SA,1515
2023-04-13,BBAS3.SA,2430
2023-04-13,CPLE6.SA,6849
2023-04-13,ITUB4.SA,2112
2023-04-13,PRIO3.SA,761
2023-04-14,AURE3.SA,3393
2023-04-14,CMIG4.SA,6676
2023-04-14,ABEV3.SA,2523
2023-04-14,RADL3.SA,1515
2023-04-14,BBAS3.SA,2430
2023-04-14,CPLE6.SA,6849
2023-04-14,ITUB4.SA,2112
2023-04-14,PRIO3.SA,761
2023-04-17,AURE3.SA,3393
2023-04-17,CMIG4.SA,6676
2023-04-17,ABEV3.SA,2523
2023-04-17,RADL3.SA,1515
2023-04-17,BBAS3.SA,2430
2023-04-17,CPLE6.SA,6849
2023-04-17,ITUB4.SA,2112
2023-04-17,PRIO3.SA,761
2023-04-17,B3SA3.SA,4866
2023-04-18,AURE3.SA,3393
2023-04-18,CMIG4.SA,6676
2023-04-18,ABEV3.SA,2523
2023-04-18,RADL3.SA,1515
2023-04-18,BBAS3.SA,2430
2023-04-18,CPLE6.SA,6849
2023-04-18,ITUB4.SA,2112
2023-04-18,PRIO3.SA,761
2023-04-18,B3SA3.SA,4866
2023-04-19,AURE3.SA,3393
2023-04-19,CMIG4.SA,6676
2023-04-19,ABEV3.SA,2523
2023-04-19,RADL3.SA,1515
2023-04-19,BBAS3.SA,2430
2023-04-19,CPLE6.SA,6849
2023-04-19,ITUB4.SA,2112
2023-04-19,PRIO3.SA,761
2023-04-19,B3SA3.SA,4866
2023-04-20,AURE3.SA,3393
2023-04-20,CMIG4.SA,6676
2023-04-20,ABEV3.SA,2523
2023-04-20,RADL3.SA,1515
2023-04-20,BBAS3.SA,2430
2023-04-20,CPLE6.SA,6849
2023-04-20,ITUB4.SA,2112
2023-04-20,PRIO3.SA,381
2023-04-20,B3SA3.SA,4866
2023-04-24,AURE3.SA,3393
2023-04-24,CMIG4.SA,6676
2023-04-24,ABEV3.SA,2523
2023-04-24,RADL3.SA,1515
2023-04-24,BBAS3.SA,2430
2023-04-24,CPLE6.SA,6849
2023-04-24,ITUB4.SA,2112
2023-04-24,PRIO3.SA,191
2023-04-24,B3SA3.SA,4866
2023-04-25,AURE3.SA,3393
2023-04-25,CMIG4.SA,6676
2023-04-25,ABEV3.SA,2523
2023-04-25,RADL3.SA,1515
2023-04-25,BBAS3.SA,2430
2023-04-25,CPLE6.SA,6849
2023-04-25,ITUB4.SA,2112
2023-04-25,PRIO3.SA,191
2023-04-25,B3SA3.SA,4866
2023-04-26,AURE3.SA,3393
2023-04-26,CMIG4.SA,6676
2023-04-26,ABEV3.SA,2523
2023-04-26,RADL3.SA,1515
2023-04-26,BBAS3.SA,2430
2023-04-26,CPLE6.SA,6849
2023-04-26,ITUB4.SA,2112
2023-04-26,PRIO3.SA,191
2023-04-26,B3SA3.SA,4866
2023-04-27,AURE3.SA,3393
2023-04-27,CMIG4.SA,6676
2023-04-27,ABEV3.SA,2523
2023-04-27,RADL3.SA,1515
2023-04-27,BBAS3.SA,2430
2023-04-27,CPLE6.SA,6849
2023-04-27,ITUB4.SA,2112
2023-04-27,PRIO3.SA,96
2023-04-28,AURE3.SA,3393
2023-04-28,CMIG4.SA,6676
2023-04-28,ABEV3.SA,2523
2023-04-28,RADL3.SA,1515
2023-04-28,BBAS3.SA,2430
2023-04-28,CPLE6.SA,6849
2023-04-28,ITUB4.SA,2112
2023-04-28,PRIO3.SA,48
2023-05-02,AURE3.SA,3393
2023-05-02,CMIG4.SA,6676
2023-05-02,ABEV3.SA,2523
2023-05-02,RADL3.SA,1515
2023-05-02,BBAS3.SA,2430
2023-05-02,CPLE6.SA,6849
2023-05-02,ITUB4.SA,2112
2023-05-02,PRIO3.SA,48
2023-05-03,AURE3.SA,3393
2023-05-03,CMIG4.SA,6676
2023-05-03,ABEV3.SA,2523
2023-05-03,RADL3.SA,1515
2023-05-03,BBAS3.SA,2430
2023-05-03,CPLE6.SA,6849
2023-05-03,ITUB4.SA,2112
2023-05-03,PRIO3.SA,24
2023-05-04,AURE3.SA,3393
2023-05-04,CMIG4.SA,6676
2023-05-04,ABEV3.SA,2523
2023-05-04,RADL3.SA,1515
2023-05-04,BBAS3.SA,2430
2023-05-04,CPLE6.SA,6849
2023-05-04,ITUB4.SA,2112
2023-05-04,PRIO3.SA,12
2023-05-05,AURE3.SA,3393
2023-05-05,CMIG4.SA,6676
2023-05-05,ABEV3.SA,2523
2023-05-05,RADL3.SA,1515
2023-05-05,BBAS3.SA,2430
2023-05-05,CPLE6.SA,6849
2023-05-05,ITUB4.SA,2112
2023-05-08,AURE3.SA,1697
2023-05-08,CMIG4.SA,6676
2023-05-08,ABEV3.SA,2523
2023-05-08,RADL3.SA,1515
2023-05-08,BBAS3.SA,2430
2023-05-08,CPLE6.SA,6849
2023-05-08,ITUB4.SA,2112
2023-05-08,BBDC4.SA,3119
2023-05-08,BEEF3.SA,5225
2023-05-09,AURE3.SA,849
2023-05-09,CMIG4.SA,6676
2023-05-09,ABEV3.SA,2523
2023-05-09,RADL3.SA,1515
2023-05-09,BBAS3.SA,2430
2023-05-09,CPLE6.SA,6849
2023-05-09,ITUB4.SA,2112
2023-05-09,BBDC4.SA,3119
2023-05-10,CMIG4.SA,6676
2023-05-10,ABEV3.SA,2523
2023-05-10,RADL3.SA,1515
2023-05-10,BBAS3.SA,2430
2023-05-10,CPLE6.SA,6849
2023-05-10,ITUB4.SA,2112
2023-05-10,BBDC4.SA,3119
2023-05-11,CMIG4.SA,6676
2023-05-11,ABEV3.SA,2523
2023-05-11,RADL3.SA,1515
2023-05-11,BBAS3.SA,2430
2023-05-11,CPLE6.SA,6849
2023-05-11,ITUB4.SA,2112
2023-05-11,BBDC4.SA,3119
2023-05-12,CMIG4.SA,6676
2023-05-12,ABEV3.SA,2523
2023-05-12,RADL3.SA,1515
2023-05-12,BBAS3.SA,2430
2023-05-12,CPLE6.SA,6849
2023-05-12,ITUB4.SA,2112
2023-05-12,BBDC4.SA,3119
2023-05-15,CMIG4.SA,6676
2023-05-15,ABEV3.SA,2523
2023-05-15,RADL3.SA,1515
2023-05-15,BBAS3.SA,2430
2023-05-15,CPLE6.SA,6849
2023-05-15,ITUB4.SA,2112
2023-05-15,BBDC4.SA,3119
2023-05-15,B3SA3.SA,3672
2023-05-15,BPAC11.SA,1847
2023-05-16,CMIG4.SA,6676
2023-05-16,ABEV3.SA,2523
2023-05-16,RADL3.SA,1515
2023-05-16,BBAS3.SA,2430
2023-05-16,CPLE6.SA,6849
2023-05-16,ITUB4.SA,2112
2023-05-16,BBDC4.SA,3119
2023-05-16,B3SA3.SA,3672
2023-05-16,BPAC11.SA,1847
2023-05-17,CMIG4.SA,6676
2023-05-17,ABEV3.SA,2523
2023-05-17,RADL3.SA,1515
2023-05-17,BBAS3.SA,2430
2023-05-17,CPLE6.SA,6849
2023-05-17,ITUB4.SA,2112
2023-05-17,BBDC4.SA,3119
2023-05-17,B3SA3.SA,3672
2023-05-17,BPAC11.SA,1847
2023-05-18,CMIG4.SA,6676
2023-05-18,ABEV3.SA,2523
2023-05-18,RADL3.SA,1515
2023-05-18,BBAS3.SA,2430
2023-05-18,CPLE6.SA,6849
2023-05-18,ITUB4.SA,2112
2023-05-18,BBDC4.SA,3119
2023-05-18,B3SA3.SA,3672
2023-05-18,BPAC11.SA,1847
2023-05-19,CMIG4.SA,6676
2023-05-19,ABEV3.SA,2523
2023-05-19,RADL3.SA,1515
2023-05-19,BBAS3.SA,2430
2023-05-19,CPLE6.SA,6849
2023-05-19,ITUB4.SA,2112
2023-05-19,BBDC4.SA,3119
2023-05-19,B3SA3.SA,3672
2023-05-19,BPAC11.SA,1847
2023-05-22,CMIG4.SA,6676
2023-05-22,ABEV3.SA,2523
2023-05-22,RADL3.SA,1515
2023-05-22,BBAS3.SA,2430
2023-05-22,CPLE6.SA,6849
2023-05-22,ITUB4.SA,2112
2023-05-22,BBDC4.SA,3119
2023-05-22,B3SA3.SA,3672
2023-05-22,BPAC11.SA,1847
2023-05-23,CMIG4.SA,6676
2023-05-23,ABEV3.SA,2523
2023-05-23,RADL3.SA,1515
2023-05-23,BBAS3.SA,2430
2023-05-23,CPLE6.SA,6849
2023-05-23,ITUB4.SA,2112
2023-05-23,BBDC4.SA,3119
2023-05-23,B3SA3.SA,3672
2023-05-23,BPAC11.SA,1847
2023-05-24,CMIG4.SA,6676
2023-05-24,ABEV3.SA,2523
2023-05-24,RADL3.SA,1515
2023-05-24,BBAS3.SA,2430
2023-05-24,CPLE6.SA,6849
2023-05-24,ITUB4.SA,2112
2023-05-24,BBDC4.SA,3119
2023-05-24,B3SA3.SA,3672
2023-05-24,BPAC11.SA,1847
2023-05-25,CMIG4.SA,6676
2023-05-25,ABEV3.SA,2523
2023-05-25,RADL3.SA,1515
2023-05-25,BBAS3.SA,2430
2023-05-25,CPLE6.SA,6849
2023-05-25,ITUB4.SA,2112
2023-05-25,BBDC4.SA,3119
2023-05-25,B3SA3.SA,3672
2023-05-25,BPAC11.SA,1847
2023-05-26,CMIG4.SA,6676
2023-05-26,ABEV3.SA,2523
2023-05-26,RADL3.SA,1515
2023-05-26,BBAS3.SA,2430
2023-05-26,CPLE6.SA,6849
2023-05-26,ITUB4.SA,2112
2023-05-26,BBDC4.SA,3119
2023-05-26,B3SA3.SA,3672
2023-05-26,BPAC11.SA,1847
2023-05-29,CMIG4.SA,6676
2023-05-29,ABEV3.SA,2523
2023-05-29,RADL3.SA,1515
2023-05-29,BBAS3.SA,2430
2023-05-29,CPLE6.SA,6849
2023-05-29,ITUB4.SA,2112
2023-05-29,BBDC4.SA,3119
2023-05-29,B3SA3.SA,3672
2023-05-29,BPAC11.SA,1847
2023-05-30,CMIG4.SA,6676
2023-05-30,ABEV3.SA,2523
2023-05-30,RADL3.SA,1515
2023-05-30,BBAS3.SA,2430
2023-05-30,CPLE6.SA,6849
2023-05-30,ITUB4.SA,2112
2023-05-30,BBDC4.SA,3119
2023-05-30,B3SA3.SA,3672
2023-05-30,BPAC11.SA,1847
2023-05-31,CMIG4.SA,6676
2023-05-31,ABEV3.SA,2523
2023-05-31,RADL3.SA,1515
2023-05-31,BBAS3.SA,2430
2023-05-31,CPLE6.SA,6849
2023-05-31,ITUB4.SA,2112
2023-05-31,BBDC4.SA,3119
2023-05-31,B3SA3.SA,3672
2023-05-31,BPAC11.SA,1847
2023-06-01,CMIG4.SA,6676
2023-06-01,ABEV3.SA,2523
2023-06-01,RADL3.SA,1515
