date,equity
2024-09-26,459618.61
2024-09-27,464672.48
2024-09-30,464731.66
2024-10-01,462616.92
2024-10-02,465222.57
2024-10-03,469929.98
2024-10-04,464867.29
2024-10-07,464199.22
2024-10-08,463674.63
2024-10-09,463741.25
2024-10-10,460674.99
2024-10-11,461513.12
2024-10-14,457714.44
2024-10-15,461760.04
2024-10-16,462361.43
2024-10-17,462604.91
2024-10-18,462399.66
2024-10-21,462877.50
2024-10-22,462580.16
2024-10-23,461364.62
2024-10-24,460351.25
2024-10-25,461728.66
2024-10-28,459014.47
2024-10-29,461966.06
2024-10-30,461709.11
2024-10-31,462633.65
2024-11-01,454093.25
2024-11-04,450305.99
2024-11-05,457144.95
2024-11-06,456821.14
2024-11-07,455537.81
2024-11-08,453305.31
2024-11-11,450255.34
2024-11-12,454431.90
2024-11-13,454111.25
2024-11-14,455608.24
2024-11-18,457119.96
2024-11-19,454278.43
2024-11-21,455135.39
2024-11-22,451918.54
2024-11-25,454263.92
2024-11-26,457465.92
2024-11-27,459212.82
2024-11-28,455081.72
2024-11-29,450608.64
2024-12-02,454243.90
2024-12-03,457627.09
2024-12-04,462973.38
2024-12-05,462017.90
2024-12-06,466794.62
2024-12-09,461996.64
2024-12-10,463555.24
2024-12-11,464249.15
2024-12-12,462657.93
2024-12-13,450639.61
2024-12-16,447424.96
2024-12-17,442966.15
2024-12-18,445508.29
2024-12-19,439204.14
2024-12-20,438403.84
2024-12-23,437210.31
2024-12-26,429084.42
2024-12-27,428831.44
2024-12-30,427831.55
2025-01-02,428688.64
2025-01-03,428871.71
2025-01-06,427951.43
2025-01-07,433919.04
2025-01-08,434498.73
2025-01-09,433959.97
2025-01-10,434099.46
2025-01-13,432542.54
2025-01-14,430109.56
2025-01-15,429945.43
2025-01-16,434000.37
2025-01-17,431680.73
2025-01-20,432460.75
2025-01-21,434093.29
2025-01-22,434807.15
2025-01-23,435375.14
2025-01-24,434604.32
2025-01-27,433543.24
2025-01-28,443821.36
2025-01-29,442255.52
2025-01-30,439856.13
2025-01-31,446365.63
2025-02-03,447799.34
2025-02-04,446813.21
2025-02-05,445225.49
2025-02-06,444039.94
2025-02-07,445812.36
2025-02-10,443202.21
2025-02-11,447905.35
2025-02-12,453348.47
2025-02-13,448150.61
2025-02-14,448322.09
2025-02-17,463194.55
2025-02-18,466434.56
2025-02-19,467347.76
2025-02-20,461501.53
2025-02-21,460414.80
2025-02-24,460325.93
2025-02-25,453878.33
2025-02-26,453049.55
2025-02-27,449975.37
2025-02-28,447077.61
2025-03-05,439068.31
2025-03-06,441133.39
2025-03-07,441500.69
2025-03-10,447413.81
2025-03-11,443114.63
2025-03-12,442629.63
2025-03-13,445256.98
2025-03-14,445330.05
2025-03-17,453532.63
2025-03-18,457432.38
2025-03-19,462083.87
2025-03-20,469228.63
2025-03-21,467032.98
2025-03-24,464707.63
2025-03-25,460777.64
2025-03-26,465698.37
2025-03-27,465794.68
2025-03-28,469096.81
2025-03-31,470785.10
2025-04-01,466252.67
2025-04-02,471229.37
2025-04-03,469096.89
2025-04-04,477154.66
2025-04-07,465603.74
2025-04-08,460825.35
2025-04-09,459933.47
2025-04-10,474060.76
2025-04-11,471964.62
2025-04-14,472654.48
2025-04-15,478057.33
2025-04-16,479816.19
2025-04-17,479659.76
2025-04-22,489980.71
2025-04-23,499838.18
2025-04-24,489906.36
2025-04-25,497234.78
2025-04-28,496920.11
2025-04-29,498718.28
2025-04-30,500368.59
2025-05-02,500847.59
2025-05-05,501597.43
2025-05-06,508719.90
2025-05-07,510464.93
2025-05-08,510275.54
2025-05-09,524947.32
2025-05-12,525941.17
2025-05-13,521040.01
2025-05-14,525954.10
2025-05-15,527367.26
2025-05-16,531098.33
2025-05-19,525142.64
2025-05-20,523692.68
2025-05-21,513248.85
2025-05-22,507824.37
2025-05-23,509867.64
2025-05-26,513265.92
2025-05-27,513298.70
2025-05-28,519544.06
2025-05-29,517531.94
2025-05-30,518614.24
2025-06-02,518790.97
2025-06-03,516630.02
2025-06-04,521040.90
2025-06-05,524983.90
2025-06-06,517185.68
2025-06-09,513116.05
2025-06-10,513259.83
2025-06-11,514735.43
2025-06-12,513057.19
2025-06-13,512828.73
2025-06-16,507472.54
2025-06-17,517710.80
2025-06-18,520029.40
2025-06-20,514742.26
2025-06-23,509579.02
2025-06-24,509452.53
2025-06-25,511344.68
2025-06-26,506325.88
2025-06-27,507366.65
2025-06-30,504512.84
2025-07-01,511023.62
2025-07-02,514176.48
2025-07-03,507843.15
2025-07-04,516226.70
2025-07-07,516657.88
2025-07-08,510964.40
2025-07-09,507479.39
2025-07-10,500771.51
2025-07-11,499461.89
2025-07-14,493944.51
2025-07-15,492674.58
2025-07-16,494610.81
2025-07-17,495767.90
2025-07-18,496678.25
2025-07-21,486904.71
2025-07-22,485322.47
2025-07-23,482560.05
2025-07-24,487919.07
2025-07-25,484963.11
2025-07-28,485293.31
2025-07-29,478919.27
2025-07-30,481669.12
2025-07-31,487649.70
2025-08-01,486165.58
2025-08-04,486555.04
2025-08-05,486565.89
2025-08-06,486157.37
2025-08-07,491630.73
2025-08-08,500798.54
2025-08-11,504480.31
2025-08-12,496879.59
2025-08-13,508705.00
2025-08-14,500758.10
2025-08-15,502081.77
2025-08-18,501352.95
2025-08-19,510830.47
2025-08-20,500802.45
2025-08-21,502814.23
2025-08-22,496688.20
2025-08-25,504164.57
2025-08-26,469087.70
2025-08-27,506413.38
2025-08-28,506739.45
2025-08-29,508641.16
2025-09-01,509783.66
2025-09-02,506291.72
2025-09-03,501554.56
2025-09-04,500714.15
2025-09-05,509520.26
2025-09-08,516069.89
2025-09-09,513740.51
2025-09-10,510977.19
2025-09-11,511032.49
2025-09-12,513767.09
2025-09-15,509956.32
2025-09-16,517063.37
2025-09-17,517704.34
2025-09-18,521678.90
2025-09-19,518677.06
2025-09-22,520911.78
2025-09-23,518818.38
2025-09-24,522861.84
2025-09-25,522320.13
2025-09-26,516339.84
2025-09-29,518080.72
2025-09-30,521816.38
2025-10-01,521398.31
2025-10-02,518711.16
2025-10-03,508292.49
2025-10-06,512525.05
2025-10-07,511726.89
2025-10-08,504770.99
2025-10-09,509430.91
2025-10-10,512682.27
2025-10-13,511037.44
2025-10-14,513235.16
2025-10-15,509272.23
2025-10-16,512347.68
2025-10-17,512226.79
2025-10-20,516067.00
2025-10-21,516540.37
2025-10-22,518429.50
2025-10-23,523157.99
2025-10-24,525693.58
2025-10-27,525034.47
2025-10-28,528271.31
2025-10-29,521714.62
2025-10-30,523477.65
2025-10-31,521349.76
2025-11-03,524512.84
2025-11-04,523653.02
2025-11-05,526848.28
2025-11-06,535108.00
2025-11-07,534219.02
2025-11-10,532027.09
2025-11-11,490732.13
2025-11-12,492789.30
2025-11-13,494459.21
2025-11-14,493236.76
2025-11-17,491284.03
2025-11-18,489747.09
2025-11-19,493007.24
2025-11-21,491947.74
2025-11-24,492408.93
2025-11-25,494768.35
2025-11-26,494604.73
2025-11-27,499244.62
2025-11-28,500782.67
2025-12-01,502083.08
2025-12-02,500979.79
2025-12-03,507343.58
2025-12-04,511128.92
2025-12-05,513293.59
2025-12-08,498553.63
2025-12-09,499483.13
2025-12-10,498548.89
2025-12-11,500447.85
2025-12-12,504135.93
2025-12-15,504966.79
2025-12-16,508990.38
2025-12-17,501688.79
2025-12-18,496839.35
2025-12-19,499409.13
2025-12-22,497837.66
2025-12-23,494805.53
2025-12-26,498629.08
2025-12-29,497909.93
2025-12-30,497884.90
2026-01-02,498361.94
2026-01-05,493738.93
2026-01-06,498321.89
2026-01-07,501003.58
2026-01-08,496064.77
2026-01-09,497326.09
2026-01-12,501039.76
2026-01-13,499940.31
2026-01-14,499247.94
2026-01-15,503661.48
2026-01-16,504738.15
2026-01-19,502272.90
2026-01-20,502452.65
2026-01-21,502526.73
2026-01-22,512487.43
