date,ticker,qty
2025-06-30,COGN3.SA,23518
2025-07-01,ABEV3.SA,3442
2025-07-01,AURE3.SA,3393
2025-07-01,B3SA3.SA,3783
2025-07-01,BBAS3.SA,2877
2025-07-01,BBDC4.SA,3297
2025-07-01,BEEF3.SA,3853
2025-07-01,BPAC11.SA,2086
2025-07-01,CMIG4.SA,5822
2025-07-01,COGN3.SA,23518
2025-07-02,ABEV3.SA,3442
2025-07-02,AURE3.SA,3393
2025-07-02,B3SA3.SA,3783
2025-07-02,BBAS3.SA,2877
2025-07-02,BBDC4.SA,3297
2025-07-02,BEEF3.SA,3853
2025-07-02,BPAC11.SA,2086
2025-07-02,CMIG4.SA,5822
2025-07-02,COGN3.SA,23518
2025-07-03,ABEV3.SA,3442
2025-07-03,AURE3.SA,3393
2025-07-03,B3SA3.SA,3783
2025-07-03,BBAS3.SA,2877
2025-07-03,BBDC4.SA,3297
2025-07-03,BEEF3.SA,3853
2025-07-03,BPAC11.SA,2086
2025-07-03,CMIG4.SA,5822
2025-07-03,COGN3.SA,23518
2025-07-04,ABEV3.SA,3442
2025-07-04,AURE3.SA,3393
2025-07-04,B3SA3.SA,3783
2025-07-04,BBAS3.SA,2877
2025-07-04,BBDC4.SA,3297
2025-07-04,BEEF3.SA,3853
2025-07-04,BPAC11.SA,2086
2025-07-04,CMIG4.SA,5822
2025-07-04,COGN3.SA,23518
2025-07-07,ABEV3.SA,3442
2025-07-07,AURE3.SA,3393
2025-07-07,B3SA3.SA,3783
2025-07-07,BBAS3.SA,2877
2025-07-07,BBDC4.SA,3297
2025-07-07,BEEF3.SA,3853
