date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2023-02-06,BUY,PETR3.SA,2235,27.8400,103.3336,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-06,BUY,PETR4.SA,2509,24.7900,103.2972,2023-02-06,2023-02-06,WEEKLY_BUY
2023-02-07,SELL,LREN3.SA,3382,18.3636,103.1587,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,MGLU3.SA,1559,38.6289,100.3336,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,PETR3.SA,2235,28.8500,106.7196,2023-02-09,2023-02-09,HARD_STOP
2023-02-07,SELL,PETR4.SA,2509,25.7800,107.0230,2023-02-09,2023-02-09,HARD_STOP
2023-02-08,SELL,CPLE6.SA,1,7.3679,10.0111,2023-02-10,2023-02-10,HARD_STOP
2023-02-13,BUY,ABEV3.SA,4058,12.8600,88.2788,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,B3SA3.SA,4422,11.8000,88.2694,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BBAS3.SA,2584,20.1850,88.2371,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BBDC4.SA,4114,12.6700,88.1866,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-13,BUY,BEEF3.SA,3950,13.1900,88.1507,2023-02-13,2023-02-13,WEEKLY_BUY
2023-02-14,SELL,ABEV3.SA,4058,13.1300,89.9223,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,B3SA3.SA,4422,11.9200,89.0654,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BBAS3.SA,2584,20.3000,88.6828,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BBDC4.SA,4114,13.1200,90.9635,2023-02-16,2023-02-16,HARD_STOP
2023-02-14,SELL,BEEF3.SA,3950,12.9700,86.8473,2023-02-16,2023-02-16,HARD_STOP
2023-02-27,BUY,BPAC11.SA,2587,20.3000,88.7741,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,CMIG4.SA,6471,8.1154,88.7720,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,COGN3.SA,24763,2.1200,88.7463,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,CPLE6.SA,7382,7.1080,88.7069,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-27,BUY,ELET3.SA,1519,34.5100,88.6310,2023-02-27,2023-02-27,WEEKLY_BUY
2023-02-28,SELL,BPAC11.SA,2587,19.9100,87.2608,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,CMIG4.SA,6471,8.1154,88.7720,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,COGN3.SA,24763,2.0900,87.6320,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,CPLE6.SA,3691,7.1180,49.4088,2023-03-02,2023-03-02,SOFT_STOP
2023-02-28,SELL,ELET3.SA,1519,34.6100,88.8589,2023-03-02,2023-03-02,HARD_STOP
2023-03-01,SELL,CPLE6.SA,1845,7.0480,29.5054,2023-03-03,2023-03-03,SOFT_STOP
2023-03-02,SELL,CPLE6.SA,923,7.0080,19.7026,2023-03-06,2023-03-06,SOFT_STOP
2023-03-03,SELL,ITSA4.SA,3137,7.1986,43.8729,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,ITUB4.SA,1364,21.9818,54.9748,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,CPLE6.SA,461,6.9680,14.8184,2023-03-07,2023-03-07,SOFT_STOP
2023-03-06,SELL,ITSA4.SA,1568,7.2166,26.9735,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,SELL,ITUB4.SA,682,22.0091,32.5153,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,SELL,CPLE6.SA,231,6.9381,12.4040,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,BUY,ABEV3.SA,4667,13.1100,101.7766,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,B3SA3.SA,5814,10.5200,101.7449,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,BBAS3.SA,3230,18.9250,101.6916,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,BBDC4.SA,4751,12.8600,101.6468,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-07,SELL,ITUB4.SA,341,22.5091,21.5134,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,CPLE6.SA,115,7.0080,11.2089,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,B3SA3.SA,5814,10.9600,105.5822,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BBAS3.SA,3230,19.3550,103.7750,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BBDC4.SA,4751,13.2900,104.7112,2023-03-09,2023-03-09,HARD_STOP
2023-03-08,SELL,ITSA4.SA,784,7.3431,18.6355,2023-03-10,2023-03-10,SOFT_STOP
2023-03-08,SELL,ITUB4.SA,170,22.5727,15.7560,2023-03-10,2023-03-10,SOFT_STOP
2023-03-08,SELL,CPLE6.SA,58,6.9580,10.6053,2023-03-10,2023-03-10,SOFT_STOP
2023-03-09,SELL,ITUB4.SA,85,22.8545,12.9140,2023-03-13,2023-03-13,SOFT_STOP
2023-03-09,SELL,CPLE6.SA,29,7.0680,10.3075,2023-03-13,2023-03-13,SOFT_STOP
2023-03-10,SELL,ITUB4.SA,43,22.4182,11.4460,2023-03-14,2023-03-14,SOFT_STOP
2023-03-10,SELL,CPLE6.SA,14,6.7581,10.1419,2023-03-14,2023-03-14,SOFT_STOP
2023-03-13,SELL,ITUB4.SA,21,21.8818,10.6893,2023-03-15,2023-03-15,SOFT_STOP
2023-03-13,SELL,CPLE6.SA,7,6.7381,10.0708,2023-03-15,2023-03-15,SOFT_STOP
2023-03-13,BUY,BEEF3.SA,7579,11.6800,142.7841,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,GGBR4.SA,4130,21.4206,142.7008,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,LREN3.SA,5138,17.2091,142.6305,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-14,SELL,ITSA4.SA,392,7.1805,14.2221,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,ITUB4.SA,11,21.6182,10.3567,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,CPLE6.SA,4,6.8181,10.0409,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,BEEF3.SA,7579,11.5300,141.0788,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,GGBR4.SA,4130,21.1905,141.2750,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,LREN3.SA,5138,17.4727,144.6623,2023-03-16,2023-03-16,HARD_STOP
2023-03-15,SELL,ITSA4.SA,196,7.1805,12.1111,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,ITUB4.SA,5,21.5455,10.1616,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,CPLE6.SA,2,6.8781,10.0206,2023-03-17,2023-03-17,SOFT_STOP
2023-03-16,SELL,ITSA4.SA,98,7.2076,11.0595,2023-03-20,2023-03-20,SOFT_STOP
2023-03-16,SELL,ITUB4.SA,3,21.4909,10.0967,2023-03-20,2023-03-20,SOFT_STOP
2023-03-16,SELL,CPLE6.SA,1,7.0480,10.0106,2023-03-20,2023-03-20,SOFT_STOP
2023-03-17,SELL,ITSA4.SA,49,7.2618,10.5337,2023-03-21,2023-03-21,SOFT_STOP
2023-03-17,SELL,ITUB4.SA,1,21.8455,10.0328,2023-03-21,2023-03-21,SOFT_STOP
2023-03-20,SELL,ITSA4.SA,25,7.0992,10.2662,2023-03-22,2023-03-22,SOFT_STOP
2023-03-20,SELL,ITUB4.SA,1,21.2182,10.0318,2023-03-22,2023-03-22,SOFT_STOP
2023-03-20,SELL,CPLE6.SA,1,6.7081,10.0101,2023-03-22,2023-03-22,HARD_STOP
2023-03-20,BUY,BPAC11.SA,3627,19.8100,117.7763,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,CMIG4.SA,8877,8.0923,117.7531,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,COGN3.SA,32200,2.2300,117.7090,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,ELET3.SA,2224,32.2500,117.5860,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-21,SELL,ITSA4.SA,12,7.1444,10.1286,2023-03-23,2023-03-23,SOFT_STOP
2023-03-21,SELL,BPAC11.SA,3627,19.3800,115.4369,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,CMIG4.SA,8877,8.0615,117.3434,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,COGN3.SA,32200,2.1600,114.3280,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,ELET3.SA,2224,31.9400,116.5518,2023-03-23,2023-03-23,HARD_STOP
2023-03-27,BUY,B3SA3.SA,6708,10.5600,116.2547,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BBAS3.SA,3768,18.7950,116.2293,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BBDC4.SA,5569,12.7100,116.1730,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,MGLU3.SA,2341,30.2109,116.0857,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-28,SELL,B3SA3.SA,6708,10.5900,116.5566,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BBAS3.SA,3768,18.8050,116.2859,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BBDC4.SA,5569,12.9400,118.0943,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,MGLU3.SA,2341,31.2398,119.6986,2023-03-30,2023-03-30,HARD_STOP
2023-03-30,SELL,AURE3.SA,1696,14.5100,46.9134,2023-04-03,2023-04-03,SOFT_STOP
2023-03-31,SELL,AURE3.SA,848,14.5600,28.5203,2023-04-04,2023-04-04,SOFT_STOP
2023-04-03,SELL,AURE3.SA,424,14.6700,19.3301,2023-04-05,2023-04-05,SOFT_STOP
2023-04-03,BUY,BEEF3.SA,7244,10.5400,124.5276,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,CPLE6.SA,11001,6.9381,124.4883,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,GGBR4.SA,3619,21.0750,124.4056,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,LREN3.SA,5061,15.0636,124.3556,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-04,SELL,AURE3.SA,212,14.4800,14.6046,2023-04-06,2023-04-06,SOFT_STOP
2023-04-04,SELL,BEEF3.SA,7244,10.1200,119.9639,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,CPLE6.SA,5500,6.9980,67.7338,2023-04-06,2023-04-06,SOFT_STOP
2023-04-04,SELL,GGBR4.SA,3619,21.1667,124.9032,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,LREN3.SA,5061,14.0091,116.3500,2023-04-06,2023-04-06,HARD_STOP
2023-04-05,SELL,AURE3.SA,106,14.6000,12.3214,2023-04-10,2023-04-10,SOFT_STOP
2023-04-05,SELL,CPLE6.SA,2750,7.1480,39.4855,2023-04-10,2023-04-10,SOFT_STOP
2023-04-06,SELL,AURE3.SA,53,14.6700,11.1663,2023-04-11,2023-04-11,SOFT_STOP
2023-04-06,SELL,CPLE6.SA,1375,7.1380,24.7221,2023-04-11,2023-04-11,SOFT_STOP
2023-04-10,SELL,AURE3.SA,27,14.7300,10.5966,2023-04-12,2023-04-12,SOFT_STOP
2023-04-10,SELL,CPLE6.SA,688,7.1280,17.3561,2023-04-12,2023-04-12,SOFT_STOP
2023-04-10,BUY,BPAC11.SA,4617,20.4500,151.6265,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-10,BUY,CMIG4.SA,10495,8.9923,151.5614,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-10,BUY,COGN3.SA,52985,1.7800,151.4699,2023-04-10,2023-04-10,WEEKLY_BUY
2023-04-11,SELL,AURE3.SA,13,14.9600,10.2917,2023-04-13,2023-04-13,SOFT_STOP
2023-04-11,SELL,CPLE6.SA,344,7.1680,13.6987,2023-04-13,2023-04-13,SOFT_STOP
2023-04-11,SELL,BPAC11.SA,4617,20.8500,154.3967,2023-04-13,2023-04-13,HARD_STOP
2023-04-11,SELL,CMIG4.SA,10495,9.1308,153.7411,2023-04-13,2023-04-13,HARD_STOP
2023-04-11,SELL,COGN3.SA,52985,1.7700,150.6752,2023-04-13,2023-04-13,HARD_STOP
2023-04-12,SELL,AURE3.SA,7,15.0200,10.1577,2023-04-14,2023-04-14,SOFT_STOP
2023-04-12,SELL,CPLE6.SA,172,7.4079,11.9112,2023-04-14,2023-04-14,SOFT_STOP
2023-04-13,SELL,AURE3.SA,3,15.0700,10.0678,2023-04-17,2023-04-17,SOFT_STOP
2023-04-13,SELL,CPLE6.SA,86,7.6279,10.9840,2023-04-17,2023-04-17,SOFT_STOP
2023-04-14,SELL,AURE3.SA,2,15.2100,10.0456,2023-04-18,2023-04-18,SOFT_STOP
2023-04-14,SELL,CPLE6.SA,43,7.8278,10.5049,2023-04-18,2023-04-18,SOFT_STOP
2023-04-17,SELL,AURE3.SA,1,15.2900,10.0229,2023-04-19,2023-04-19,SOFT_STOP
2023-04-17,SELL,CPLE6.SA,21,7.8678,10.2478,2023-04-19,2023-04-19,SOFT_STOP
2023-04-17,BUY,B3SA3.SA,8355,11.9700,160.0140,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-17,BUY,BBAS3.SA,4603,21.7150,159.9312,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-17,BUY,BBDC4.SA,7244,13.7900,159.8421,2023-04-17,2023-04-17,WEEKLY_BUY
2023-04-18,SELL,CPLE6.SA,11,7.7578,10.1280,2023-04-20,2023-04-20,SOFT_STOP
2023-04-18,SELL,B3SA3.SA,8355,12.0200,160.6407,2023-04-20,2023-04-20,HARD_STOP
2023-04-18,SELL,BBAS3.SA,4603,21.7650,160.2764,2023-04-20,2023-04-20,HARD_STOP
2023-04-18,SELL,BBDC4.SA,7244,13.7300,159.1902,2023-04-20,2023-04-20,HARD_STOP
2023-04-19,SELL,CPLE6.SA,5,7.6778,10.0576,2023-04-24,2023-04-24,SOFT_STOP
2023-04-20,SELL,CPLE6.SA,3,7.6578,10.0345,2023-04-25,2023-04-25,SOFT_STOP
2023-04-24,SELL,CPLE6.SA,1,7.7678,10.0117,2023-04-26,2023-04-26,SOFT_STOP
2023-04-24,BUY,BEEF3.SA,11221,8.9100,159.9687,2023-04-24,2023-04-24,WEEKLY_BUY
2023-04-24,BUY,ELET3.SA,2960,33.7600,159.8944,2023-04-24,2023-04-24,WEEKLY_BUY
2023-04-24,BUY,GGBR4.SA,4628,21.5750,159.7737,2023-04-24,2023-04-24,WEEKLY_BUY
2023-04-25,SELL,CPLE6.SA,1,7.7978,10.0117,2023-04-27,2023-04-27,SOFT_STOP
2023-04-25,SELL,BEEF3.SA,11221,8.5600,154.0776,2023-04-27,2023-04-27,HARD_STOP
2023-04-25,SELL,ELET3.SA,2960,34.3800,162.6472,2023-04-27,2023-04-27,HARD_STOP
2023-04-25,SELL,GGBR4.SA,4628,20.9500,155.4349,2023-04-27,2023-04-27,HARD_STOP
2023-05-08,SELL,AURE3.SA,1,14.4500,10.0217,2023-05-10,2023-05-10,HARD_STOP
2023-05-08,BUY,B3SA3.SA,6308,12.4900,128.1804,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-08,BUY,BBAS3.SA,3642,21.6250,128.1374,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-08,BUY,BBDC4.SA,5330,14.7700,128.0862,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-08,BUY,BPAC11.SA,3296,23.8700,128.0133,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-09,SELL,B3SA3.SA,6308,12.4400,127.7073,2023-05-11,2023-05-11,HARD_STOP
2023-05-09,SELL,BBAS3.SA,3642,21.5400,127.6730,2023-05-11,2023-05-11,HARD_STOP
2023-05-09,SELL,BBDC4.SA,5330,15.3200,132.4834,2023-05-11,2023-05-11,HARD_STOP
2023-05-09,SELL,BPAC11.SA,3296,24.1400,129.3482,2023-05-11,2023-05-11,HARD_STOP
2023-05-15,BUY,BEEF3.SA,8193,9.6700,128.8395,2023-05-15,2023-05-15,WEEKLY_BUY
2023-05-15,BUY,CMIG4.SA,8460,9.3615,128.7979,2023-05-15,2023-05-15,WEEKLY_BUY
2023-05-15,BUY,COGN3.SA,32849,2.4100,128.7491,2023-05-15,2023-05-15,WEEKLY_BUY
2023-05-15,BUY,ELET3.SA,2240,35.3000,128.6080,2023-05-15,2023-05-15,WEEKLY_BUY
2023-05-16,SELL,BEEF3.SA,8193,9.6700,128.8395,2023-05-18,2023-05-18,HARD_STOP
2023-05-16,SELL,CMIG4.SA,4230,9.5077,70.3263,2023-05-18,2023-05-18,SOFT_STOP
2023-05-16,SELL,COGN3.SA,32849,2.4300,129.7346,2023-05-18,2023-05-18,HARD_STOP
2023-05-16,SELL,ELET3.SA,2240,35.5900,129.5824,2023-05-18,2023-05-18,HARD_STOP
2023-05-17,SELL,CMIG4.SA,2115,9.3769,39.7483,2023-05-19,2023-05-19,SOFT_STOP
2023-05-18,SELL,CMIG4.SA,1057,9.1923,24.5744,2023-05-22,2023-05-22,SOFT_STOP
2023-05-19,SELL,CMIG4.SA,529,9.2077,17.3063,2023-05-23,2023-05-23,SOFT_STOP
2023-05-22,SELL,CMIG4.SA,264,9.3231,13.6919,2023-05-24,2023-05-24,SOFT_STOP
