date,equity
2024-11-22,523391.58
2024-11-25,529137.84
2024-11-26,531609.47
2024-11-27,540851.26
2024-11-28,525958.73
2024-11-29,509877.84
2024-12-02,511824.34
2024-12-03,507620.91
2024-12-04,510724.75
2024-12-05,511698.00
2024-12-06,518537.27
2024-12-09,511025.68
2024-12-10,510957.05
2024-12-11,515444.30
2024-12-12,520100.03
2024-12-13,504216.76
2024-12-16,500972.40
2024-12-17,493395.40
2024-12-18,499254.36
2024-12-19,484142.12
2024-12-20,487660.99
2024-12-23,488325.53
2024-12-26,478679.63
2024-12-27,476895.23
2024-12-30,476525.51
2025-01-02,473691.69
2025-01-03,469880.67
2025-01-06,465327.72
2025-01-07,471631.13
2025-01-08,474419.62
2025-01-09,471349.13
2025-01-10,471098.51
2025-01-13,465884.31
2025-01-14,465974.43
2025-01-15,467430.00
2025-01-16,481088.45
2025-01-17,476491.99
2025-01-20,479524.40
2025-01-21,481185.44
2025-01-22,483734.89
2025-01-23,485877.82
2025-01-24,485733.84
2025-01-27,485306.18
2025-01-28,498397.31
2025-01-29,497834.90
2025-01-30,495896.88
2025-01-31,506082.60
2025-02-03,505692.02
2025-02-04,505902.07
2025-02-05,504556.48
2025-02-06,506253.75
2025-02-07,508652.48
2025-02-10,502458.84
2025-02-11,504196.42
2025-02-12,511374.29
2025-02-13,503222.68
2025-02-14,505386.42
2025-02-17,521008.44
2025-02-18,524464.18
2025-02-19,519196.55
2025-02-20,513312.01
2025-02-21,510713.68
2025-02-24,510313.64
2025-02-25,504222.75
2025-02-26,508693.54
2025-02-27,505430.97
2025-02-28,503975.26
2025-03-05,496501.68
2025-03-06,499839.07
2025-03-07,501077.97
2025-03-10,505995.97
2025-03-11,503171.97
2025-03-12,501197.43
2025-03-13,501163.01
2025-03-14,511991.43
2025-03-17,522842.05
2025-03-18,529045.70
2025-03-19,530835.15
2025-03-20,536634.21
2025-03-21,534114.47
2025-03-24,532405.85
2025-03-25,530674.94
2025-03-26,533247.53
2025-03-27,533044.74
2025-03-28,532047.13
2025-03-31,528265.02
2025-04-01,521552.14
2025-04-02,522084.31
2025-04-03,523074.51
2025-04-04,530571.48
2025-04-07,518358.89
2025-04-08,517127.47
2025-04-09,515013.26
2025-04-10,523474.37
2025-04-11,520043.92
2025-04-14,522868.09
2025-04-15,530472.97
2025-04-16,530615.51
2025-04-17,527366.46
2025-04-22,532259.61
2025-04-23,536231.65
2025-04-24,544358.49
2025-04-25,554098.28
2025-04-28,554744.54
2025-04-29,557196.22
2025-04-30,558834.22
2025-05-02,565300.94
2025-05-05,560650.93
2025-05-06,556200.21
2025-05-07,554571.65
2025-05-08,555988.41
2025-05-09,575375.55
2025-05-12,584051.91
2025-05-13,574021.81
2025-05-14,584509.33
2025-05-15,583869.47
2025-05-16,585817.81
2025-05-19,576906.62
2025-05-20,579138.25
2025-05-21,580931.42
2025-05-22,572991.53
2025-05-23,569976.82
2025-05-26,573047.05
2025-05-27,575757.54
2025-05-28,582336.67
2025-05-29,578583.19
2025-05-30,578113.16
2025-06-02,574852.18
2025-06-03,571243.03
2025-06-04,576195.41
2025-06-05,573284.09
2025-06-06,566882.69
2025-06-09,567459.81
2025-06-10,563320.87
2025-06-11,561676.21
2025-06-12,565879.05
2025-06-13,569149.81
2025-06-16,565374.92
2025-06-17,573914.61
2025-06-18,576232.25
2025-06-20,574302.78
2025-06-23,570676.57
2025-06-24,569109.70
2025-06-25,572024.21
2025-06-26,565802.54
2025-06-27,570401.00
2025-06-30,566464.69
2025-07-01,576419.01
2025-07-02,578196.75
2025-07-03,571032.73
2025-07-04,579879.09
2025-07-07,581105.02
2025-07-08,575351.33
2025-07-09,572062.00
2025-07-10,565846.28
2025-07-11,560845.43
2025-07-14,558739.81
2025-07-15,555595.58
2025-07-16,557015.12
2025-07-17,560031.08
2025-07-18,561168.52
2025-07-21,551210.53
2025-07-22,552957.97
2025-07-23,548440.99
2025-07-24,556089.34
2025-07-25,549734.70
2025-07-28,548089.59
2025-07-29,539780.85
2025-07-30,542508.42
2025-07-31,547125.83
2025-08-01,541617.17
2025-08-04,541354.60
2025-08-05,543046.92
2025-08-06,542548.12
2025-08-07,550810.77
2025-08-08,561955.10
2025-08-11,565160.38
2025-08-12,563663.74
2025-08-13,579320.97
2025-08-14,572557.74
2025-08-15,571235.35
2025-08-18,571200.17
2025-08-19,572032.33
2025-08-20,557571.24
2025-08-21,560272.45
2025-08-22,556546.02
2025-08-25,567775.52
2025-08-26,491086.39
2025-08-27,566951.39
2025-08-28,572345.88
2025-08-29,579809.75
2025-09-01,580614.91
2025-09-02,578978.26
2025-09-03,574987.43
2025-09-04,572314.48
2025-09-05,580130.99
2025-09-08,587416.49
2025-09-09,582272.91
2025-09-10,583042.30
2025-09-11,583241.45
2025-09-12,587863.43
2025-09-15,583460.89
2025-09-16,591890.25
2025-09-17,593938.47
2025-09-18,603454.30
2025-09-19,601413.62
2025-09-22,607859.62
2025-09-23,602819.84
2025-09-24,608763.85
2025-09-25,606433.24
2025-09-26,600568.18
2025-09-29,604344.98
2025-09-30,611867.95
2025-10-01,608253.98
2025-10-02,601771.34
2025-10-03,593092.55
2025-10-06,594574.80
2025-10-07,592055.08
2025-10-08,581183.30
2025-10-09,587951.00
2025-10-10,587256.74
2025-10-13,585123.14
2025-10-14,588600.93
2025-10-15,588086.22
2025-10-16,592792.32
2025-10-17,593027.60
2025-10-20,599476.93
2025-10-21,605434.11
2025-10-22,601979.05
2025-10-23,603485.57
2025-10-24,605795.23
2025-10-27,606564.94
2025-10-28,609618.71
2025-10-29,610365.61
2025-10-30,620036.76
2025-10-31,619685.50
2025-11-03,622250.78
2025-11-04,627844.61
2025-11-05,630819.74
2025-11-06,641135.77
2025-11-07,638715.53
2025-11-10,639152.53
2025-11-11,554182.95
2025-11-12,567474.14
2025-11-13,569368.45
2025-11-14,570861.31
2025-11-17,568142.80
2025-11-18,565159.91
2025-11-19,562162.78
2025-11-21,555800.56
2025-11-24,554708.69
2025-11-25,557374.09
2025-11-26,561269.11
2025-11-27,572018.98
2025-11-28,570454.03
2025-12-01,576358.25
2025-12-02,573109.45
2025-12-03,493380.18
2025-12-04,492507.67
2025-12-05,498678.45
2025-12-08,474908.36
2025-12-09,478144.40
2025-12-10,474576.63
2025-12-11,472110.20
2025-12-12,476370.41
2025-12-15,480525.63
2025-12-16,487027.15
2025-12-17,472820.33
2025-12-18,466362.76
2025-12-19,468781.45
2025-12-22,467880.83
2025-12-23,464339.56
2025-12-26,471392.65
2025-12-29,472078.04
2025-12-30,472831.85
2026-01-02,473510.58
2026-01-05,470163.47
2026-01-06,479706.21
2026-01-07,483170.94
2026-01-08,477403.97
2026-01-09,480162.33
2026-01-12,482243.67
2026-01-13,479384.27
2026-01-14,475364.13
2026-01-15,481907.38
2026-01-16,486453.48
2026-01-19,484666.07
2026-01-20,484663.98
2026-01-21,486257.45
2026-01-22,503264.53
