date,ticker,qty
2023-03-15,ITSA4.SA,6231
2023-03-15,BBAS3.SA,2413
2023-03-15,BBDC4.SA,3299
2023-03-15,B3SA3.SA,2594
2023-03-16,AURE3.SA,3393
2023-03-16,CMIG4.SA,5822
2023-03-16,CPLE6.SA,6339
2023-03-16,EQTL3.SA,1867
2023-03-16,ITSA4.SA,6231
2023-03-16,BBAS3.SA,2413
2023-03-16,BBDC4.SA,3299
2023-03-16,B3SA3.SA,2594
2023-03-17,AURE3.SA,3393
2023-03-17,CMIG4.SA,5822
2023-03-17,CPLE6.SA,6339
2023-03-17,EQTL3.SA,1867
2023-03-17,ITSA4.SA,6231
2023-03-17,BBAS3.SA,2413
2023-03-17,BBDC4.SA,3299
2023-03-17,B3SA3.SA,2594
2023-03-20,AURE3.SA,3393
2023-03-20,CMIG4.SA,5822
2023-03-20,CPLE6.SA,6339
2023-03-20,EQTL3.SA,1867
2023-03-20,ITSA4.SA,6231
2023-03-20,BBAS3.SA,2413
2023-03-20,BBDC4.SA,3299
2023-03-20,B3SA3.SA,2594
2023-03-20,ABEV3.SA,3533
2023-03-21,AURE3.SA,3393
2023-03-21,CMIG4.SA,5822
2023-03-21,CPLE6.SA,6339
2023-03-21,EQTL3.SA,1867
2023-03-21,ITSA4.SA,6231
2023-03-21,BBAS3.SA,2413
2023-03-21,BBDC4.SA,3299
2023-03-21,B3SA3.SA,2594
2023-03-21,ABEV3.SA,3533
2023-03-22,AURE3.SA,3393
2023-03-22,CMIG4.SA,5822
2023-03-22,CPLE6.SA,6339
2023-03-22,EQTL3.SA,1867
2023-03-22,ITSA4.SA,6231
2023-03-22,BBAS3.SA,2413
2023-03-22,BBDC4.SA,3299
2023-03-22,B3SA3.SA,2594
2023-03-22,ABEV3.SA,3533
2023-03-23,AURE3.SA,3393
2023-03-23,CMIG4.SA,5822
2023-03-23,CPLE6.SA,6339
2023-03-23,EQTL3.SA,1867
2023-03-23,ITSA4.SA,6231
2023-03-23,BBAS3.SA,2413
2023-03-23,BBDC4.SA,3299
2023-03-23,B3SA3.SA,2594
2023-03-23,ABEV3.SA,3533
2023-03-24,AURE3.SA,3393
2023-03-24,CMIG4.SA,5822
2023-03-24,CPLE6.SA,6339
2023-03-24,EQTL3.SA,1867
2023-03-24,ITSA4.SA,6231
2023-03-24,BBAS3.SA,2413
2023-03-24,ABEV3.SA,3533
2023-03-27,AURE3.SA,3393
2023-03-27,CMIG4.SA,5822
2023-03-27,CPLE6.SA,6339
2023-03-27,EQTL3.SA,1867
2023-03-27,ITSA4.SA,6231
2023-03-27,BBAS3.SA,2413
2023-03-27,ABEV3.SA,3533
2023-03-27,BEEF3.SA,1451
2023-03-27,COGN3.SA,9031
2023-03-28,AURE3.SA,3393
2023-03-28,CMIG4.SA,5822
2023-03-28,CPLE6.SA,6339
2023-03-28,EQTL3.SA,1867
2023-03-28,ITSA4.SA,6231
2023-03-28,BBAS3.SA,2413
2023-03-28,ABEV3.SA,3533
2023-03-29,AURE3.SA,3393
2023-03-29,CMIG4.SA,5822
2023-03-29,CPLE6.SA,6339
2023-03-29,EQTL3.SA,1867
2023-03-29,ITSA4.SA,6231
2023-03-29,BBAS3.SA,2413
2023-03-29,ABEV3.SA,3533
2023-03-30,AURE3.SA,3393
2023-03-30,CMIG4.SA,5822
2023-03-30,CPLE6.SA,6339
2023-03-30,EQTL3.SA,1867
2023-03-30,ITSA4.SA,6231
2023-03-30,BBAS3.SA,2413
2023-03-30,ABEV3.SA,3533
2023-03-31,AURE3.SA,3393
2023-03-31,CMIG4.SA,5822
2023-03-31,CPLE6.SA,6339
2023-03-31,EQTL3.SA,1867
2023-03-31,ITSA4.SA,6231
2023-03-31,BBAS3.SA,2413
2023-03-31,ABEV3.SA,3533
2023-04-03,AURE3.SA,3393
2023-04-03,CMIG4.SA,5822
2023-04-03,CPLE6.SA,6339
2023-04-03,EQTL3.SA,1867
2023-04-03,ITSA4.SA,6231
2023-04-03,BBAS3.SA,2413
2023-04-03,ABEV3.SA,3533
2023-04-03,BPAC11.SA,1998
2023-04-03,ELET3.SA,1179
2023-04-04,AURE3.SA,3393
2023-04-04,CMIG4.SA,5822
2023-04-04,CPLE6.SA,6339
2023-04-04,EQTL3.SA,1867
2023-04-04,ITSA4.SA,6231
2023-04-04,BBAS3.SA,2413
2023-04-04,ABEV3.SA,3533
2023-04-04,BPAC11.SA,1998
2023-04-05,AURE3.SA,3393
2023-04-05,CMIG4.SA,5822
2023-04-05,CPLE6.SA,6339
2023-04-05,EQTL3.SA,1867
2023-04-05,ITSA4.SA,6231
2023-04-05,BBAS3.SA,2413
2023-04-05,ABEV3.SA,3533
2023-04-05,BPAC11.SA,1998
2023-04-06,AURE3.SA,3393
2023-04-06,CMIG4.SA,5822
2023-04-06,CPLE6.SA,6339
2023-04-06,EQTL3.SA,1867
2023-04-06,ITSA4.SA,6231
2023-04-06,BBAS3.SA,2413
2023-04-06,ABEV3.SA,3533
2023-04-06,BPAC11.SA,1998
2023-04-10,AURE3.SA,3393
2023-04-10,CMIG4.SA,5822
2023-04-10,CPLE6.SA,6339
2023-04-10,EQTL3.SA,1867
2023-04-10,ITSA4.SA,6231
2023-04-10,BBAS3.SA,2413
2023-04-10,ABEV3.SA,3533
2023-04-10,BPAC11.SA,1998
2023-04-10,B3SA3.SA,3634
2023-04-11,AURE3.SA,3393
2023-04-11,CMIG4.SA,5822
2023-04-11,CPLE6.SA,6339
2023-04-11,EQTL3.SA,1867
2023-04-11,ITSA4.SA,6231
2023-04-11,BBAS3.SA,2413
2023-04-11,ABEV3.SA,3533
2023-04-11,BPAC11.SA,1998
2023-04-12,AURE3.SA,3393
2023-04-12,CMIG4.SA,5822
2023-04-12,CPLE6.SA,6339
2023-04-12,EQTL3.SA,1867
2023-04-12,ITSA4.SA,6231
2023-04-12,BBAS3.SA,2413
2023-04-12,ABEV3.SA,3533
2023-04-12,BPAC11.SA,1998
2023-04-13,AURE3.SA,3393
2023-04-13,CMIG4.SA,5822
2023-04-13,CPLE6.SA,6339
2023-04-13,EQTL3.SA,1867
2023-04-13,ITSA4.SA,6231
2023-04-13,BBAS3.SA,2413
2023-04-13,ABEV3.SA,3533
2023-04-13,BPAC11.SA,1998
2023-04-14,AURE3.SA,3393
2023-04-14,CMIG4.SA,5822
2023-04-14,CPLE6.SA,6339
2023-04-14,EQTL3.SA,1867
2023-04-14,ITSA4.SA,6231
2023-04-14,BBAS3.SA,2413
2023-04-14,ABEV3.SA,3533
2023-04-14,BPAC11.SA,1998
2023-04-17,AURE3.SA,3393
2023-04-17,CMIG4.SA,5822
2023-04-17,CPLE6.SA,6339
2023-04-17,EQTL3.SA,1867
2023-04-17,ITSA4.SA,6231
2023-04-17,BBAS3.SA,2413
2023-04-17,ABEV3.SA,3533
2023-04-17,BPAC11.SA,1998
2023-04-17,BBDC4.SA,2842
2023-04-18,AURE3.SA,3393
2023-04-18,CMIG4.SA,5822
2023-04-18,CPLE6.SA,6339
2023-04-18,EQTL3.SA,1867
2023-04-18,ITSA4.SA,6231
2023-04-18,BBAS3.SA,2413
2023-04-18,ABEV3.SA,3533
2023-04-18,BPAC11.SA,1998
2023-04-18,BBDC4.SA,2842
2023-04-19,AURE3.SA,3393
2023-04-19,CMIG4.SA,5822
2023-04-19,CPLE6.SA,6339
2023-04-19,EQTL3.SA,1867
2023-04-19,ITSA4.SA,6231
2023-04-19,BBAS3.SA,2413
2023-04-19,ABEV3.SA,3533
2023-04-19,BPAC11.SA,1998
2023-04-19,BBDC4.SA,2842
2023-04-20,AURE3.SA,3393
2023-04-20,CMIG4.SA,5822
2023-04-20,CPLE6.SA,6339
2023-04-20,EQTL3.SA,1867
2023-04-20,ITSA4.SA,6231
2023-04-20,BBAS3.SA,2413
2023-04-20,ABEV3.SA,3533
2023-04-20,BPAC11.SA,1998
2023-04-20,BBDC4.SA,2842
2023-04-24,AURE3.SA,3393
2023-04-24,CMIG4.SA,5822
2023-04-24,CPLE6.SA,6339
2023-04-24,EQTL3.SA,1867
2023-04-24,ITSA4.SA,6231
2023-04-24,BBAS3.SA,2413
2023-04-24,ABEV3.SA,3533
2023-04-24,BPAC11.SA,1998
2023-04-24,BBDC4.SA,2842
2023-04-25,AURE3.SA,3393
2023-04-25,CMIG4.SA,5822
2023-04-25,CPLE6.SA,6339
2023-04-25,EQTL3.SA,1867
2023-04-25,ITSA4.SA,6231
2023-04-25,BBAS3.SA,2413
2023-04-25,ABEV3.SA,3533
2023-04-25,BPAC11.SA,1998
2023-04-25,BBDC4.SA,2842
2023-04-26,AURE3.SA,3393
2023-04-26,CMIG4.SA,5822
2023-04-26,CPLE6.SA,6339
2023-04-26,EQTL3.SA,1867
2023-04-26,ITSA4.SA,6231
2023-04-26,BBAS3.SA,2413
2023-04-26,ABEV3.SA,3533
2023-04-26,BPAC11.SA,1998
2023-04-26,BBDC4.SA,2842
2023-04-27,AURE3.SA,3393
2023-04-27,CMIG4.SA,5822
2023-04-27,CPLE6.SA,6339
2023-04-27,EQTL3.SA,1867
2023-04-27,ITSA4.SA,6231
2023-04-27,BBAS3.SA,2413
2023-04-27,ABEV3.SA,3533
2023-04-27,BPAC11.SA,1998
2023-04-27,BBDC4.SA,2842
2023-04-28,AURE3.SA,3393
2023-04-28,CMIG4.SA,5822
2023-04-28,CPLE6.SA,6339
2023-04-28,EQTL3.SA,1867
2023-04-28,ITSA4.SA,6231
2023-04-28,BBAS3.SA,2413
2023-04-28,ABEV3.SA,3533
2023-04-28,BPAC11.SA,1998
2023-04-28,BBDC4.SA,2842
2023-05-02,AURE3.SA,3393
2023-05-02,CMIG4.SA,5822
2023-05-02,CPLE6.SA,6339
2023-05-02,EQTL3.SA,1867
2023-05-02,ITSA4.SA,6231
2023-05-02,BBAS3.SA,2413
2023-05-02,ABEV3.SA,3533
2023-05-02,BPAC11.SA,1998
2023-05-02,BBDC4.SA,2842
2023-05-03,AURE3.SA,3393
2023-05-03,CMIG4.SA,5822
2023-05-03,CPLE6.SA,6339
2023-05-03,EQTL3.SA,1867
2023-05-03,ITSA4.SA,6231
2023-05-03,BBAS3.SA,2413
2023-05-03,ABEV3.SA,3533
2023-05-03,BPAC11.SA,1998
2023-05-03,BBDC4.SA,2842
2023-05-04,AURE3.SA,3393
2023-05-04,CMIG4.SA,5822
2023-05-04,CPLE6.SA,6339
2023-05-04,EQTL3.SA,1867
2023-05-04,ITSA4.SA,6231
2023-05-04,BBAS3.SA,2413
2023-05-04,ABEV3.SA,3533
2023-05-04,BPAC11.SA,1998
2023-05-04,BBDC4.SA,2842
2023-05-05,AURE3.SA,3393
2023-05-05,CMIG4.SA,5822
2023-05-05,CPLE6.SA,6339
2023-05-05,EQTL3.SA,1867
2023-05-05,ITSA4.SA,6231
2023-05-05,BBAS3.SA,2413
2023-05-05,ABEV3.SA,3533
2023-05-05,BPAC11.SA,1998
2023-05-05,BBDC4.SA,2842
2023-05-08,AURE3.SA,3393
2023-05-08,CMIG4.SA,5822
2023-05-08,CPLE6.SA,6339
2023-05-08,EQTL3.SA,1867
2023-05-08,ITSA4.SA,6231
2023-05-08,BBAS3.SA,2413
2023-05-08,ABEV3.SA,3533
2023-05-08,BPAC11.SA,1998
2023-05-08,BBDC4.SA,2842
2023-05-09,AURE3.SA,3393
2023-05-09,CMIG4.SA,5822
2023-05-09,CPLE6.SA,6339
2023-05-09,EQTL3.SA,1867
2023-05-09,ITSA4.SA,6231
2023-05-09,BBAS3.SA,2413
2023-05-09,ABEV3.SA,3533
2023-05-09,BPAC11.SA,1998
2023-05-09,BBDC4.SA,2842
2023-05-10,AURE3.SA,3393
2023-05-10,CMIG4.SA,5822
2023-05-10,CPLE6.SA,6339
2023-05-10,EQTL3.SA,1867
2023-05-10,ITSA4.SA,6231
2023-05-10,BBAS3.SA,2413
2023-05-10,ABEV3.SA,3533
2023-05-10,BPAC11.SA,1998
2023-05-10,BBDC4.SA,2842
2023-05-11,AURE3.SA,3393
2023-05-11,CMIG4.SA,5822
2023-05-11,CPLE6.SA,6339
2023-05-11,EQTL3.SA,1867
2023-05-11,ITSA4.SA,6231
2023-05-11,BBAS3.SA,2413
2023-05-11,ABEV3.SA,3533
2023-05-11,BPAC11.SA,1998
2023-05-11,BBDC4.SA,2842
2023-05-12,AURE3.SA,3393
2023-05-12,CMIG4.SA,5822
2023-05-12,CPLE6.SA,6339
2023-05-12,EQTL3.SA,1867
2023-05-12,ITSA4.SA,6231
2023-05-12,BBAS3.SA,2413
2023-05-12,ABEV3.SA,3533
2023-05-12,BPAC11.SA,1998
2023-05-12,BBDC4.SA,2842
2023-05-15,AURE3.SA,3393
2023-05-15,CMIG4.SA,5822
2023-05-15,CPLE6.SA,6339
2023-05-15,EQTL3.SA,1867
2023-05-15,ITSA4.SA,6231
2023-05-15,BBAS3.SA,2413
2023-05-15,ABEV3.SA,3533
2023-05-15,BPAC11.SA,1998
2023-05-15,BBDC4.SA,2842
2023-05-16,AURE3.SA,3393
2023-05-16,CMIG4.SA,5822
2023-05-16,CPLE6.SA,6339
2023-05-16,EQTL3.SA,1867
2023-05-16,ITSA4.SA,6231
2023-05-16,BBAS3.SA,2413
2023-05-16,ABEV3.SA,3533
2023-05-16,BPAC11.SA,1998
2023-05-16,BBDC4.SA,2842
2023-05-17,AURE3.SA,3393
2023-05-17,CMIG4.SA,5822
2023-05-17,CPLE6.SA,6339
2023-05-17,EQTL3.SA,1867
2023-05-17,ITSA4.SA,6231
2023-05-17,BBAS3.SA,2413
2023-05-17,ABEV3.SA,3533
2023-05-17,BPAC11.SA,1998
2023-05-17,BBDC4.SA,2842
