date,equity
2024-07-03,702509367.71
2024-07-04,706811107.16
2024-07-05,710292669.88
2024-07-08,711378411.41
2024-07-09,715216198.00
2024-07-10,713743638.84
2024-07-11,711618870.27
2024-07-12,719495967.90
2024-07-15,719455731.82
2024-07-16,720281373.41
2024-07-17,724442596.92
2024-07-18,730520464.68
2024-07-19,720677667.45
2024-07-22,710997278.40
2024-07-23,717875773.98
2024-07-24,709912599.80
2024-07-25,706190683.17
2024-07-26,702901675.66
2024-07-29,708161115.99
2024-07-30,708206635.20
2024-07-31,706617836.08
2024-08-01,706792038.32
2024-08-02,716208278.14
2024-08-05,703994987.93
2024-08-06,705190169.11
2024-08-07,704668128.54
2024-08-08,707789266.39
2024-08-09,710271635.11
2024-08-12,718049591.23
2024-08-13,721499730.80
2024-08-14,723937307.83
2024-08-15,744285844.75
2024-08-16,733019421.37
2024-08-19,733350257.92
2024-08-20,743305037.44
2024-08-21,744720600.65
2024-08-22,747086436.70
2024-08-23,745601559.73
2024-08-26,749298945.35
2024-08-27,735569281.04
2024-08-28,729514761.45
2024-08-29,733353827.82
2024-08-30,731178825.77
2024-09-02,731876550.25
2024-09-03,729923185.76
2024-09-04,727106643.64
2024-09-05,738218357.33
2024-09-06,733151233.35
2024-09-09,729086902.63
2024-09-10,726538364.51
2024-09-11,725608530.66
2024-09-12,723382518.50
2024-09-13,721257331.36
2024-09-16,722635227.33
2024-09-17,720393446.84
2024-09-18,721516636.50
2024-09-19,716554770.36
2024-09-20,712368825.41
2024-09-23,705205118.31
2024-09-24,704585713.57
2024-09-25,699923104.53
2024-09-26,696194071.88
2024-09-27,700422023.83
2024-09-30,900385818.55
2024-10-01,901954919.91
2024-10-02,902670929.30
2024-10-03,905804531.19
2024-10-04,897115787.13
2024-10-07,895688909.26
2024-10-08,890422237.84
2024-10-09,889802524.53
2024-10-10,887236056.11
2024-10-11,888905601.79
2024-10-14,1210875774.95
2024-10-15,1217751152.45
2024-10-16,1220218384.02
2024-10-17,1220400284.83
2024-10-18,1221532742.61
2024-10-21,1872143713.99
2024-10-22,1887360807.96
2024-10-23,1874244486.82
2024-10-24,1901778674.76
2024-10-25,1934715091.19
2024-10-28,1904342751.60
2024-10-29,1922916832.55
2024-10-30,1905329862.77
2024-10-31,1925854260.86
2024-11-01,1887081586.03
2024-11-04,1857050082.85
2024-11-05,1934808365.71
2024-11-06,1930235683.78
2024-11-07,1933826659.14
2024-11-08,1876338213.65
2024-11-11,1842440570.51
2024-11-12,1903798583.83
2024-11-13,1860622941.58
2024-11-14,1870171329.52
2024-11-18,1855148744.12
2024-11-19,1858330624.88
2024-11-21,1868164554.65
2024-11-22,1835311857.56
2024-11-25,1871984283.65
2024-11-26,1893107007.06
2024-11-27,1915296119.34
2024-11-28,1864956399.38
2024-11-29,1795563021.11
2024-12-02,2453633697.90
2024-12-03,2411541374.27
2024-12-04,2416127821.53
2024-12-05,2405889767.06
2024-12-06,2416088593.41
2024-12-09,3988582501.44
2024-12-10,3996916344.22
2024-12-11,4008647983.06
2024-12-12,4010073572.39
2024-12-13,3976929132.20
2024-12-16,7149957088.38
2024-12-17,7086900918.75
2024-12-18,7093721372.58
2024-12-19,7066287089.06
2024-12-20,7080028513.29
2024-12-23,9173607032.75
2024-12-26,9043619428.69
2024-12-27,8962982390.78
2024-12-30,11035795442.28
2025-01-02,10959281450.40
2025-01-03,10888972401.50
2025-01-06,11771373980.56
2025-01-07,11953566279.32
2025-01-08,11983187786.84
2025-01-09,11963304256.92
2025-01-10,11964835857.53
2025-01-13,14074894333.25
2025-01-14,14047353265.68
2025-01-15,14079238737.45
2025-01-16,14517530158.27
2025-01-17,14404115694.34
2025-01-20,18814064899.37
2025-01-21,18836980631.71
2025-01-22,18886176713.15
2025-01-23,18916568623.69
2025-01-24,18874934864.77
2025-01-27,27584659965.37
2025-01-28,28231609855.02
2025-01-29,28196873348.73
2025-01-30,28132893636.22
2025-01-31,28453175271.70
2025-02-03,46301382691.36
2025-02-04,46213074022.01
2025-02-05,46070090392.35
2025-02-06,46479297709.45
2025-02-07,46790566534.89
2025-02-10,45941171940.27
2025-02-11,45986992451.42
2025-02-12,46558187317.38
2025-02-13,45556275182.37
2025-02-14,45862449722.98
2025-02-17,46700625995.10
2025-02-18,46859119124.12
2025-02-19,46668022142.19
2025-02-20,46224488625.58
2025-02-21,46179514467.37
2025-02-24,45992313036.97
2025-02-25,45489024748.85
2025-02-26,45710399736.85
2025-02-27,45311775218.21
2025-02-28,45130213969.14
2025-03-05,44686015723.23
2025-03-06,45046954045.91
2025-03-07,45179114143.01
2025-03-10,45501374633.59
2025-03-11,45200459030.38
2025-03-12,45028890662.67
2025-03-13,45085567388.34
2025-03-14,45777856811.04
2025-03-17,46912057936.84
2025-03-18,47256962667.20
2025-03-19,47254552535.13
2025-03-20,47600262295.75
2025-03-21,47499466010.56
2025-03-24,47787958908.13
2025-03-25,47887732735.88
2025-03-26,48265484534.38
2025-03-27,48537665469.32
2025-03-28,48467744430.98
2025-03-31,48097105219.63
2025-04-01,47663350034.14
2025-04-02,47412173203.90
2025-04-03,47469389246.89
2025-04-04,47969745718.78
2025-04-07,47337879855.75
2025-04-08,47009966379.55
2025-04-09,46451273649.20
2025-04-10,47327714712.90
2025-04-11,47178999720.33
2025-04-14,66146130943.67
2025-04-15,66779961245.41
2025-04-16,66781506946.91
2025-04-17,66960072980.12
2025-04-22,67364286007.47
2025-04-23,67435200981.43
2025-04-24,68277200088.41
2025-04-25,69023886850.66
2025-04-28,69011554074.33
2025-04-29,69327428996.60
2025-04-30,69845007057.88
2025-05-02,70398160835.50
2025-05-05,69260333050.36
2025-05-06,68835523462.35
2025-05-07,68923822731.06
2025-05-08,68755632149.44
2025-05-09,72355523232.87
2025-05-12,72520571239.01
2025-05-13,71990580765.50
2025-05-14,72659086240.89
2025-05-15,72528196302.44
2025-05-16,72990238261.81
2025-05-19,73013102834.73
2025-05-20,73230861130.56
2025-05-21,73381640265.75
2025-05-22,72585160732.18
2025-05-23,72504328148.81
2025-05-26,73037726194.90
2025-05-27,73208123409.61
2025-05-28,73756628801.29
2025-05-29,73711516465.32
2025-05-30,73462863568.44
2025-06-02,92150337773.51
2025-06-03,91927450783.29
2025-06-04,92896203627.53
2025-06-05,92973180705.02
2025-06-06,91502346867.21
2025-06-09,91752358596.78
2025-06-10,91266551624.24
2025-06-11,91180088313.22
2025-06-12,91851989463.73
2025-06-13,92157392453.09
2025-06-16,91767973366.03
2025-06-17,92920362252.79
2025-06-18,92764028012.74
2025-06-20,92584071641.09
2025-06-23,91859686903.96
2025-06-24,91780662647.21
2025-06-25,92471069337.34
2025-06-26,91255004964.08
2025-06-27,91784496167.05
2025-06-30,91638507573.65
2025-07-01,92855462941.02
2025-07-02,92586360160.44
2025-07-03,91619962553.05
2025-07-04,92519845308.77
2025-07-07,92328379183.68
2025-07-08,91347043736.81
2025-07-09,91298393793.51
2025-07-10,90578523064.04
2025-07-11,89775960639.85
2025-07-14,89253059360.82
2025-07-15,89209687834.11
2025-07-16,89235160651.77
2025-07-17,89541333821.55
2025-07-18,89279677703.69
2025-07-21,88129807445.23
2025-07-22,88510992919.06
2025-07-23,89024692043.48
2025-07-24,90392681462.60
2025-07-25,89863834882.85
2025-07-28,89315875250.74
2025-07-29,87815668822.02
2025-07-30,87803317136.59
2025-07-31,88625911706.24
2025-08-01,87086552925.06
2025-08-04,87612547883.86
2025-08-05,88123892428.18
2025-08-06,87779460951.22
2025-08-07,88669383615.86
2025-08-08,89400661213.37
2025-08-11,89208555750.65
2025-08-12,88740114234.68
2025-08-13,89830637507.59
2025-08-14,89243859839.32
2025-08-15,89274031422.48
2025-08-18,89631348904.10
2025-08-19,90987113203.95
2025-08-20,89616852589.70
2025-08-21,90494682682.08
2025-08-22,89794869526.61
2025-08-25,91059657694.43
2025-08-26,91374674210.21
2025-08-27,91537180206.40
2025-08-28,91530698862.10
2025-08-29,92476643006.33
2025-09-01,93060114041.77
2025-09-02,92182220270.04
2025-09-03,90812627571.98
2025-09-04,90401208003.82
2025-09-05,91974105245.16
2025-09-08,93581298711.39
2025-09-09,93183785914.80
2025-09-10,92922190477.22
2025-09-11,92548033069.56
2025-09-12,93384169432.19
2025-09-15,93161555920.92
2025-09-16,94326692209.95
2025-09-17,94334148179.33
2025-09-18,95711870940.73
2025-09-19,94543003003.42
2025-09-22,95061747044.20
2025-09-23,94458584859.02
2025-09-24,95010314345.74
2025-09-25,94626913956.72
2025-09-26,93966027429.75
2025-09-29,94193032376.08
2025-09-30,94534613355.16
2025-10-01,93719157448.37
2025-10-02,92650210137.52
2025-10-03,91930542831.13
2025-10-06,92433341679.17
2025-10-07,92307511633.72
2025-10-08,90855233265.56
2025-10-09,92174674196.69
2025-10-10,92765561919.88
2025-10-13,92329570909.88
2025-10-14,92727004795.98
2025-10-15,92701511288.92
2025-10-16,93255823164.24
2025-10-17,94035008254.54
2025-10-20,94965326295.13
2025-10-21,95312759970.26
2025-10-22,95063258631.99
2025-10-23,95717689081.12
2025-10-24,96529003855.81
2025-10-27,96307233710.99
2025-10-28,97227983969.01
2025-10-29,95759449188.63
2025-10-30,96234705094.99
2025-10-31,95747190461.71
2025-11-03,96709655122.24
2025-11-04,97053250403.33
2025-11-05,98050054945.24
2025-11-06,99843702355.30
2025-11-07,99720553883.13
2025-11-10,99186608779.77
2025-11-11,100335528390.21
2025-11-12,101824258856.12
2025-11-13,101830049778.46
2025-11-14,101687326875.85
2025-11-17,101546581872.97
2025-11-18,101085065091.68
2025-11-19,101607320509.14
2025-11-21,100693960988.66
2025-11-24,101210955964.52
2025-11-25,102003811475.10
2025-11-26,101987039811.58
2025-11-27,103607195891.56
2025-11-28,103909203272.11
2025-12-01,104371399776.68
2025-12-02,103986100624.60
2025-12-03,101561688235.09
2025-12-04,101404665550.02
2025-12-05,101786244755.48
2025-12-08,97607652498.50
2025-12-09,97990490742.52
2025-12-10,97689271823.91
2025-12-11,97797268911.36
2025-12-12,98262909297.18
2025-12-15,98458361727.99
2025-12-16,98935041996.45
2025-12-17,98155352200.40
2025-12-18,97773209440.27
2025-12-19,97853713863.81
2025-12-22,97577146234.29
2025-12-23,97299852652.86
2025-12-26,97542128904.15
2025-12-29,97598189255.40
2025-12-30,97606527998.71
2026-01-02,97575291479.84
2026-01-05,97501355159.36
2026-01-06,97622408733.09
2026-01-07,97660470795.23
2026-01-08,97575740930.75
2026-01-09,97549256187.70
2026-01-12,97592609931.18
2026-01-13,97573254803.78
2026-01-14,97550994365.04
2026-01-15,97610895608.87
2026-01-16,97668795726.11
2026-01-19,97646079211.35
2026-01-20,97638448829.66
2026-01-21,97652789408.58
2026-01-22,97813977408.30
