date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2023-02-28,SELL,EQTL3.SA,34,25.4799,11.2995,2023-03-02,2023-03-02,SOFT_STOP
2023-02-28,SELL,GGBR4.SA,1,22.3810,10.0336,2023-03-02,2023-03-02,SOFT_STOP
2023-02-28,SELL,RADL3.SA,3,21.9231,10.0987,2023-03-02,2023-03-02,SOFT_STOP
2023-02-28,SELL,BBDC4.SA,30404,13.1700,610.6310,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,BPAC11.SA,19919,19.9100,604.8809,2023-03-02,2023-03-02,HARD_STOP
2023-02-28,SELL,COGN3.SA,190181,2.0900,606.2174,2023-03-02,2023-03-02,HARD_STOP
2023-03-01,SELL,CMIG4.SA,1,8.0615,10.0121,2023-03-03,2023-03-03,SOFT_STOP
2023-03-01,SELL,EQTL3.SA,17,25.3999,10.6477,2023-03-03,2023-03-03,SOFT_STOP
2023-03-01,SELL,GGBR4.SA,1,22.7222,10.0341,2023-03-03,2023-03-03,SOFT_STOP
2023-03-01,SELL,PRIO3.SA,847,33.7000,52.8159,2023-03-03,2023-03-03,SOFT_STOP
2023-03-01,SELL,RADL3.SA,1,21.8077,10.0327,2023-03-03,2023-03-03,SOFT_STOP
2023-03-02,SELL,EQTL3.SA,8,24.8606,10.2983,2023-03-06,2023-03-06,SOFT_STOP
2023-03-02,SELL,PRIO3.SA,423,33.3800,31.1796,2023-03-06,2023-03-06,SOFT_STOP
2023-03-02,SELL,RADL3.SA,1,21.6346,10.0325,2023-03-06,2023-03-06,SOFT_STOP
2023-03-03,SELL,EQTL3.SA,4,24.9105,10.1495,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,PRIO3.SA,212,33.9600,20.7993,2023-03-07,2023-03-07,SOFT_STOP
2023-03-03,SELL,BBAS3.SA,4822,18.7150,145.3656,2023-03-07,2023-03-07,SOFT_STOP
2023-03-06,SELL,CMIG4.SA,1,7.9077,10.0119,2023-03-08,2023-03-08,HARD_STOP
2023-03-06,SELL,EQTL3.SA,2,25.1003,10.0753,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,SELL,PRIO3.SA,106,34.7100,15.5189,2023-03-08,2023-03-08,SOFT_STOP
2023-03-06,BUY,ABEV3.SA,31434,13.1100,628.1496,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,B3SA3.SA,39174,10.5200,628.1657,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-06,BUY,BEEF3.SA,34924,11.8000,628.1548,2023-03-06,2023-03-06,WEEKLY_BUY
2023-03-07,SELL,EQTL3.SA,1,25.4599,10.0382,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,PRIO3.SA,53,34.6300,12.7531,2023-03-09,2023-03-09,SOFT_STOP
2023-03-07,SELL,ABEV3.SA,31434,13.5000,646.5385,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,B3SA3.SA,39174,10.9600,654.0206,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,BEEF3.SA,34924,11.7800,627.1071,2023-03-09,2023-03-09,HARD_STOP
2023-03-07,SELL,ELET3.SA,12523,33.0000,629.8885,2023-03-09,2023-03-09,HARD_STOP
2023-03-08,SELL,PRIO3.SA,26,33.5900,11.3100,2023-03-10,2023-03-10,SOFT_STOP
2023-03-09,SELL,PRIO3.SA,13,34.4700,10.6722,2023-03-13,2023-03-13,SOFT_STOP
2023-03-10,SELL,PRIO3.SA,7,33.4300,10.3510,2023-03-14,2023-03-14,SOFT_STOP
2023-03-13,SELL,GGBR4.SA,1,21.4206,10.0321,2023-03-15,2023-03-15,HARD_STOP
2023-03-13,SELL,PRIO3.SA,3,33.2100,10.1494,2023-03-15,2023-03-15,SOFT_STOP
2023-03-13,BUY,CPLE6.SA,65010,6.7381,667.0665,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,ITSA4.SA,60098,7.2889,667.0725,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,ITUB4.SA,20018,21.8818,667.0454,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-13,BUY,LREN3.SA,25454,17.2091,667.0602,2023-03-13,2023-03-13,WEEKLY_BUY
2023-03-14,SELL,PRIO3.SA,2,31.7700,10.0953,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,CPLE6.SA,65010,6.8181,674.8656,2023-03-16,2023-03-16,HARD_STOP
2023-03-14,SELL,ITSA4.SA,30049,7.1805,333.6509,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,ITUB4.SA,10009,21.6182,334.5646,2023-03-16,2023-03-16,SOFT_STOP
2023-03-14,SELL,LREN3.SA,25454,17.4727,677.1262,2023-03-16,2023-03-16,HARD_STOP
2023-03-15,SELL,PRIO3.SA,1,32.2100,10.0483,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,ITSA4.SA,15024,7.1805,171.8201,2023-03-17,2023-03-17,SOFT_STOP
2023-03-15,SELL,ITUB4.SA,10009,21.5455,333.4727,2023-03-17,2023-03-17,HARD_STOP
2023-03-16,SELL,PRIO3.SA,1,31.1500,10.0467,2023-03-20,2023-03-20,HARD_STOP
2023-03-16,SELL,ITSA4.SA,7512,7.2076,91.2154,2023-03-20,2023-03-20,SOFT_STOP
2023-03-17,SELL,ITSA4.SA,3756,7.2618,50.9130,2023-03-21,2023-03-21,SOFT_STOP
2023-03-20,SELL,BBAS3.SA,4822,18.6500,144.8954,2023-03-22,2023-03-22,HARD_STOP
2023-03-20,SELL,ITSA4.SA,1878,7.0992,29.9985,2023-03-22,2023-03-22,SOFT_STOP
2023-03-20,BUY,BBDC4.SA,31973,13.3300,649.3001,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,BPAC11.SA,21514,19.8100,649.2885,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,CMIG4.SA,52668,8.0923,649.3084,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-20,BUY,COGN3.SA,191124,2.2300,649.3098,2023-03-20,2023-03-20,WEEKLY_BUY
2023-03-21,SELL,EQTL3.SA,1,25.1602,10.0377,2023-03-23,2023-03-23,SOFT_STOP
2023-03-21,SELL,ITSA4.SA,939,7.1444,20.0629,2023-03-23,2023-03-23,SOFT_STOP
2023-03-21,SELL,BBDC4.SA,31973,13.1000,638.2695,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,BPAC11.SA,21514,19.3800,635.4120,2023-03-23,2023-03-23,HARD_STOP
2023-03-21,SELL,PETR3.SA,16072,25.7400,630.5399,2023-03-23,2023-03-23,HARD_STOP
2023-03-22,SELL,ITSA4.SA,470,7.2257,15.0941,2023-03-24,2023-03-24,SOFT_STOP
2023-03-22,SELL,COGN3.SA,95562,2.1400,316.7540,2023-03-24,2023-03-24,SOFT_STOP
2023-03-23,SELL,ITSA4.SA,235,7.1354,12.5152,2023-03-27,2023-03-27,SOFT_STOP
2023-03-23,SELL,COGN3.SA,47781,2.1400,163.3770,2023-03-27,2023-03-27,SOFT_STOP
2023-03-24,SELL,EQTL3.SA,1,24.5010,10.0368,2023-03-28,2023-03-28,HARD_STOP
2023-03-24,SELL,ITSA4.SA,235,7.0270,12.4770,2023-03-28,2023-03-28,HARD_STOP
2023-03-24,SELL,MGLU3.SA,13693,29.0886,607.4644,2023-03-28,2023-03-28,HARD_STOP
2023-03-24,SELL,COGN3.SA,47781,2.0300,155.4931,2023-03-28,2023-03-28,HARD_STOP
2023-03-27,BUY,ABEV3.SA,21799,13.8900,464.1822,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,B3SA3.SA,28673,10.5600,464.1803,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,BEEF3.SA,26283,11.5200,464.1703,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,ELET3.SA,9770,30.9900,464.1584,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,GGBR4.SA,14776,20.4917,464.1773,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-27,BUY,PETR4.SA,13286,22.7900,464.1819,2023-03-27,2023-03-27,WEEKLY_BUY
2023-03-28,SELL,B3SA3.SA,28673,10.5900,465.4706,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,BEEF3.SA,26283,11.3600,457.8623,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,ELET3.SA,9770,31.9000,477.4945,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,GGBR4.SA,14776,20.5667,465.8396,2023-03-30,2023-03-30,HARD_STOP
2023-03-28,SELL,PETR4.SA,13286,23.1800,471.9542,2023-03-30,2023-03-30,HARD_STOP
2023-04-03,BUY,BBAS3.SA,23724,19.5550,705.8842,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,CPLE6.SA,66867,6.9381,705.8900,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,ITUB4.SA,20627,22.4909,705.8800,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-03,BUY,LREN3.SA,30798,15.0636,705.8948,2023-04-03,2023-04-03,WEEKLY_BUY
2023-04-04,SELL,LREN3.SA,30798,14.0091,657.1780,2023-04-06,2023-04-06,HARD_STOP
2023-04-04,SELL,PRIO3.SA,7393,32.4000,369.2998,2023-04-06,2023-04-06,SOFT_STOP
2023-04-11,SELL,BBDC4.SA,86810,13.1800,1726.2337,2023-04-13,2023-04-13,HARD_STOP
2023-04-20,SELL,PRIO3.SA,3696,34.3000,200.1592,2023-04-25,2023-04-25,SOFT_STOP
2023-04-24,SELL,PRIO3.SA,1848,34.0000,104.2480,2023-04-26,2023-04-26,SOFT_STOP
2023-04-27,SELL,PRIO3.SA,924,33.5000,56.4310,2023-05-02,2023-05-02,SOFT_STOP
2023-04-27,SELL,B3SA3.SA,189939,11.2500,3215.2206,2023-05-02,2023-05-02,HARD_STOP
2023-04-28,SELL,PRIO3.SA,462,33.6400,33.3125,2023-05-03,2023-05-03,SOFT_STOP
2023-05-03,SELL,PRIO3.SA,231,33.5200,21.6147,2023-05-05,2023-05-05,SOFT_STOP
2023-05-04,SELL,PRIO3.SA,116,34.1000,15.9334,2023-05-08,2023-05-08,SOFT_STOP
2023-05-05,SELL,PRIO3.SA,116,32.7000,15.6898,2023-05-09,2023-05-09,HARD_STOP
2023-05-08,SELL,AURE3.SA,1696,14.4500,46.7608,2023-05-10,2023-05-10,SOFT_STOP
2023-05-08,BUY,BBDC4.SA,157566,14.7700,3500.8748,2023-05-08,2023-05-08,WEEKLY_BUY
2023-05-09,SELL,AURE3.SA,848,13.9900,27.7953,2023-05-11,2023-05-11,SOFT_STOP
2023-05-09,SELL,BEEF3.SA,263767,9.0000,3570.8545,2023-05-11,2023-05-11,HARD_STOP
2023-05-10,SELL,AURE3.SA,849,13.9000,27.7016,2023-05-12,2023-05-12,HARD_STOP
2023-05-15,BUY,B3SA3.SA,184955,12.8300,3569.4590,2023-05-15,2023-05-15,WEEKLY_BUY
2023-06-01,SELL,CPLE6.SA,33433,7.4179,382.0048,2023-06-05,2023-06-05,SOFT_STOP
2023-08-10,SELL,ABEV3.SA,10899,14.3800,245.0914,2023-08-14,2023-08-14,SOFT_STOP
2023-08-11,SELL,ABEV3.SA,5450,14.3700,127.4747,2023-08-15,2023-08-15,SOFT_STOP
2023-08-14,SELL,ABEV3.SA,2725,14.3600,68.6965,2023-08-16,2023-08-16,SOFT_STOP
2023-08-15,SELL,ABEV3.SA,1362,14.3300,39.2762,2023-08-17,2023-08-17,SOFT_STOP
2023-08-15,SELL,BBDC4.SA,78783,15.2900,1816.8881,2023-08-17,2023-08-17,SOFT_STOP
2023-08-16,SELL,CMIG4.SA,26334,9.2000,373.4092,2023-08-18,2023-08-18,SOFT_STOP
2023-08-16,SELL,ABEV3.SA,681,14.2000,24.5053,2023-08-18,2023-08-18,SOFT_STOP
2023-08-16,SELL,BBDC4.SA,39391,15.3300,915.7960,2023-08-18,2023-08-18,SOFT_STOP
2023-08-17,SELL,CMIG4.SA,13167,9.2077,191.8565,2023-08-21,2023-08-21,SOFT_STOP
2023-08-17,SELL,ABEV3.SA,341,14.1800,17.2531,2023-08-21,2023-08-21,SOFT_STOP
2023-08-17,SELL,ITUB4.SA,10313,24.6091,390.6903,2023-08-21,2023-08-21,SOFT_STOP
2023-08-17,SELL,BBDC4.SA,19696,15.2500,460.5460,2023-08-21,2023-08-21,SOFT_STOP
2023-08-18,SELL,ABEV3.SA,170,14.2200,13.6261,2023-08-22,2023-08-22,SOFT_STOP
2023-08-18,SELL,ITUB4.SA,5157,24.3182,198.1133,2023-08-22,2023-08-22,SOFT_STOP
2023-08-18,SELL,BBDC4.SA,9848,15.0900,232.9095,2023-08-22,2023-08-22,SOFT_STOP
2023-08-21,SELL,ITUB4.SA,2578,24.5091,104.7767,2023-08-23,2023-08-23,SOFT_STOP
2023-08-21,SELL,BBDC4.SA,4924,15.1900,122.1933,2023-08-23,2023-08-23,SOFT_STOP
2023-08-22,SELL,ITUB4.SA,1289,24.4091,57.1950,2023-08-24,2023-08-24,SOFT_STOP
2023-08-22,SELL,BBDC4.SA,2462,15.0800,65.6904,2023-08-24,2023-08-24,SOFT_STOP
2023-08-23,SELL,BBDC4.SA,1231,15.1800,38.0299,2023-08-25,2023-08-25,SOFT_STOP
2023-08-24,SELL,BBDC4.SA,615,15.3900,24.1973,2023-08-28,2023-08-28,SOFT_STOP
2023-08-25,SELL,BBDC4.SA,308,15.0200,16.9392,2023-08-29,2023-08-29,SOFT_STOP
2023-08-28,SELL,ABEV3.SA,85,13.9900,11.7837,2023-08-30,2023-08-30,SOFT_STOP
2023-08-28,SELL,ITUB4.SA,645,24.4182,33.6246,2023-08-30,2023-08-30,SOFT_STOP
2023-08-28,SELL,BBDC4.SA,308,14.8300,16.8515,2023-08-30,2023-08-30,HARD_STOP
2023-08-28,SELL,B3SA3.SA,92477,13.4900,1881.2721,2023-08-30,2023-08-30,SOFT_STOP
2023-08-29,SELL,B3SA3.SA,46239,13.5300,948.4205,2023-08-31,2023-08-31,SOFT_STOP
2023-08-30,SELL,B3SA3.SA,23119,13.5700,480.5872,2023-09-01,2023-09-01,SOFT_STOP
2023-08-31,SELL,B3SA3.SA,11560,13.2200,239.2348,2023-09-04,2023-09-04,SOFT_STOP
2023-09-01,SELL,B3SA3.SA,5780,12.9300,122.1031,2023-09-05,2023-09-05,SOFT_STOP
2023-09-04,SELL,B3SA3.SA,2890,12.9800,66.2683,2023-09-06,2023-09-06,SOFT_STOP
2023-09-05,SELL,B3SA3.SA,1445,13.0600,38.3076,2023-09-08,2023-09-08,SOFT_STOP
2023-09-06,SELL,B3SA3.SA,1445,12.7700,37.6790,2023-09-11,2023-09-11,HARD_STOP
2023-09-08,SELL,RAIL3.SA,8267,21.8700,281.1989,2023-09-12,2023-09-12,SOFT_STOP
2023-09-12,SELL,BEEF3.SA,996377,8.5600,12803.4813,2023-09-14,2023-09-14,HARD_STOP
2023-09-14,SELL,ABEV3.SA,86,13.6400,11.7596,2023-09-18,2023-09-18,HARD_STOP
2023-09-18,BUY,BBDC4.SA,581981,14.9200,13034.7348,2023-09-18,2023-09-18,WEEKLY_BUY
2023-09-19,SELL,COGN3.SA,1570680,2.8100,6630.4161,2023-09-21,2023-09-21,SOFT_STOP
2023-09-20,SELL,BBDC4.SA,581981,14.7500,12886.3296,2023-09-22,2023-09-22,HARD_STOP
2023-09-20,SELL,COGN3.SA,785340,2.7400,3237.7474,2023-09-22,2023-09-22,SOFT_STOP
2023-09-21,SELL,COGN3.SA,392670,2.7600,1635.6538,2023-09-25,2023-09-25,SOFT_STOP
2023-09-22,SELL,COGN3.SA,196335,2.6400,787.4866,2023-09-26,2023-09-26,SOFT_STOP
2023-09-25,SELL,COGN3.SA,98167,2.6400,398.7413,2023-09-27,2023-09-27,SOFT_STOP
2023-09-26,SELL,COGN3.SA,49084,2.6200,202.9001,2023-09-28,2023-09-28,SOFT_STOP
2023-09-26,SELL,B3SA3.SA,2017777,12.3400,37359.0527,2023-09-28,2023-09-28,HARD_STOP
2023-09-27,SELL,BPAC11.SA,46477,30.2100,2116.1052,2023-09-29,2023-09-29,SOFT_STOP
2023-09-27,SELL,COGN3.SA,24542,2.5700,104.6094,2023-09-29,2023-09-29,SOFT_STOP
2023-09-28,SELL,RAIL3.SA,4133,22.3000,148.2488,2023-10-02,2023-10-02,SOFT_STOP
2023-09-28,SELL,BPAC11.SA,23239,29.8900,1051.9205,2023-10-02,2023-10-02,SOFT_STOP
2023-09-28,SELL,COGN3.SA,24542,2.5400,103.5050,2023-10-02,2023-10-02,HARD_STOP
2023-10-02,BUY,ABEV3.SA,2019779,13.1100,39728.9530,2023-10-02,2023-10-02,WEEKLY_BUY
2023-10-03,SELL,RAIL3.SA,2067,22.4400,79.5752,2023-10-05,2023-10-05,SOFT_STOP
2023-10-03,SELL,BPAC11.SA,11619,30.6300,543.8349,2023-10-05,2023-10-05,SOFT_STOP
2023-10-03,SELL,ABEV3.SA,2019779,13.0900,39668.3611,2023-10-05,2023-10-05,HARD_STOP
2023-10-03,SELL,BEEF3.SA,3268183,8.2300,40355.7169,2023-10-05,2023-10-05,HARD_STOP
2023-10-04,SELL,CMIG4.SA,6583,9.3000,101.8329,2023-10-06,2023-10-06,SOFT_STOP
2023-10-04,SELL,RAIL3.SA,1033,21.6700,43.5777,2023-10-06,2023-10-06,SOFT_STOP
2023-10-04,SELL,BPAC11.SA,5810,30.0800,272.1472,2023-10-06,2023-10-06,SOFT_STOP
2023-10-05,SELL,CMIG4.SA,3292,9.3923,56.3792,2023-10-09,2023-10-09,SOFT_STOP
2023-10-05,SELL,RAIL3.SA,517,21.7200,26.8439,2023-10-09,2023-10-09,SOFT_STOP
